1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
6 19 24 
4 21 24 
1 24 24 
2 23 24 
6 19 24 
6 19 25 
4 21 25 
3 22 25 
1 24 25 
2 23 25 
2 24 26 
4 21 26 
12 13 26 
6 19 26 
4 21 26 
7 18 27 
2 26 27 
12 26 27 
2 23 27 
2 24 27 
6 26 28 
23 27 28 
1 24 28 
2 23 28 
26 27 28 
26 27 29 
24 27 29 
23 28 29 
19 25 29 
7 18 29 
7 18 30 
5 20 30 
1 24 30 
13 26 30 
19 24 30 
24 26 31 
24 24 31 
18 30 31 
13 26 31 
1 30 31 
2 25 32 
7 27 32 
13 26 32 
6 26 32 
5 20 32 
8 17 33 
2 24 33 
21 24 33 
4 21 33 
1 24 33 
21 25 34 
7 30 34 
2 26 34 
19 25 34 
4 21 34 
8 17 34 
21 26 35 
12 13 35 
3 22 35 
12 26 35 
19 29 35 
12 35 36 
2 24 36 
2 26 36 
1 30 36 
2 32 36 
23 29 37 
5 20 37 
2 27 37 
2 32 37 
22 25 37 
1 24 38 
26 34 38 
21 25 38 
3 35 38 
4 25 38 
24 33 38 
6 19 39 
6 24 39 
26 31 39 
26 38 39 
21 25 39 
21 33 40 
2 32 40 
26 39 40 
5 20 40 
1 28 40 
2 25 40 
30 31 41 
21 26 41 
1 30 41 
24 29 41 
26 40 41 
4 21 42 
21 26 42 
24 30 42 
30 41 42 
1 28 42 
20 30 43 
1 24 43 
8 17 43 
3 22 43 
1 42 43 
40 41 44 
1 24 44 
33 40 44 
21 26 44 
1 43 44 
23 25 45 
2 27 45 
1 40 45 
6 26 45 
1 24 45 
3 25 45 
2 24 46 
1 43 46 
13 31 46 
42 43 46 
4 34 46 
24 33 46 
31 41 47 
6 24 47 
2 23 47 
2 32 47 
26 31 47 
1 41 47 
4 21 48 
2 24 48 
19 29 48 
26 39 48 
1 24 48 
2 27 48 
21 40 49 
1 24 49 
22 25 49 
30 36 49 
24 28 49 
21 26 49 
1 43 50 
36 49 50 
21 40 50 
20 32 50 
24 28 50 
7 32 50 
28 42 51 
26 34 51 
30 41 51 
26 44 51 
6 26 51 
26 28 52 
35 38 52 
30 36 52 
21 34 52 
24 29 52 
12 13 53 
4 25 53 
2 34 53 
26 31 53 
2 34 53 
28 42 54 
27 29 54 
2 34 54 
35 38 54 
24 46 54 
3 35 55 
25 39 55 
12 36 55 
26 31 55 
24 49 55 
26 31 56 
2 32 56 
19 29 56 
13 26 56 
6 19 56 
19 25 56 
40 45 57 
21 34 57 
26 34 57 
20 32 57 
4 25 57 
24 41 58 
8 17 58 
26 41 58 
2 27 58 
4 21 58 
2 45 58 
24 44 59 
4 26 59 
21 34 59 
4 25 59 
20 32 59 
6 24 60 
23 47 60 
20 32 60 
1 28 60 
25 56 60 
6 51 61 
4 21 61 
26 52 61 
36 49 61 
1 42 61 
2 36 62 
24 41 62 
31 39 62 
24 41 62 
42 43 62 
1 60 63 
8 17 63 
20 32 63 
18 29 63 
12 26 63 
2 58 64 
2 23 64 
1 24 64 
4 21 64 
43 62 64 
23 37 65 
38 54 65 
1 44 65 
2 23 65 
1 40 65 
25 60 66 
2 24 66 
24 60 66 
1 28 66 
32 36 66 
13 56 67 
4 21 67 
12 36 67 
26 56 67 
38 52 67 
24 41 67 
26 31 68 
30 31 68 
26 49 68 
19 29 68 
2 27 68 
4 21 68 
12 35 69 
7 18 69 
24 33 69 
2 36 69 
2 48 69 
1 33 70 
1 43 70 
27 48 70 
26 61 70 
28 49 70 
3 25 70 
12 35 71 
35 52 71 
4 21 71 
1 24 71 
1 65 71 
30 31 72 
2 23 72 
26 35 72 
4 25 72 
23 28 72 
21 49 72 
24 41 73 
22 49 73 
41 42 73 
6 19 73 
26 49 73 
51 61 74 
6 73 74 
1 24 74 
8 17 74 
1 66 74 
30 51 74 
35 38 75 
41 62 75 
12 36 75 
2 47 75 
24 46 75 
21 26 75 
18 29 76 
2 32 76 
25 39 76 
73 74 76 
31 47 76 
2 58 77 
73 74 77 
26 27 77 
60 66 77 
4 25 77 
39 62 78 
2 58 78 
52 71 78 
24 27 78 
4 21 78 
2 26 78 
24 41 79 
45 57 79 
1 24 79 
17 43 79 
25 34 79 
27 28 80 
39 48 80 
32 59 80 
5 37 80 
2 27 80 
26 34 81 
2 23 81 
24 24 81 
35 38 81 
47 76 81 
21 67 82 
38 65 82 
8 34 82 
43 46 82 
24 66 82 
2 24 83 
23 24 83 
8 17 83 
1 66 83 
26 77 83 
21 34 83 
2 64 84 
35 75 84 
20 32 84 
2 69 84 
22 73 84 
25 38 85 
12 55 85 
26 35 85 
24 33 85 
28 42 85 
3 25 86 
30 68 86 
13 56 86 
8 63 86 
2 69 86 
2 69 86 
19 34 87 
2 84 87 
6 19 87 
21 59 87 
27 70 87 
21 71 88 
38 39 88 
43 79 88 
39 80 88 
1 24 88 
27 28 89 
4 33 89 
25 39 89 
35 52 89 
1 24 89 
2 34 89 
2 54 90 
6 39 90 
2 34 90 
21 34 90 
1 65 90 
35 81 91 
1 28 91 
2 33 91 
19 24 91 
73 74 91 
28 49 92 
12 53 92 
1 31 92 
22 73 92 
24 41 92 
36 52 92 
34 46 93 
32 59 93 
24 41 93 
20 57 93 
21 41 93 
1 24 94 
41 58 94 
49 68 94 
49 70 94 
24 46 94 
24 75 95 
24 41 95 
1 38 95 
7 32 95 
19 29 95 
20 32 95 
4 53 96 
2 69 96 
34 53 96 
6 19 96 
26 29 96 
23 29 97 
24 29 97 
24 30 97 
1 74 97 
6 47 97 
12 13 98 
2 32 98 
21 26 98 
4 25 98 
1 40 98 
2 40 98 
11 14 99 
24 25 99 
21 75 99 
3 22 99 
19 56 99 
38 82 100 
6 24 100 
38 67 100 
8 83 100 
2 32 100 
33 89 101 
26 45 101 
7 18 101 
1 83 101 
4 26 101 
27 28 101 
2 34 102 
22 84 102 
29 48 102 
38 52 102 
56 60 102 
32 93 103 
30 42 103 
26 47 103 
83 100 103 
12 55 103 
32 93 104 
2 64 104 
4 21 104 
55 103 104 
4 77 104 
25 45 104 
7 32 105 
26 28 105 
21 58 105 
24 25 105 
7 18 105 
26 39 106 
26 51 106 
6 28 106 
34 46 106 
26 27 106 
24 49 107 
19 29 107 
21 49 107 
26 29 107 
4 25 107 
58 64 107 
12 27 108 
32 60 108 
24 39 108 
2 98 108 
32 103 108 
2 24 109 
24 41 109 
24 41 109 
24 62 109 
46 106 109 
2 24 110 
24 79 110 
38 65 110 
19 24 110 
42 54 110 
41 92 111 
20 30 111 
12 67 111 
4 57 111 
20 60 111 
25 59 112 
38 81 112 
21 35 112 
38 88 112 
21 58 112 
18 69 113 
2 89 113 
42 54 113 
13 86 113 
30 31 113 
21 64 114 
21 34 114 
93 104 114 
34 38 114 
25 55 114 
6 24 115 
24 83 115 
26 49 115 
28 49 115 
24 24 115 
46 75 116 
2 81 116 
76 81 116 
26 34 116 
51 61 116 
23 60 117 
1 28 117 
4 26 117 
26 31 117 
20 57 117 
24 41 118 
40 57 118 
25 38 118 
26 35 118 
62 75 118 
103 108 119 
61 74 119 
25 104 119 
28 50 119 
32 93 119 
34 38 119 
39 55 120 
42 54 120 
12 35 120 
18 76 120 
26 39 120 
48 69 120 
26 39 121 
58 64 121 
24 41 121 
4 25 121 
41 109 121 
27 77 122 
52 61 122 
6 19 122 
28 66 122 
2 58 122 
33 69 123 
31 47 123 
6 39 123 
34 90 123 
8 86 123 
1 24 124 
6 100 124 
31 55 124 
73 74 124 
41 79 124 
12 98 124 
35 54 125 
40 49 125 
62 75 125 
6 61 125 
21 33 125 
1 45 126 
30 72 126 
42 51 126 
19 87 126 
35 38 126 
5 20 127 
6 61 127 
32 95 127 
28 105 127 
2 23 127 
29 107 127 
21 26 128 
26 30 128 
7 34 128 
1 43 128 
49 68 128 
1 40 129 
26 35 129 
31 92 129 
27 77 129 
2 81 129 
12 55 129 
4 34 130 
20 32 130 
22 84 130 
26 72 130 
24 99 130 
32 95 131 
46 54 131 
6 19 131 
21 25 131 
34 46 131 
24 41 132 
38 39 132 
21 40 132 
4 21 132 
13 56 132 
3 35 133 
2 23 133 
7 50 133 
3 35 133 
74 76 133 
18 27 134 
24 46 134 
41 44 134 
32 47 134 
41 132 134 
24 28 135 
2 109 135 
21 34 135 
56 132 135 
6 60 135 
