1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
3 22 24 
1 24 24 
8 17 24 
1 24 24 
2 23 24 
6 19 25 
1 24 25 
2 23 25 
12 13 25 
10 15 25 
10 15 26 
1 24 26 
8 24 26 
1 25 26 
3 22 26 
10 26 27 
23 25 27 
8 17 27 
23 25 27 
3 24 27 
24 24 28 
22 24 28 
10 15 28 
22 24 28 
3 22 28 
15 25 29 
12 25 29 
24 26 29 
17 27 29 
6 19 29 
6 19 30 
25 29 30 
9 16 30 
25 29 30 
6 19 30 
24 28 31 
2 23 31 
19 29 31 
3 22 31 
6 30 31 
2 23 32 
2 23 32 
3 22 32 
7 18 32 
25 27 32 
24 28 33 
24 31 33 
25 29 33 
29 30 33 
22 32 33 
25 29 34 
25 29 34 
16 30 34 
22 32 34 
18 32 34 
26 29 35 
3 26 35 
12 13 35 
8 24 35 
10 26 35 
1 24 36 
6 30 36 
24 26 36 
8 24 36 
13 25 36 
1 36 37 
6 30 37 
16 34 37 
27 32 37 
24 28 37 
8 24 38 
2 24 38 
6 30 38 
22 28 38 
3 22 38 
2 23 39 
9 30 39 
17 24 39 
10 26 39 
24 36 39 
22 32 40 
24 28 40 
1 24 40 
26 29 40 
23 27 40 
24 25 41 
3 26 41 
25 36 41 
8 24 41 
2 23 41 
6 19 42 
1 24 42 
1 24 42 
3 22 42 
25 36 42 
3 28 43 
8 24 43 
34 37 43 
36 37 43 
3 38 43 
28 40 44 
1 24 44 
22 24 44 
8 17 44 
25 29 44 
24 38 45 
24 44 45 
2 25 45 
6 19 45 
25 34 45 
8 26 46 
26 35 46 
18 34 46 
27 37 46 
23 27 46 
18 34 47 
22 34 47 
5 20 47 
1 36 47 
6 30 47 
8 24 48 
13 25 48 
6 19 48 
8 38 48 
2 23 48 
8 17 49 
22 28 49 
24 26 49 
30 33 49 
25 45 49 
2 23 50 
34 45 50 
1 24 50 
16 30 50 
1 24 50 
24 25 51 
8 17 51 
22 28 51 
24 31 51 
34 46 51 
18 34 52 
24 43 52 
8 46 52 
24 36 52 
18 34 52 
6 36 53 
8 24 53 
22 28 53 
24 26 53 
28 51 53 
22 32 54 
23 27 54 
23 31 54 
8 24 54 
24 33 54 
