1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
11 14 24 
7 18 24 
5 20 24 
6 19 24 
8 17 25 
11 14 25 
5 20 25 
5 20 26 
19 24 26 
17 25 26 
6 19 26 
5 25 27 
9 16 27 
5 20 27 
19 26 27 
26 27 28 
6 19 28 
11 14 28 
10 15 28 
19 26 29 
11 28 29 
9 16 29 
6 19 30 
17 25 30 
8 17 30 
19 29 30 
1 24 31 
5 25 31 
26 28 31 
19 30 31 
11 28 32 
5 31 32 
5 20 32 
11 29 32 
17 26 33 
19 24 33 
28 29 33 
27 28 34 
19 30 34 
24 26 34 
9 16 34 
17 33 35 
2 23 35 
30 34 35 
31 32 36 
30 34 36 
11 14 36 
17 30 36 
20 26 37 
29 33 37 
24 33 37 
11 14 37 
11 32 38 
32 36 38 
11 32 38 
16 27 39 
28 34 39 
5 20 39 
11 29 39 
20 25 40 
30 34 40 
5 32 40 
16 39 40 
5 20 41 
19 24 41 
19 33 41 
14 36 42 
5 32 42 
20 32 42 
20 37 42 
17 30 43 
19 30 43 
26 37 43 
11 29 43 
10 15 44 
17 43 44 
19 41 44 
11 14 45 
5 20 45 
41 44 45 
34 35 45 
19 26 46 
5 20 46 
17 25 46 
19 33 46 
11 29 47 
17 26 47 
6 19 47 
26 27 47 
26 27 48 
26 43 48 
27 34 48 
24 41 49 
26 48 49 
16 29 49 
20 45 49 
20 27 50 
1 31 50 
11 38 50 
17 30 50 
17 30 51 
26 47 51 
33 37 51 
34 39 51 
17 30 52 
10 28 52 
9 16 52 
20 24 53 
26 37 53 
28 33 53 
19 33 53 
24 31 54 
10 44 54 
33 51 54 
24 31 54 
20 46 55 
20 53 55 
5 40 55 
14 45 56 
43 44 56 
17 47 56 
16 49 57 
24 33 57 
32 40 57 
32 36 57 
12 13 58 
6 19 58 
27 48 58 
4 21 58 
24 34 59 
26 27 59 
5 32 59 
11 39 59 
6 47 60 
24 41 60 
24 31 60 
30 40 61 
19 43 61 
24 31 61 
30 34 62 
11 32 62 
40 57 62 
5 20 62 
26 59 63 
40 57 63 
5 39 63 
11 29 63 
5 20 64 
32 57 64 
26 43 64 
24 26 64 
39 40 65 
34 51 65 
14 42 65 
53 55 65 
19 26 66 
5 40 66 
34 35 66 
19 30 67 
30 62 67 
40 66 67 
40 57 67 
59 63 68 
42 65 68 
17 26 68 
29 47 68 
10 54 69 
32 36 69 
24 26 69 
29 47 69 
24 41 70 
26 27 70 
66 67 70 
30 40 71 
12 13 71 
43 44 71 
11 38 72 
34 35 72 
9 29 72 
19 47 72 
6 30 73 
5 39 73 
27 48 73 
20 37 74 
17 26 74 
38 72 74 
19 30 75 
11 38 75 
19 58 75 
40 65 75 
6 19 76 
28 31 76 
19 43 76 
35 45 76 
32 64 77 
11 75 77 
24 26 77 
5 20 77 
26 47 78 
6 19 78 
2 23 78 
26 29 79 
19 47 79 
20 55 79 
32 36 79 
26 31 80 
21 58 80 
17 26 80 
30 36 80 
20 49 81 
30 40 81 
37 74 81 
2 23 82 
32 69 82 
67 70 82 
26 28 83 
32 42 83 
33 37 83 
40 65 83 
19 33 84 
20 25 84 
7 18 84 
9 16 84 
8 17 85 
9 34 85 
20 45 85 
28 31 85 
20 37 86 
5 42 86 
20 42 86 
20 84 87 
33 46 87 
9 16 87 
29 32 87 
70 82 88 
6 19 88 
11 77 88 
11 14 88 
11 28 89 
27 39 89 
11 28 89 
36 79 90 
36 69 90 
21 58 90 
17 51 90 
1 50 91 
17 51 91 
17 33 91 
26 64 91 
64 77 92 
49 81 92 
19 28 92 
59 63 93 
20 37 93 
14 45 93 
7 24 94 
12 13 94 
10 54 94 
20 84 94 
34 36 95 
19 28 95 
39 89 95 
11 63 96 
17 25 96 
17 56 96 
17 50 97 
6 30 97 
36 57 97 
10 94 98 
11 72 98 
19 41 98 
43 71 98 
17 25 99 
39 51 99 
19 30 99 
11 29 100 
58 90 100 
43 71 100 
2 23 100 
5 32 101 
31 80 101 
11 14 101 
12 58 102 
24 31 102 
36 95 102 
36 95 102 
10 98 103 
28 31 103 
16 27 103 
32 36 104 
5 63 104 
31 103 104 
26 47 105 
26 59 105 
5 42 105 
26 27 105 
31 103 106 
11 72 106 
36 57 106 
32 57 107 
5 42 107 
23 100 107 
29 72 107 
84 87 108 
63 93 108 
17 43 108 
33 37 108 
26 28 109 
25 27 109 
32 64 109 
26 28 110 
11 29 110 
19 95 110 
17 51 110 
40 71 111 
19 33 111 
20 93 111 
39 65 111 
11 29 112 
8 17 112 
58 90 112 
1 24 112 
19 66 113 
77 92 113 
28 76 113 
11 14 113 
11 14 114 
26 27 114 
26 47 114 
19 24 114 
37 86 115 
40 55 115 
43 44 115 
29 30 115 
33 83 116 
11 14 116 
19 58 116 
5 40 117 
30 75 117 
11 89 117 
47 114 117 
17 91 118 
11 47 118 
32 64 118 
7 18 119 
30 81 119 
28 92 119 
51 54 119 
41 44 120 
28 29 120 
25 27 120 
33 53 121 
43 61 121 
43 56 121 
20 111 121 
7 18 122 
26 66 122 
33 91 122 
17 47 123 
8 112 123 
19 44 123 
5 62 123 
16 87 124 
18 119 124 
23 35 124 
19 78 124 
24 114 125 
37 42 125 
19 30 125 
33 37 125 
114 125 126 
71 111 126 
29 112 126 
11 29 126 
19 114 127 
38 50 127 
32 59 127 
32 36 127 
26 31 128 
55 115 128 
27 34 128 
26 59 128 
43 115 129 
11 14 129 
24 64 129 
24 33 129 
11 116 130 
41 45 130 
10 15 130 
71 98 130 
20 55 131 
26 53 131 
64 77 131 
25 31 131 
25 26 132 
58 112 132 
103 104 132 
47 78 132 
19 78 133 
40 57 133 
6 19 133 
16 27 134 
24 41 134 
24 41 134 
5 63 134 
17 26 135 
14 65 135 
20 121 135 
41 134 135 
43 121 136 
14 129 136 
19 66 136 
33 125 137 
16 27 137 
82 88 137 
26 43 138 
43 115 138 
17 26 138 
26 122 138 
43 71 139 
19 30 139 
11 32 139 
17 25 140 
15 28 140 
11 45 140 
17 44 140 
4 21 141 
63 104 141 
46 87 141 
30 34 141 
72 107 142 
18 124 142 
26 53 142 
47 68 142 
30 34 143 
17 47 143 
58 102 143 
32 127 143 
71 111 144 
63 68 144 
13 58 144 
23 78 144 
32 79 145 
30 34 145 
11 72 145 
5 105 145 
