1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
6 19 24 
1 24 24 
3 22 24 
6 19 25 
3 24 25 
9 16 26 
24 25 26 
24 24 26 
1 24 27 
3 22 27 
25 26 27 
3 24 28 
24 24 28 
9 16 28 
19 25 29 
1 24 29 
6 24 29 
19 25 30 
6 24 30 
3 27 30 
6 19 31 
1 24 31 
25 26 31 
6 24 32 
6 24 32 
19 25 33 
16 28 33 
24 26 33 
7 18 34 
16 26 34 
26 31 35 
11 14 35 
24 30 35 
4 21 36 
6 32 36 
19 31 37 
24 24 37 
30 35 37 
24 37 38 
19 25 38 
6 24 39 
26 34 39 
1 24 40 
24 29 40 
3 27 40 
24 29 41 
24 24 41 
6 25 41 
3 24 42 
19 33 42 
26 39 43 
3 42 43 
25 29 43 
16 26 44 
19 25 44 
29 43 45 
24 29 45 
1 24 45 
6 19 46 
24 41 46 
24 24 46 
24 35 47 
1 27 47 
26 43 47 
3 27 48 
19 44 48 
29 43 48 
3 30 49 
1 45 49 
24 37 49 
9 16 50 
7 18 50 
3 27 50 
3 27 51 
4 36 51 
45 49 51 
6 24 52 
24 26 52 
27 40 52 
3 22 53 
6 24 53 
26 31 53 
24 32 54 
24 30 54 
6 36 54 
24 37 55 
3 53 55 
7 18 55 
25 27 56 
36 54 56 
6 19 56 
1 29 57 
34 39 57 
7 18 57 
4 51 58 
45 51 58 
19 25 58 
24 52 59 
3 27 59 
3 43 59 
6 24 60 
32 54 60 
3 24 61 
32 54 61 
3 53 62 
19 25 62 
25 29 62 
54 61 63 
16 33 63 
7 34 63 
1 29 64 
3 24 64 
45 58 64 
3 42 65 
24 32 65 
6 19 66 
1 24 66 
6 54 67 
27 56 67 
1 31 67 
3 64 68 
3 51 68 
3 43 69 
22 27 69 
25 26 69 
24 29 70 
1 67 70 
24 29 70 
42 43 71 
6 19 71 
1 24 72 
19 31 72 
25 26 72 
25 29 73 
24 32 73 
11 14 73 
1 47 74 
11 14 74 
37 38 74 
25 62 75 
26 44 75 
32 54 75 
3 24 76 
39 43 76 
24 26 77 
26 27 77 
6 24 78 
9 28 78 
24 26 78 
26 75 79 
16 33 79 
35 37 79 
3 25 80 
45 51 80 
45 51 81 
1 45 81 
27 56 82 
3 30 82 
1 49 82 
24 59 83 
4 51 83 
27 67 83 
25 33 84 
25 62 84 
24 72 84 
4 36 85 
24 45 85 
19 31 85 
24 26 86 
26 44 86 
38 74 87 
30 54 87 
19 62 87 
3 61 88 
25 26 88 
45 51 89 
39 57 89 
25 43 90 
24 25 90 
39 57 91 
25 26 91 
19 25 91 
24 85 92 
3 42 92 
24 24 92 
24 64 93 
25 26 93 
16 79 93 
7 63 94 
29 45 94 
43 48 95 
24 85 95 
25 56 95 
