1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
10 15 24 
6 19 24 
11 14 24 
7 18 24 
2 23 25 
11 14 25 
7 24 25 
8 17 26 
6 24 26 
11 14 26 
10 24 26 
24 26 27 
7 24 27 
7 24 27 
7 25 27 
25 27 28 
7 24 28 
6 19 28 
10 15 29 
6 19 29 
10 26 29 
11 14 29 
11 29 30 
10 15 30 
7 27 30 
10 24 30 
24 27 31 
6 24 31 
6 19 31 
7 24 31 
19 28 32 
3 22 32 
27 31 32 
15 24 32 
18 24 33 
9 16 33 
6 24 33 
27 30 33 
11 29 34 
12 13 34 
7 27 34 
24 27 34 
15 30 35 
15 32 35 
7 25 35 
8 17 35 
24 26 36 
6 19 36 
7 18 36 
7 24 36 
27 30 37 
27 30 37 
24 26 37 
10 15 37 
6 33 38 
24 32 38 
15 37 38 
12 13 38 
25 27 39 
7 31 39 
27 30 39 
1 24 39 
24 26 40 
25 27 40 
26 36 40 
8 17 40 
16 33 41 
30 37 41 
6 19 41 
6 19 41 
3 22 42 
15 30 42 
12 13 42 
18 36 42 
30 37 43 
7 27 43 
33 38 43 
24 31 43 
27 30 44 
7 18 44 
15 37 44 
24 36 44 
10 26 45 
27 37 45 
7 36 45 
6 33 45 
15 30 46 
18 24 46 
30 44 46 
11 30 46 
26 37 47 
15 44 47 
17 26 47 
24 31 47 
1 39 48 
10 26 48 
30 44 48 
30 46 49 
7 18 49 
10 24 49 
16 33 50 
27 37 50 
9 33 50 
25 35 50 
31 47 51 
46 49 51 
24 26 51 
30 39 51 
15 37 52 
33 41 52 
9 50 52 
30 33 52 
15 35 53 
7 27 53 
15 37 53 
2 23 53 
25 40 54 
29 34 54 
37 44 54 
6 36 54 
11 14 55 
11 14 55 
10 15 55 
15 35 55 
24 39 56 
31 43 56 
8 17 56 
25 39 57 
10 15 57 
24 49 57 
27 39 58 
44 46 58 
18 33 58 
12 13 58 
9 16 59 
15 38 59 
15 37 59 
13 58 59 
27 37 60 
15 52 60 
12 13 60 
19 41 60 
15 37 61 
18 24 61 
25 40 61 
24 31 62 
7 25 62 
25 39 62 
7 25 62 
15 35 63 
7 27 63 
6 26 63 
27 50 63 
35 50 64 
12 58 64 
33 50 64 
24 37 64 
3 22 65 
25 35 65 
6 19 65 
8 17 65 
25 40 66 
27 31 66 
17 40 66 
6 19 66 
27 31 67 
39 56 67 
10 30 67 
39 58 67 
27 30 68 
35 65 68 
7 35 68 
9 33 68 
9 50 69 
37 54 69 
6 19 69 
30 44 69 
9 59 70 
3 32 70 
12 34 70 
7 63 70 
56 67 71 
19 28 71 
25 62 71 
37 41 71 
12 64 72 
27 32 72 
33 58 72 
44 46 72 
2 53 73 
12 38 73 
9 50 73 
5 20 73 
30 41 74 
26 63 74 
46 49 74 
27 30 74 
7 62 75 
24 25 75 
16 33 75 
24 26 75 
7 62 76 
37 41 76 
36 44 76 
19 29 76 
8 17 77 
37 54 77 
6 63 77 
27 32 77 
32 70 78 
33 38 78 
10 57 78 
27 31 78 
24 26 79 
27 39 79 
24 27 79 
33 41 79 
24 33 80 
17 66 80 
30 46 80 
31 51 80 
35 50 81 
11 14 81 
7 27 81 
53 73 81 
18 33 82 
11 29 82 
10 37 82 
26 79 82 
7 81 83 
6 33 83 
44 46 83 
18 44 83 
35 50 84 
18 49 84 
3 22 84 
24 39 85 
30 51 85 
18 24 85 
7 27 85 
41 74 86 
10 26 86 
53 81 86 
27 40 86 
14 24 87 
6 19 87 
35 64 87 
39 51 87 
33 79 88 
22 32 88 
27 31 88 
33 38 88 
3 42 89 
2 23 89 
7 27 89 
13 42 90 
7 81 90 
14 25 90 
6 19 90 
22 42 91 
33 38 91 
18 49 91 
31 62 91 
51 80 92 
7 62 92 
10 26 92 
24 79 92 
10 29 93 
27 43 93 
16 33 93 
24 32 93 
37 77 94 
9 52 94 
25 62 94 
31 47 94 
41 79 95 
6 24 95 
27 39 95 
31 56 95 
12 13 96 
3 32 96 
10 30 96 
8 35 96 
19 90 97 
27 68 97 
10 30 97 
7 90 97 
9 68 98 
64 72 98 
56 67 98 
18 24 98 
7 90 99 
9 98 99 
19 69 99 
11 81 99 
8 40 100 
37 47 100 
41 79 100 
19 41 100 
8 40 101 
5 20 101 
18 91 101 
10 24 101 
7 44 102 
25 40 102 
27 39 102 
6 29 102 
33 93 103 
33 58 103 
30 49 103 
36 40 103 
10 78 104 
24 31 104 
7 18 104 
56 71 104 
27 72 105 
39 62 105 
30 49 105 
26 40 105 
