1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
6 19 24 
2 23 24 
6 19 24 
2 23 24 
5 20 24 
5 20 24 
19 24 25 
20 24 25 
2 23 25 
11 14 25 
5 20 25 
2 23 25 
2 23 26 
19 24 26 
11 14 26 
9 16 26 
23 24 26 
20 25 27 
19 24 27 
6 19 27 
2 23 27 
14 25 27 
23 26 28 
4 21 28 
6 24 28 
6 19 28 
12 13 28 
2 26 28 
24 26 29 
5 24 29 
6 19 29 
6 19 29 
13 28 29 
23 24 29 
6 19 30 
2 27 30 
14 27 30 
19 27 30 
9 16 30 
6 27 31 
24 29 31 
24 26 31 
5 24 31 
14 27 31 
24 26 31 
27 30 32 
28 29 32 
23 27 32 
23 26 32 
5 29 32 
24 29 32 
14 27 33 
23 29 33 
2 24 33 
2 23 33 
5 20 33 
4 28 34 
6 19 34 
6 19 34 
9 30 34 
9 16 34 
6 24 35 
5 20 35 
28 32 35 
6 19 35 
29 31 35 
2 27 35 
32 35 36 
6 19 36 
19 30 36 
24 27 36 
23 32 36 
5 29 37 
24 29 37 
6 19 37 
16 26 37 
4 34 37 
26 37 38 
11 14 38 
29 32 38 
2 35 38 
14 25 38 
24 26 38 
2 33 39 
14 25 39 
30 36 39 
26 31 39 
14 27 39 
6 36 39 
26 31 40 
23 25 40 
24 31 40 
6 19 40 
19 37 40 
14 38 40 
24 26 41 
24 29 41 
31 35 41 
11 14 41 
6 28 41 
24 33 41 
23 29 42 
14 25 42 
32 36 42 
28 34 42 
2 24 42 
19 28 42 
9 16 43 
19 34 43 
29 37 43 
27 35 43 
19 27 43 
24 29 44 
14 31 44 
29 32 44 
24 26 44 
2 38 44 
19 36 44 
28 42 45 
28 29 45 
12 13 45 
11 38 45 
24 29 45 
2 26 45 
6 36 46 
14 38 46 
20 25 46 
19 24 46 
24 31 46 
28 45 47 
36 42 47 
20 24 47 
31 40 47 
23 24 47 
24 29 48 
27 32 48 
27 39 48 
38 40 48 
29 42 48 
24 41 48 
19 30 49 
16 37 49 
4 34 49 
26 39 49 
28 45 49 
29 32 50 
38 45 50 
6 37 50 
20 25 50 
20 46 50 
29 45 51 
30 36 51 
29 48 51 
27 30 51 
2 33 51 
19 40 51 
23 24 52 
14 33 52 
32 35 52 
30 51 52 
38 40 52 
29 48 53 
11 45 53 
20 46 53 
23 32 53 
26 31 53 
14 25 53 
27 51 54 
23 53 54 
26 38 54 
5 20 54 
5 24 54 
2 35 54 
38 40 55 
24 35 55 
16 37 55 
27 54 55 
23 32 55 
54 55 56 
6 37 56 
23 52 56 
19 30 56 
31 40 56 
26 54 56 
26 54 57 
19 44 57 
35 41 57 
6 19 57 
11 38 57 
30 34 57 
6 19 58 
2 24 58 
6 29 58 
26 31 58 
19 40 58 
6 27 59 
27 36 59 
23 55 59 
53 54 59 
6 56 59 
29 33 60 
5 20 60 
2 23 60 
26 45 60 
26 31 60 
6 29 60 
11 53 61 
29 45 61 
24 25 61 
42 45 61 
11 38 61 
26 54 62 
14 25 62 
2 51 62 
6 50 62 
26 31 62 
6 50 63 
19 42 63 
38 50 63 
25 42 63 
24 29 63 
35 57 63 
11 38 64 
26 49 64 
14 25 64 
27 30 64 
29 50 64 
29 44 65 
28 42 65 
14 40 65 
24 26 65 
19 28 65 
51 52 66 
13 29 66 
24 25 66 
24 32 66 
19 40 66 
24 31 66 
2 58 67 
40 65 67 
23 32 67 
23 26 67 
45 49 67 
29 63 68 
36 42 68 
23 32 68 
40 52 68 
2 24 68 
6 27 68 
29 45 69 
5 37 69 
29 32 69 
13 29 69 
9 16 69 
6 24 69 
2 42 70 
24 38 70 
29 44 70 
24 42 70 
27 35 70 
6 46 70 
23 25 71 
26 31 71 
5 24 71 
20 50 71 
26 56 71 
27 30 72 
23 55 72 
21 28 72 
30 52 72 
24 42 72 
6 24 73 
30 57 73 
6 19 73 
14 33 73 
45 51 73 
23 60 74 
29 45 74 
26 62 74 
2 42 74 
36 47 74 
51 62 74 
36 42 75 
40 66 75 
24 29 75 
19 24 75 
28 42 75 
27 30 76 
23 42 76 
24 40 76 
24 41 76 
29 58 76 
19 30 76 
5 24 77 
50 63 77 
35 57 77 
34 42 77 
28 45 77 
6 31 78 
11 64 78 
23 26 78 
38 55 78 
27 35 78 
42 63 78 
26 60 79 
55 56 79 
5 20 79 
13 28 79 
6 24 79 
28 34 80 
32 35 80 
32 69 80 
60 74 80 
24 32 80 
26 31 81 
26 49 81 
40 67 81 
36 42 81 
1 24 81 
23 29 82 
26 53 82 
5 24 82 
13 29 82 
8 17 82 
23 67 83 
2 62 83 
32 55 83 
5 37 83 
56 59 83 
35 57 83 
24 75 84 
2 35 84 
12 13 84 
36 74 84 
31 81 84 
6 30 85 
29 74 85 
27 32 85 
24 31 85 
35 41 85 
11 14 85 
14 33 86 
24 84 86 
36 39 86 
26 45 86 
23 28 86 
5 24 87 
35 63 87 
28 45 87 
24 73 87 
8 17 87 
6 36 87 
19 30 88 
6 19 88 
11 38 88 
19 57 88 
29 32 88 
6 19 88 
24 42 89 
24 66 89 
24 26 89 
25 38 89 
23 60 89 
26 57 89 
24 85 90 
28 42 90 
27 78 90 
20 47 90 
49 67 90 
6 27 91 
6 88 91 
29 42 91 
41 85 91 
23 26 91 
46 70 91 
11 53 92 
29 42 92 
2 70 92 
6 35 92 
31 81 92 
19 27 92 
28 79 93 
25 71 93 
25 42 93 
42 63 93 
31 78 93 
41 57 94 
20 24 94 
2 26 94 
55 72 94 
26 28 94 
2 24 95 
2 23 95 
13 29 95 
28 42 95 
19 88 95 
52 72 96 
54 59 96 
26 37 96 
35 87 96 
2 24 96 
23 25 97 
19 42 97 
6 19 97 
19 43 97 
30 64 97 
23 67 97 
24 54 98 
38 63 98 
34 42 98 
5 20 98 
23 47 98 
51 62 99 
11 64 99 
42 45 99 
26 79 99 
29 45 99 
26 54 100 
38 52 100 
28 87 100 
14 27 100 
46 50 100 
5 20 101 
2 25 101 
5 82 101 
20 25 101 
14 39 101 
19 88 102 
55 83 102 
27 48 102 
30 88 102 
42 45 102 
42 91 102 
54 62 103 
32 66 103 
38 40 103 
35 77 103 
31 35 103 
5 24 103 
11 64 104 
4 28 104 
23 56 104 
25 62 104 
42 97 104 
26 31 104 
20 50 105 
29 63 105 
46 50 105 
5 82 105 
23 33 105 
11 64 105 
36 42 106 
9 16 106 
23 55 106 
19 34 106 
39 86 106 
6 24 106 
31 35 107 
54 56 107 
27 70 107 
42 97 107 
29 50 107 
24 58 108 
32 67 108 
40 68 108 
51 62 108 
25 93 108 
42 45 109 
20 46 109 
28 41 109 
29 32 109 
28 32 109 
26 54 110 
38 40 110 
29 92 110 
45 60 110 
34 43 110 
25 66 110 
23 47 111 
23 60 111 
19 63 111 
63 78 111 
11 14 111 
29 45 111 
38 63 112 
27 78 112 
26 86 112 
6 36 112 
24 47 112 
2 33 113 
20 46 113 
54 59 113 
13 28 113 
39 86 113 
32 85 113 
42 89 114 
6 37 114 
8 87 114 
6 28 114 
31 81 114 
57 94 114 
40 81 115 
5 87 115 
37 55 115 
5 60 115 
28 79 115 
2 83 115 
23 60 116 
26 37 116 
14 33 116 
38 45 116 
34 57 116 
37 114 116 
40 75 117 
26 62 117 
32 36 117 
40 110 117 
27 54 117 
60 110 118 
28 29 118 
6 39 118 
37 55 118 
24 29 118 
36 42 118 
19 27 119 
13 113 119 
37 116 119 
30 64 119 
24 25 119 
27 54 120 
26 29 120 
16 37 120 
5 77 120 
54 59 120 
38 63 121 
38 63 121 
60 79 121 
27 117 121 
51 52 121 
38 52 121 
2 62 122 
6 27 122 
6 19 122 
6 28 122 
45 110 122 
69 80 122 
27 107 123 
41 85 123 
26 62 123 
2 27 123 
9 26 123 
29 118 123 
31 114 124 
38 112 124 
6 36 124 
6 37 124 
25 62 124 
