1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
4 21 24 
5 20 24 
12 13 24 
5 24 25 
12 24 25 
10 15 26 
5 24 26 
10 15 26 
24 25 27 
5 24 27 
12 24 28 
25 27 28 
13 24 29 
25 27 29 
13 24 30 
4 21 30 
13 24 30 
15 26 31 
5 24 31 
6 19 31 
25 27 32 
24 25 32 
1 24 33 
15 26 33 
15 26 34 
4 30 34 
11 14 34 
12 28 35 
24 29 35 
29 35 36 
5 24 36 
12 13 36 
25 27 37 
8 17 37 
13 24 37 
5 36 38 
4 30 38 
13 24 39 
8 37 39 
20 24 40 
19 31 40 
4 30 41 
13 39 41 
12 28 42 
20 40 42 
36 38 43 
1 33 43 
5 38 44 
3 22 44 
24 33 45 
13 30 45 
13 41 45 
24 45 46 
5 36 46 
5 27 46 
1 43 47 
14 34 47 
19 40 47 
24 45 48 
13 39 48 
9 16 48 
22 44 49 
24 31 49 
5 31 50 
13 24 50 
1 33 51 
4 21 51 
4 21 52 
15 26 52 
4 52 53 
24 40 53 
24 25 54 
5 24 54 
21 24 55 
19 40 55 
5 25 55 
5 24 56 
38 43 56 
39 41 57 
38 56 57 
8 39 57 
24 35 58 
13 37 58 
27 28 58 
31 40 59 
34 47 59 
12 13 60 
13 29 60 
13 45 60 
44 49 61 
1 33 61 
12 60 61 
24 25 62 
5 24 62 
27 58 62 
8 57 63 
36 38 63 
27 62 63 
1 51 64 
27 63 64 
26 34 64 
39 41 65 
29 35 65 
24 54 65 
5 55 66 
33 43 66 
34 47 66 
13 24 67 
5 55 67 
4 30 67 
27 28 68 
5 67 68 
45 48 68 
10 26 69 
13 67 69 
19 40 69 
12 24 70 
38 57 70 
24 55 70 
36 38 71 
52 53 71 
36 63 72 
4 51 72 
39 57 73 
5 55 73 
13 30 73 
20 40 74 
12 13 74 
24 25 74 
44 61 75 
5 62 75 
27 62 75 
43 56 76 
12 24 76 
43 56 77 
25 27 77 
25 77 78 
24 29 78 
12 74 78 
45 48 79 
12 35 79 
21 52 79 
35 79 80 
44 49 80 
27 58 80 
35 79 81 
5 50 81 
48 79 81 
12 76 82 
4 34 82 
10 26 83 
63 72 83 
39 57 84 
5 55 84 
25 62 84 
10 15 85 
36 38 85 
13 24 85 
13 45 86 
39 57 86 
4 82 86 
52 79 87 
4 52 87 
24 33 88 
12 60 88 
3 22 89 
33 88 89 
79 81 89 
33 43 90 
4 67 90 
57 70 91 
1 64 91 
8 17 92 
35 58 92 
33 43 93 
34 47 93 
24 25 93 
12 13 94 
13 74 94 
13 29 94 
52 79 95 
25 55 95 
24 27 95 
53 71 96 
24 25 96 
17 37 96 
13 29 97 
17 92 97 
21 24 98 
5 24 98 
13 94 98 
57 91 99 
5 50 99 
19 69 99 
5 55 100 
57 63 100 
15 26 100 
24 62 101 
33 51 101 
24 55 101 
4 21 102 
3 22 102 
33 89 103 
27 28 103 
5 62 104 
13 41 104 
53 71 104 
67 68 105 
13 60 105 
39 41 106 
22 44 106 
24 46 107 
88 89 107 
8 37 108 
45 60 108 
26 34 108 
57 91 109 
24 25 109 
25 27 110 
38 63 110 
79 81 111 
44 49 111 
25 27 111 
35 65 112 
71 96 112 
10 15 113 
5 31 113 
27 77 114 
10 26 114 
34 59 115 
41 104 115 
24 27 116 
34 47 116 
28 103 116 
12 28 117 
53 71 117 
52 95 118 
1 64 118 
8 37 119 
1 64 119 
29 65 119 
5 50 120 
12 24 120 
1 33 120 
15 26 121 
35 79 121 
7 18 121 
34 47 122 
5 24 122 
33 43 123 
35 65 123 
24 49 123 
21 24 124 
33 51 124 
26 108 125 
27 111 125 
13 74 125 
29 78 126 
27 111 126 
5 24 127 
41 104 127 
56 57 127 
91 109 128 
4 30 128 
44 75 128 
5 67 129 
26 114 129 
94 98 130 
31 50 130 
77 114 130 
24 85 131 
44 49 131 
55 101 131 
30 73 132 
24 74 132 
12 28 132 
25 27 133 
25 96 133 
12 13 133 
24 67 134 
