1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
3 22 24 
10 15 24 
12 13 24 
2 23 24 
8 17 24 
2 24 25 
2 24 25 
22 24 25 
9 16 25 
23 24 25 
9 25 26 
2 23 26 
2 23 26 
10 24 26 
3 22 26 
2 23 27 
10 15 27 
10 24 27 
25 26 27 
10 24 27 
23 24 28 
10 26 28 
3 22 28 
12 24 28 
2 24 29 
15 24 29 
3 22 29 
3 22 29 
24 27 29 
8 17 30 
15 29 30 
5 20 30 
10 24 30 
22 28 30 
24 29 31 
2 29 31 
24 28 31 
15 29 31 
10 27 31 
10 24 32 
23 26 32 
24 30 32 
22 26 32 
3 24 32 
24 29 33 
24 25 33 
10 28 33 
6 19 33 
24 31 34 
10 28 34 
10 28 34 
25 33 34 
3 22 34 
3 22 35 
3 22 35 
20 30 35 
9 25 35 
3 29 35 
3 22 36 
24 33 36 
23 32 36 
10 27 36 
29 33 36 
10 32 37 
29 33 37 
12 24 37 
15 29 37 
10 24 37 
24 32 38 
24 34 38 
20 30 38 
29 31 38 
22 26 38 
23 24 39 
24 38 39 
24 32 39 
22 35 39 
33 36 39 
28 31 40 
24 29 40 
2 29 40 
3 22 40 
24 37 40 
22 28 41 
22 35 41 
31 40 41 
29 35 41 
3 22 41 
24 39 42 
24 40 42 
30 35 42 
30 32 42 
24 38 43 
3 22 43 
2 23 43 
10 28 43 
22 34 43 
29 31 44 
29 31 44 
28 40 44 
24 32 44 
24 31 44 
28 34 45 
7 18 45 
10 27 45 
3 36 45 
24 39 45 
23 32 46 
22 35 46 
10 24 46 
26 32 46 
2 23 47 
40 42 47 
29 44 47 
10 15 47 
24 25 47 
24 37 48 
10 24 48 
22 28 48 
15 29 48 
24 38 48 
4 21 49 
24 26 49 
10 15 49 
24 34 49 
26 32 49 
22 28 50 
24 31 50 
29 31 50 
24 27 50 
3 35 50 
24 29 51 
40 44 51 
24 30 51 
15 29 51 
6 19 51 
27 50 52 
13 24 52 
23 28 52 
31 44 52 
23 28 52 
22 34 53 
15 24 53 
26 28 53 
24 36 53 
24 37 53 
2 29 54 
42 47 54 
24 29 54 
9 26 54 
13 24 55 
7 18 55 
32 38 55 
22 28 55 
27 45 55 
37 53 56 
30 42 56 
24 48 56 
10 27 56 
3 43 56 
29 35 57 
3 22 57 
4 21 57 
37 53 57 
10 24 57 
24 39 58 
2 43 58 
21 57 58 
31 34 58 
26 28 58 
25 33 59 
2 23 59 
29 40 59 
23 26 59 
2 24 59 
26 38 60 
24 39 60 
3 22 60 
3 22 60 
31 58 61 
24 32 61 
10 43 61 
24 29 61 
32 46 61 
17 24 62 
3 22 62 
24 39 62 
24 30 62 
33 39 63 
31 34 63 
24 32 63 
16 25 63 
10 27 63 
28 34 64 
23 27 64 
15 24 64 
35 41 64 
2 23 64 
30 42 65 
29 31 65 
40 41 65 
24 32 65 
37 48 66 
15 29 66 
2 23 66 
25 26 66 
34 45 67 
3 60 67 
47 54 67 
10 27 67 
40 44 67 
22 26 68 
24 28 68 
37 53 68 
26 49 68 
53 57 69 
22 43 69 
15 49 69 
28 40 69 
3 22 70 
24 32 70 
31 50 70 
20 35 70 
15 37 70 
31 52 71 
49 69 71 
3 26 71 
25 26 71 
24 31 71 
24 25 72 
23 24 72 
2 24 72 
40 42 72 
35 64 72 
22 41 73 
22 30 73 
26 54 73 
29 35 73 
2 43 74 
26 38 74 
24 59 74 
27 50 74 
28 34 75 
41 65 75 
23 24 75 
31 71 75 
53 57 75 
24 44 76 
3 32 76 
27 74 76 
24 32 76 
12 24 77 
15 53 77 
24 58 77 
2 43 77 
10 24 78 
2 29 78 
29 33 78 
26 46 78 
22 46 79 
2 26 79 
39 63 79 
31 40 79 
7 18 79 
10 46 80 
24 61 80 
24 49 80 
2 23 80 
28 34 80 
31 75 81 
9 25 81 
31 34 81 
24 42 81 
22 28 82 
3 22 82 
4 21 82 
28 34 82 
3 22 82 
2 54 83 
16 25 83 
20 70 83 
24 44 83 
29 33 83 
26 60 84 
26 58 84 
10 15 84 
23 27 84 
24 40 84 
26 38 85 
28 34 85 
33 39 85 
33 78 85 
2 24 85 
32 46 86 
23 32 86 
2 23 86 
3 28 86 
24 29 86 
28 41 87 
30 65 87 
2 47 87 
40 42 87 
24 42 87 
3 22 88 
10 15 88 
38 48 88 
24 38 88 
57 75 88 
