1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
4 21 24 
1 24 24 
10 15 25 
5 20 25 
10 15 26 
4 24 26 
24 24 27 
5 25 27 
8 17 28 
10 15 28 
5 27 29 
3 22 29 
15 25 30 
6 19 30 
5 20 31 
5 29 31 
24 24 32 
4 21 32 
15 28 33 
21 32 33 
3 22 34 
3 22 34 
5 20 35 
3 22 35 
20 31 36 
11 14 36 
5 31 37 
1 24 37 
3 22 38 
5 20 38 
24 24 39 
10 28 39 
8 17 40 
22 34 40 
10 15 41 
24 37 42 
15 30 42 
24 32 43 
5 29 43 
24 42 44 
24 39 44 
20 25 45 
24 42 45 
14 36 46 
24 44 46 
15 28 47 
21 24 47 
1 24 48 
10 28 48 
24 32 49 
9 16 49 
11 14 50 
5 20 50 
27 29 51 
24 44 51 
5 31 52 
10 28 52 
22 38 53 
27 51 53 
10 15 54 
10 39 54 
5 31 55 
20 35 56 
5 31 56 
17 40 57 
24 39 57 
10 39 58 
22 34 58 
24 32 59 
10 15 59 
10 15 60 
38 53 60 
4 24 61 
32 43 61 
10 15 62 
10 59 62 
20 31 63 
3 29 63 
3 35 64 
38 60 65 
24 32 65 
24 44 66 
11 14 66 
10 15 67 
11 36 67 
12 13 68 
1 24 68 
22 34 69 
22 40 69 
1 48 70 
10 54 70 
24 49 71 
24 32 71 
15 26 72 
28 47 72 
12 13 73 
10 15 73 
44 51 74 
15 26 74 
24 32 75 
4 24 75 
10 39 76 
10 59 76 
22 58 77 
32 49 77 
7 18 78 
24 75 78 
10 15 79 
24 24 79 
24 42 80 
54 70 80 
28 52 81 
3 22 81 
24 46 82 
15 25 82 
