1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
1 24 24 
4 21 24 
7 18 24 
1 24 24 
9 16 25 
6 19 25 
11 14 25 
4 24 25 
3 22 26 
9 25 26 
12 13 26 
24 24 26 
6 19 27 
24 24 27 
24 24 27 
1 24 27 
24 24 28 
13 26 28 
4 21 28 
10 15 29 
4 28 29 
11 14 29 
9 16 29 
13 28 30 
9 25 30 
24 27 30 
7 18 30 
11 29 31 
2 23 31 
4 21 31 
5 20 31 
2 31 32 
9 25 32 
1 24 32 
9 30 32 
1 32 33 
21 28 33 
11 14 33 
9 25 34 
9 25 34 
7 18 34 
11 14 34 
11 25 35 
1 24 35 
29 31 35 
21 28 36 
12 26 36 
31 35 36 
6 27 36 
12 13 37 
9 16 37 
5 31 37 
7 18 37 
13 28 38 
9 25 38 
9 26 38 
9 37 38 
9 29 39 
19 25 39 
28 30 39 
1 27 39 
20 31 40 
29 39 40 
24 27 40 
13 37 40 
9 25 41 
14 34 41 
4 24 41 
29 40 41 
7 18 42 
25 26 42 
12 26 42 
31 35 42 
4 28 43 
14 41 43 
37 40 43 
12 42 43 
9 25 44 
35 42 44 
31 35 44 
30 32 44 
10 29 45 
18 37 45 
35 42 45 
24 26 45 
16 29 46 
11 35 46 
41 43 46 
22 26 46 
18 34 47 
14 33 47 
29 39 47 
31 40 48 
24 30 48 
30 32 48 
29 39 48 
20 31 49 
24 35 49 
14 34 49 
10 29 49 
7 18 50 
1 24 50 
31 35 50 
9 25 50 
18 30 51 
19 39 51 
9 34 51 
14 34 51 
15 29 52 
9 50 52 
3 22 52 
29 31 52 
37 40 53 
37 40 53 
5 31 53 
9 30 53 
25 34 54 
13 30 54 
24 26 54 
24 24 55 
31 53 55 
6 27 55 
28 33 56 
1 32 56 
18 47 56 
41 43 56 
9 16 57 
10 45 57 
9 38 57 
9 39 57 
25 38 58 
41 43 58 
41 43 58 
1 32 59 
1 24 59 
25 34 59 
6 27 59 
3 22 60 
11 46 60 
4 24 60 
39 57 60 
22 26 61 
18 47 61 
20 49 61 
30 44 61 
1 39 62 
34 47 62 
24 26 62 
34 51 62 
9 29 63 
39 48 63 
4 28 63 
11 14 63 
11 14 64 
37 53 64 
48 63 64 
12 26 64 
42 43 65 
28 30 65 
24 25 65 
15 29 65 
11 14 66 
18 30 66 
3 22 66 
6 55 66 
41 58 67 
6 27 67 
11 46 67 
9 16 67 
34 49 68 
31 53 68 
25 34 68 
40 48 68 
32 59 69 
34 68 69 
24 24 69 
11 35 70 
3 60 70 
18 37 70 
31 48 70 
24 24 71 
27 59 71 
11 35 71 
31 48 72 
21 33 72 
7 37 72 
9 26 72 
30 32 73 
3 70 73 
28 56 73 
20 61 73 
11 14 74 
1 24 74 
34 54 74 
4 28 74 
6 36 75 
2 31 75 
28 38 75 
2 31 75 
37 53 76 
31 35 76 
9 25 76 
9 26 76 
15 65 77 
35 45 77 
20 40 77 
48 64 78 
41 56 78 
28 74 78 
42 43 78 
24 69 79 
14 29 79 
1 33 79 
58 67 79 
25 58 80 
9 32 80 
10 15 80 
3 22 80 
9 39 81 
24 79 81 
9 50 81 
4 21 82 
7 37 82 
9 80 82 
14 79 82 
79 81 83 
35 71 83 
24 28 83 
28 74 83 
23 31 84 
18 47 84 
21 72 84 
28 83 84 
54 74 85 
34 41 85 
42 43 85 
37 40 85 
20 49 86 
9 82 86 
3 22 86 
50 81 86 
34 62 87 
12 43 87 
40 85 87 
28 39 88 
7 72 88 
12 26 88 
9 16 89 
7 42 89 
29 47 89 
2 31 89 
6 27 90 
82 86 90 
14 51 90 
28 78 90 
18 30 91 
41 43 91 
47 89 91 
11 35 91 
15 52 92 
56 73 92 
28 63 92 
37 82 92 
35 91 93 
43 85 93 
3 86 93 
29 63 94 
29 52 94 
18 24 94 
29 79 94 
79 83 95 
24 27 95 
25 65 95 
45 77 95 
18 61 96 
22 52 96 
82 92 96 
31 35 96 
38 57 97 
24 25 97 
10 29 97 
24 81 97 
7 18 98 
18 96 98 
21 33 98 
46 67 98 
9 32 99 
35 83 99 
31 53 99 
46 60 99 
37 92 100 
14 43 100 
42 89 100 
12 87 100 
31 48 101 
21 84 101 
33 79 101 
1 33 101 
31 68 102 
26 28 102 
48 70 102 
47 91 102 
34 41 103 
34 41 103 
34 41 103 
32 69 103 
40 48 104 
20 40 104 
24 24 104 
16 37 104 
42 44 105 
4 43 105 
33 101 105 
41 43 105 
82 96 106 
33 101 106 
7 18 106 
14 90 107 
14 63 107 
10 57 107 
4 29 108 
24 30 108 
43 85 108 
35 93 108 
9 26 109 
14 41 109 
42 43 109 
25 76 109 
29 47 110 
24 24 110 
6 75 110 
61 96 110 
31 76 111 
43 58 111 
26 62 111 
22 80 111 
29 63 112 
14 33 112 
42 43 112 
83 99 112 
34 54 113 
37 82 113 
9 26 113 
4 21 114 
28 83 114 
24 62 114 
18 91 114 
26 42 115 
20 73 115 
26 62 115 
30 91 115 
31 68 116 
28 56 116 
25 58 116 
31 75 117 
33 106 117 
12 87 117 
79 82 117 
31 72 118 
18 61 118 
84 101 118 
11 67 118 
39 48 119 
