1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
7 18 24 
10 15 24 
6 19 24 
11 14 24 
1 24 24 
9 16 25 
6 24 25 
1 24 25 
8 17 25 
7 24 25 
24 25 26 
6 24 26 
8 17 26 
4 21 26 
19 24 26 
24 25 27 
21 26 27 
16 25 27 
6 19 27 
1 24 27 
11 24 28 
24 25 28 
17 25 28 
2 23 28 
19 24 28 
4 21 29 
4 21 29 
24 25 29 
24 28 29 
11 24 29 
9 25 30 
24 25 30 
4 29 30 
9 16 30 
10 15 30 
17 25 30 
24 26 31 
24 28 31 
2 23 31 
1 25 31 
24 25 31 
19 24 31 
4 29 32 
24 25 32 
25 29 32 
16 30 32 
24 28 32 
24 25 33 
24 31 33 
11 14 33 
4 21 33 
17 25 33 
9 30 33 
24 26 34 
24 24 34 
17 25 34 
24 25 34 
11 14 34 
24 29 35 
29 30 35 
25 32 35 
30 32 35 
24 27 35 
4 21 36 
24 28 36 
6 26 36 
4 33 36 
16 25 36 
9 16 36 
4 33 37 
10 15 37 
24 33 37 
16 36 37 
6 25 37 
10 24 38 
4 36 38 
24 25 38 
10 15 38 
9 16 38 
24 36 39 
21 33 39 
1 24 39 
21 27 39 
24 29 39 
4 33 40 
4 36 40 
24 37 40 
11 28 40 
27 35 40 
19 28 40 
24 28 41 
10 38 41 
11 14 41 
6 19 41 
19 26 41 
6 24 41 
24 31 42 
6 24 42 
19 31 42 
19 24 42 
6 25 42 
16 27 43 
37 40 43 
25 36 43 
17 33 43 
32 35 43 
30 35 43 
31 42 44 
31 33 44 
24 26 44 
4 33 44 
16 30 44 
21 39 45 
1 24 45 
26 31 45 
4 36 45 
30 32 45 
24 28 46 
4 32 46 
4 37 46 
21 26 46 
1 24 46 
10 38 47 
4 33 47 
6 26 47 
10 41 47 
32 35 47 
3 22 48 
21 26 48 
35 40 48 
19 24 48 
16 44 48 
10 38 48 
24 28 49 
26 41 49 
30 44 49 
35 40 49 
4 37 49 
24 25 50 
9 16 50 
16 38 50 
6 19 50 
24 33 50 
9 16 50 
4 29 51 
6 42 51 
24 29 51 
24 32 51 
28 41 51 
1 24 52 
31 42 52 
17 25 52 
16 44 52 
36 40 52 
28 49 52 
37 49 53 
18 24 53 
30 32 53 
25 31 53 
11 33 53 
44 52 54 
4 33 54 
24 42 54 
25 36 54 
26 41 54 
40 52 55 
19 24 55 
31 52 55 
16 30 55 
24 25 55 
