1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
2 23 24 
4 21 25 
10 15 25 
4 25 26 
10 25 26 
4 25 27 
3 22 27 
4 27 28 
3 22 29 
27 28 29 
2 24 30 
3 22 30 
3 27 31 
7 18 32 
3 27 32 
9 16 33 
4 25 33 
21 25 34 
27 29 35 
12 13 36 
27 29 36 
7 18 37 
5 20 37 
18 32 38 
25 26 38 
21 25 39 
27 36 39 
27 35 40 
5 20 41 
8 17 41 
36 39 42 
26 38 42 
3 27 43 
27 28 43 
27 29 44 
5 20 44 
20 44 45 
18 32 45 
27 28 46 
25 27 47 
3 27 47 
27 39 48 
27 31 48 
36 39 49 
36 39 50 
32 45 50 
27 31 51 
16 33 51 
25 26 52 
27 43 52 
36 39 53 
27 39 53 
18 32 54 
1 24 54 
5 20 55 
18 32 55 
12 13 56 
25 52 56 
7 32 57 
9 16 57 
45 50 58 
18 32 58 
27 44 59 
27 51 59 
27 43 60 
26 38 60 
3 30 61 
50 58 61 
25 47 62 
39 49 62 
29 35 63 
18 32 63 
25 47 64 
29 63 64 
27 59 65 
36 39 65 
4 33 66 
31 48 67 
7 32 67 
29 44 68 
27 59 68 
4 21 69 
5 20 70 
3 22 70 
36 39 71 
1 54 72 
27 51 72 
33 66 73 
25 47 73 
18 32 74 
4 21 74 
2 23 75 
45 50 75 
22 70 76 
18 32 77 
36 71 78 
30 61 78 
3 30 79 
49 62 80 
1 72 80 
16 51 81 
35 40 81 
23 75 82 
10 25 82 
39 49 83 
36 39 84 
21 74 84 
27 53 85 
18 54 85 
27 32 86 
5 70 87 
27 28 87 
32 67 88 
49 80 88 
3 30 89 
5 20 90 
18 32 90 
8 17 91 
39 65 91 
27 48 92 
39 83 93 
70 87 93 
4 21 94 
12 36 94 
18 32 95 
32 38 95 
27 32 96 
18 74 96 
83 93 97 
45 50 98 
32 38 98 
32 95 99 
32 95 99 
7 18 100 
51 81 101 
1 72 101 
28 29 102 
27 47 102 
32 86 103 
25 47 103 
3 27 104 
44 68 104 
39 83 105 
59 65 105 
61 78 106 
20 37 106 
27 47 107 
16 33 107 
27 28 108 
18 32 108 
36 39 109 
16 57 110 
28 87 111 
18 90 111 
21 94 112 
27 107 113 
11 14 113 
2 23 114 
36 39 114 
4 21 115 
70 87 115 
49 62 116 
83 93 116 
36 78 117 
27 43 117 
18 32 118 
4 21 118 
83 105 119 
4 26 119 
18 111 120 
4 115 120 
32 108 121 
32 50 121 
32 108 122 
18 32 123 
22 70 123 
29 35 124 
27 85 124 
35 40 125 
26 52 125 
32 55 126 
32 123 126 
108 121 127 
3 22 127 
21 74 128 
38 60 128 
21 69 129 
3 22 130 
20 44 130 
12 13 131 
4 25 131 
27 35 132 
18 32 132 
