1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
11 14 24 
8 17 24 
5 20 25 
3 22 25 
20 25 26 
4 21 26 
9 16 27 
20 25 27 
5 20 28 
20 25 28 
20 25 29 
20 25 29 
20 26 30 
25 28 30 
8 17 31 
3 22 31 
26 30 32 
9 16 32 
11 14 33 
16 27 33 
26 30 34 
9 27 34 
16 33 35 
11 14 35 
20 25 36 
28 30 36 
3 25 37 
25 26 37 
25 29 38 
14 35 38 
5 20 39 
7 18 39 
22 31 40 
26 34 40 
16 35 41 
22 40 41 
5 28 42 
10 15 42 
35 38 43 
5 28 43 
11 24 44 
8 17 44 
3 25 45 
4 21 45 
30 34 46 
20 30 46 
8 17 47 
8 44 47 
10 42 48 
20 36 48 
28 43 49 
4 21 49 
21 49 50 
28 43 50 
11 14 51 
11 14 51 
20 28 52 
11 51 52 
43 49 53 
4 21 53 
5 28 54 
11 51 54 
26 40 55 
25 30 55 
25 37 56 
35 41 56 
9 16 57 
6 19 57 
34 46 58 
3 25 58 
22 41 59 
15 42 59 
11 14 60 
3 22 60 
44 47 61 
20 28 61 
8 47 62 
30 46 62 
20 39 63 
8 31 63 
8 63 64 
35 43 64 
8 31 65 
46 62 65 
39 63 66 
47 61 66 
25 29 67 
28 30 67 
28 42 68 
16 27 68 
51 52 69 
5 25 69 
8 44 70 
20 28 70 
25 26 71 
20 25 71 
28 42 72 
8 47 72 
20 39 73 
11 24 73 
16 35 74 
3 22 74 
25 37 75 
14 33 75 
22 74 76 
7 18 76 
20 25 77 
30 46 77 
30 62 78 
10 42 78 
20 25 79 
20 70 79 
30 46 80 
28 42 80 
30 46 81 
28 52 81 
11 35 82 
11 52 82 
8 17 83 
28 43 83 
17 47 84 
35 38 84 
25 38 85 
22 31 85 
11 24 86 
5 43 86 
30 62 87 
25 38 87 
14 51 88 
42 78 88 
20 70 89 
8 17 90 
25 26 90 
16 33 91 
3 22 91 
25 29 92 
62 87 92 
28 43 93 
11 52 93 
20 70 94 
6 19 94 
16 41 95 
20 46 95 
5 69 96 
46 65 96 
11 35 97 
8 47 97 
25 45 98 
4 21 98 
26 30 99 
46 62 99 
38 43 100 
25 92 100 
46 62 101 
4 45 101 
39 73 102 
8 17 102 
8 17 103 
4 21 103 
20 36 104 
4 98 104 
4 21 105 
20 25 105 
20 39 106 
8 31 106 
6 19 107 
14 51 107 
30 46 108 
30 62 108 
4 21 109 
8 63 109 
11 24 110 
8 47 110 
4 21 111 
28 54 111 
35 84 112 
6 19 112 
47 97 113 
25 30 113 
28 111 114 
11 60 114 
25 67 115 
28 83 115 
20 63 116 
20 30 116 
27 68 117 
15 42 117 
25 105 118 
70 94 118 
8 110 119 
16 32 119 
20 30 120 
42 68 120 
8 63 121 
3 22 121 
46 62 122 
4 105 122 
34 58 123 
8 31 123 
9 32 124 
26 30 125 
22 60 125 
8 17 126 
105 122 126 
30 46 127 
28 54 127 
20 29 128 
14 51 128 
3 22 129 
42 68 129 
3 37 130 
5 69 130 
21 109 131 
14 60 131 
20 48 132 
8 63 132 
21 49 133 
25 28 133 
14 107 134 
20 46 134 
20 79 135 
20 104 135 
30 62 136 
54 127 136 
5 25 137 
52 93 137 
51 88 138 
20 79 138 
20 116 139 
26 34 139 
43 49 140 
26 32 140 
11 35 141 
70 79 141 
36 48 142 
42 68 142 
8 44 143 
36 104 143 
44 47 144 
10 48 144 
11 52 145 
110 119 145 
70 79 146 
20 139 146 
25 56 147 
20 36 147 
46 99 148 
42 68 148 
42 129 149 
25 26 149 
8 72 150 
3 25 150 
20 36 151 
5 54 151 
9 34 152 
31 63 152 
15 42 153 
54 111 153 
8 17 154 
52 82 154 
3 121 155 
42 68 155 
22 40 156 
20 39 156 
46 96 157 
30 77 157 
22 25 158 
26 90 158 
54 127 159 
30 62 159 
21 103 160 
14 24 160 
14 35 161 
3 155 161 
43 50 162 
43 49 162 
54 111 163 
8 47 163 
20 79 164 
3 74 164 
10 48 165 
9 34 165 
25 37 166 
36 104 166 
4 21 167 
4 111 167 
11 35 168 
103 160 168 
84 112 169 
111 167 169 
34 46 170 
35 56 170 
20 46 171 
20 30 171 
28 30 172 
42 78 172 
8 106 173 
20 77 173 
129 149 174 
10 42 175 
111 163 175 
11 14 176 
25 90 176 
28 50 177 
28 115 177 
25 29 178 
16 33 178 
11 51 179 
46 62 179 
46 96 180 
78 88 180 
20 36 181 
25 38 181 
46 65 182 
8 47 182 
8 132 183 
4 26 183 
3 25 184 
63 116 184 
42 129 185 
149 174 185 
39 66 186 
20 25 187 
20 132 187 
46 81 188 
3 150 188 
16 57 189 
4 105 189 
7 18 190 
3 155 190 
6 107 191 
42 68 191 
24 110 192 
42 129 192 
16 91 193 
29 38 193 
15 42 194 
52 93 194 
77 157 195 
25 166 195 
28 30 196 
8 65 196 
9 16 197 
110 145 197 
26 37 198 
22 74 198 
28 43 199 
25 187 199 
28 50 200 
111 167 200 
49 140 201 
51 54 202 
42 68 202 
10 165 203 
4 98 203 
25 27 204 
16 189 204 
46 157 205 
3 161 205 
129 149 206 
11 51 206 
30 62 207 
19 57 207 
8 47 208 
8 90 208 
15 153 209 
14 176 209 
56 147 210 
22 25 210 
14 35 211 
40 156 211 
54 111 212 
14 131 212 
14 131 213 
26 37 213 
24 110 214 
69 96 214 
9 16 215 
22 25 215 
51 52 216 
25 166 216 
28 199 217 
52 69 217 
52 217 218 
39 63 218 
11 14 219 
24 192 219 
20 39 220 
110 197 220 
4 21 221 
20 139 221 
54 202 222 
46 157 222 
15 209 223 
98 104 223 
14 128 224 
7 18 224 
30 34 225 
15 223 225 
42 192 226 
44 143 226 
8 17 227 
35 41 227 
14 60 228 
8 121 228 
43 140 229 
58 123 230 
22 74 230 
103 168 231 
46 101 231 
21 160 232 
42 68 232 
15 209 233 
62 92 233 
11 168 234 
93 194 234 
36 142 235 
30 207 235 
30 80 236 
57 189 236 
44 70 237 
11 35 237 
28 217 238 
20 25 238 
192 226 239 
25 158 239 
8 163 240 
46 157 240 
187 199 241 
111 167 241 
18 76 242 
51 88 242 
46 62 243 
10 42 243 
10 175 244 
10 243 244 
39 102 245 
38 84 245 
3 74 246 
5 28 246 
209 223 247 
43 93 247 
43 229 248 
8 106 248 
6 57 249 
158 239 249 
15 225 250 
110 145 250 
25 184 251 
16 215 251 
77 157 252 
39 63 252 
35 168 253 
43 140 253 
77 173 254 
20 39 254 
22 125 255 
9 57 255 
30 34 256 
20 116 256 
26 140 257 
20 39 257 
52 69 258 
22 74 258 
25 184 259 
28 177 259 
25 147 260 
20 46 260 
16 204 261 
103 168 261 
22 121 262 
14 224 262 
14 35 263 
42 78 263 
15 42 264 
16 91 264 
46 179 265 
8 17 265 
3 22 266 
4 105 266 
