1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
11 14 24 
5 20 24 
12 13 24 
9 16 24 
10 15 24 
9 16 24 
12 13 25 
2 23 25 
14 24 25 
10 15 25 
11 14 25 
13 24 25 
10 25 26 
11 14 26 
5 24 26 
11 25 26 
3 22 26 
10 24 26 
14 25 27 
4 21 27 
9 16 27 
25 26 27 
13 24 27 
16 24 27 
5 24 28 
14 25 28 
25 26 28 
14 24 28 
22 26 28 
13 24 28 
13 24 29 
4 21 29 
10 25 29 
25 28 29 
5 24 29 
14 25 29 
5 20 30 
24 27 30 
10 15 30 
10 15 30 
2 23 30 
5 28 30 
15 30 31 
24 30 31 
10 24 31 
10 29 31 
14 25 31 
23 25 31 
14 28 32 
25 27 32 
26 28 32 
14 24 32 
12 13 32 
24 25 32 
16 27 33 
22 26 33 
10 26 33 
10 26 33 
24 27 33 
25 29 33 
10 15 33 
14 28 34 
15 31 34 
11 25 34 
14 24 34 
28 32 34 
10 24 34 
25 29 34 
24 33 35 
14 24 35 
15 25 35 
10 33 35 
27 32 35 
24 32 35 
10 25 35 
11 25 36 
27 33 36 
24 26 36 
10 29 36 
10 24 36 
24 27 36 
24 25 37 
12 25 37 
28 34 37 
24 27 37 
28 30 37 
27 36 37 
25 26 37 
25 26 38 
28 32 38 
14 28 38 
28 37 38 
13 24 38 
25 31 38 
22 26 39 
26 33 39 
9 24 39 
29 36 39 
28 30 39 
31 34 39 
14 27 40 
14 28 40 
30 31 40 
14 38 40 
26 33 40 
22 39 40 
30 31 41 
25 34 41 
14 28 41 
10 35 41 
29 33 41 
22 39 41 
11 26 42 
14 28 42 
14 28 42 
26 39 42 
25 34 42 
10 35 42 
28 34 42 
31 34 43 
26 38 43 
10 41 43 
25 28 43 
6 19 43 
14 25 43 
14 25 44 
28 38 44 
29 33 44 
26 27 44 
15 31 44 
29 34 44 
20 24 45 
26 39 45 
10 35 45 
28 37 45 
26 28 45 
22 39 45 
28 44 46 
12 13 46 
25 26 46 
10 30 46 
14 25 46 
4 29 46 
26 37 47 
2 23 47 
14 25 47 
28 40 47 
28 34 47 
5 28 47 
24 29 48 
29 36 48 
26 28 48 
10 25 48 
16 33 48 
11 34 48 
10 24 48 
10 30 49 
31 39 49 
33 35 49 
29 41 49 
26 39 49 
14 28 49 
10 45 50 
24 26 50 
22 39 50 
24 29 50 
28 32 50 
30 37 50 
29 49 51 
24 35 51 
14 25 51 
10 41 51 
30 37 51 
38 44 51 
27 32 52 
4 46 52 
34 43 52 
9 39 52 
4 29 52 
28 47 52 
28 38 53 
14 27 53 
3 22 53 
15 30 53 
24 31 53 
4 29 53 
11 36 54 
14 34 54 
30 53 54 
34 42 54 
6 43 54 
26 42 54 
14 28 54 
2 23 55 
25 33 55 
15 30 55 
10 25 55 
27 36 55 
25 37 55 
3 22 56 
27 37 56 
11 42 56 
14 38 56 
16 33 56 
36 48 56 
39 40 57 
15 25 57 
9 24 57 
24 31 57 
29 53 57 
28 54 57 
7 18 57 
28 30 58 
39 42 58 
33 49 58 
14 25 58 
2 23 58 
11 25 58 
54 57 58 
24 36 59 
10 29 59 
8 17 59 
10 29 59 
14 28 59 
29 44 59 
28 32 60 
25 38 60 
14 40 60 
53 54 60 
39 50 60 
24 50 60 
28 32 60 
28 42 61 
2 47 61 
14 28 61 
28 38 61 
25 47 61 
35 41 61 
9 27 61 
42 61 62 
22 45 62 
25 61 62 
42 56 62 
28 42 62 
28 44 62 
28 38 63 
20 24 63 
26 32 63 
10 35 63 
45 62 63 
33 39 63 
5 26 63 
14 28 64 
9 57 64 
11 36 64 
24 36 64 
24 37 64 
34 42 64 
28 59 65 
33 35 65 
29 53 65 
12 25 65 
3 26 65 
26 37 65 
39 63 66 
29 36 66 
28 46 66 
34 52 66 
25 35 66 
14 53 66 
10 43 66 
20 24 67 
39 66 67 
28 34 67 
25 34 67 
35 41 67 
24 57 67 
28 45 68 
30 37 68 
13 24 68 
25 62 68 
26 40 68 
14 32 68 
2 47 69 
14 28 69 
10 49 69 
24 53 69 
39 50 69 
44 62 69 
3 26 70 
14 51 70 
24 27 70 
40 47 70 
14 25 70 
31 34 70 
13 68 71 
22 50 71 
28 42 71 
26 28 71 
2 58 71 
10 31 71 
37 38 71 
24 29 72 
4 21 72 
28 47 72 
20 63 72 
24 32 72 
11 34 72 
47 61 72 
3 56 73 
5 63 73 
26 28 73 
26 49 73 
26 39 73 
28 42 73 
14 28 74 
34 52 74 
27 52 74 
38 53 74 
24 67 74 
26 28 74 
24 31 74 
4 21 75 
42 61 75 
33 41 75 
10 34 75 
22 45 75 
25 41 75 
25 34 76 
32 35 76 
30 31 76 
25 28 76 
28 38 76 
10 35 76 
10 35 77 
11 25 77 
34 42 77 
54 60 77 
53 74 77 
12 13 77 
24 28 78 
28 47 78 
25 36 78 
5 20 78 
22 26 78 
26 49 78 
34 67 79 
24 36 79 
11 42 79 
14 46 79 
9 57 79 
13 77 79 
10 26 80 
10 50 80 
11 26 80 
67 74 80 
28 44 80 
42 61 80 
63 72 80 
25 44 81 
39 50 81 
24 34 81 
50 69 81 
10 15 81 
25 26 81 
38 63 82 
31 38 82 
22 26 82 
25 70 82 
15 44 82 
30 31 82 
26 27 83 
10 15 83 
34 72 83 
28 61 83 
38 71 83 
47 52 83 
34 37 84 
34 72 84 
68 71 84 
11 36 84 
28 32 84 
25 28 84 
52 83 85 
29 33 85 
30 31 85 
24 36 85 
20 24 85 
50 60 85 
10 83 86 
13 24 86 
47 52 86 
39 63 86 
49 58 86 
27 70 86 
11 48 87 
24 35 87 
14 40 87 
42 58 87 
25 27 87 
10 30 87 
26 68 88 
42 75 88 
13 27 88 
15 44 88 
12 46 88 
22 75 88 
13 27 89 
25 36 89 
16 24 89 
27 33 89 
42 71 89 
27 70 89 
24 45 90 
26 39 90 
25 27 90 
14 66 90 
14 32 90 
39 42 90 
29 66 90 
14 49 91 
25 35 91 
13 29 91 
16 27 91 
10 71 91 
14 25 91 
10 55 92 
28 29 92 
37 56 92 
33 56 92 
10 49 92 
6 19 92 
3 26 92 
20 85 93 
10 35 93 
14 31 93 
13 24 93 
12 65 93 
27 86 93 
72 80 93 
14 40 94 
11 56 94 
28 78 94 
25 70 94 
14 25 94 
22 45 94 
14 28 95 
28 29 95 
24 31 95 
14 74 95 
9 24 95 
43 54 95 
14 24 96 
25 65 96 
29 91 96 
14 25 96 
14 24 96 
23 58 96 
15 44 97 
11 87 97 
11 56 97 
85 93 97 
10 26 97 
28 29 97 
60 77 97 
24 35 98 
25 94 98 
24 93 98 
46 88 98 
25 41 98 
25 31 98 
10 41 99 
12 37 99 
71 84 99 
12 13 99 
14 79 99 
10 30 99 
54 60 100 
11 87 100 
33 49 100 
30 31 100 
24 39 100 
5 26 100 
30 55 101 
49 51 101 
7 18 101 
31 95 101 
11 97 101 
22 82 101 
4 21 102 
13 24 102 
30 40 102 
44 97 102 
49 51 102 
26 100 102 
35 41 103 
28 68 103 
27 89 103 
4 21 103 
53 77 103 
11 26 103 
27 89 104 
54 57 104 
14 69 104 
37 65 104 
25 67 104 
25 26 104 
26 48 105 
14 49 105 
28 38 105 
34 42 105 
11 58 105 
24 31 105 
14 24 106 
4 75 106 
63 72 106 
54 60 106 
36 66 106 
74 77 106 
44 80 107 
25 66 107 
22 41 107 
13 24 107 
2 23 107 
26 37 107 
25 44 108 
28 30 108 
22 26 108 
14 43 108 
13 24 108 
11 97 108 
13 29 109 
36 84 109 
39 40 109 
14 25 109 
7 18 109 
26 39 109 
30 82 110 
14 27 110 
34 75 110 
10 24 110 
29 53 110 
28 67 110 
24 30 111 
14 35 111 
11 56 111 
3 53 111 
26 38 111 
14 56 111 
54 57 112 
28 61 112 
31 74 112 
13 24 112 
27 37 112 
14 69 112 
50 69 113 
11 56 113 
5 24 113 
24 53 113 
39 109 113 
16 24 113 
14 91 113 
30 85 114 
75 110 114 
24 31 114 
10 25 114 
28 47 114 
13 102 114 
39 40 115 
15 34 115 
25 58 115 
28 38 115 
54 104 115 
32 63 115 
14 24 116 
26 37 116 
69 104 116 
75 88 116 
65 96 116 
12 13 116 
19 43 116 
30 110 117 
45 75 117 
25 109 117 
47 83 117 
33 35 117 
22 82 117 
27 33 118 
10 33 118 
25 47 118 
24 25 118 
42 56 118 
25 41 118 
24 31 119 
25 104 119 
24 85 119 
14 32 119 
28 34 119 
10 30 119 
3 53 120 
38 82 120 
25 58 120 
11 94 120 
48 87 120 
27 70 120 
68 71 121 
18 57 121 
52 74 121 
14 27 121 
5 47 121 
24 64 121 
38 63 122 
89 103 122 
24 111 122 
10 30 122 
38 82 122 
33 35 122 
20 78 122 
82 120 123 
31 98 123 
24 30 123 
33 41 123 
14 40 123 
11 58 123 
16 27 123 
14 91 124 
38 115 124 
39 109 124 
28 38 124 
26 49 124 
61 72 124 
10 15 125 
34 39 125 
51 102 125 
10 30 125 
37 38 125 
28 61 125 
68 121 126 
13 99 126 
24 72 126 
2 58 126 
39 63 126 
54 60 126 
28 32 127 
26 39 127 
38 122 127 
35 91 127 
2 71 127 
28 37 127 
10 125 128 
30 114 128 
14 42 128 
33 40 128 
21 27 128 
22 39 128 
25 37 129 
24 36 129 
10 66 129 
9 61 129 
24 81 129 
34 47 129 
15 82 130 
14 93 130 
31 114 130 
27 32 130 
27 121 130 
28 78 130 
