1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
5 20 24 
7 18 24 
7 24 25 
18 24 25 
20 24 26 
18 25 26 
24 25 27 
24 25 27 
3 22 28 
20 24 28 
24 28 29 
7 24 29 
7 18 30 
25 27 31 
7 30 31 
18 25 32 
25 27 32 
25 32 33 
20 24 33 
1 24 34 
20 24 34 
30 31 35 
7 18 35 
12 13 36 
5 20 36 
7 35 37 
27 32 37 
1 24 38 
24 26 38 
20 36 39 
8 17 39 
20 36 40 
20 28 40 
5 20 41 
7 37 41 
20 24 42 
7 30 42 
12 13 43 
20 39 43 
26 38 44 
10 15 44 
20 36 45 
7 18 45 
27 31 46 
28 40 47 
24 28 47 
20 40 48 
18 26 48 
1 24 49 
7 29 49 
20 24 50 
20 28 50 
20 40 51 
28 47 51 
3 22 52 
7 18 52 
24 42 53 
20 43 53 
20 34 54 
24 34 54 
20 36 55 
36 45 55 
25 32 56 
18 25 56 
7 31 57 
18 25 57 
24 49 58 
36 45 58 
10 15 59 
32 37 59 
1 34 60 
12 13 60 
24 26 61 
43 53 61 
20 39 62 
45 55 62 
25 32 63 
24 26 63 
40 51 64 
32 59 64 
20 40 65 
45 58 65 
20 53 66 
32 56 66 
18 45 67 
20 36 67 
32 64 68 
20 36 68 
18 32 69 
24 25 69 
26 63 70 
25 27 70 
58 65 71 
24 49 71 
25 32 72 
24 50 72 
25 32 73 
45 65 74 
24 28 74 
24 34 75 
45 55 76 
15 59 76 
20 66 77 
25 57 77 
24 28 78 
20 40 78 
8 17 79 
24 50 80 
25 32 80 
25 80 81 
24 72 81 
20 50 82 
80 81 82 
15 76 83 
12 60 83 
26 38 84 
18 24 84 
18 25 85 
28 40 85 
80 81 86 
36 55 86 
7 18 87 
27 31 87 
25 77 88 
10 44 88 
11 14 89 
32 33 89 
55 86 90 
32 68 90 
