1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
9 16 24 
8 17 24 
4 21 24 
5 20 24 
9 24 25 
21 24 25 
8 17 25 
4 21 25 
11 14 26 
8 25 26 
8 17 26 
4 24 26 
4 24 27 
5 24 27 
17 24 27 
2 23 27 
1 24 28 
21 24 28 
16 24 28 
2 23 28 
24 26 29 
24 28 29 
21 28 29 
8 25 29 
16 28 30 
16 28 30 
5 24 30 
8 25 30 
12 13 31 
4 21 31 
17 24 31 
24 30 31 
16 24 32 
5 20 32 
7 18 32 
8 17 32 
9 16 33 
4 31 33 
10 15 33 
4 24 33 
8 24 34 
4 21 34 
12 13 34 
31 33 34 
24 28 35 
9 33 35 
2 23 35 
8 17 35 
9 33 36 
17 27 36 
20 24 36 
24 35 36 
20 32 37 
17 31 37 
21 31 37 
8 17 37 
24 36 38 
31 33 38 
16 28 38 
5 24 38 
5 24 39 
33 35 39 
4 33 39 
16 24 40 
8 35 40 
5 39 40 
28 30 41 
24 31 41 
16 30 41 
3 22 42 
16 30 42 
31 33 42 
1 24 42 
32 37 43 
9 33 43 
16 42 43 
24 35 43 
13 31 44 
9 33 44 
21 24 44 
5 39 44 
12 13 45 
4 21 45 
31 38 45 
24 38 45 
21 25 46 
8 26 46 
8 25 46 
35 36 47 
27 36 47 
39 44 47 
2 28 47 
17 37 48 
4 31 48 
5 40 48 
30 41 49 
9 16 49 
2 27 49 
9 24 50 
38 45 50 
9 16 50 
33 36 50 
16 41 51 
5 39 51 
35 39 51 
11 26 51 
36 38 52 
21 37 52 
9 49 52 
3 42 52 
16 24 53 
2 28 53 
17 48 53 
25 26 53 
8 17 54 
8 35 54 
8 29 54 
8 17 54 
20 24 55 
26 53 55 
3 42 55 
17 27 55 
13 31 56 
16 42 56 
9 33 56 
8 17 56 
32 43 57 
24 30 57 
31 56 57 
16 50 57 
35 47 58 
9 33 58 
13 45 58 
9 25 58 
16 57 59 
31 34 59 
20 37 59 
24 32 59 
8 17 60 
30 41 60 
16 24 60 
36 38 60 
20 37 61 
30 60 61 
30 31 61 
21 52 61 
27 55 62 
24 26 62 
36 38 62 
34 59 63 
16 41 63 
4 24 63 
30 31 63 
26 62 64 
4 45 64 
16 28 64 
45 50 64 
16 57 65 
16 24 65 
13 58 65 
20 37 65 
20 37 66 
17 27 66 
4 24 66 
12 13 66 
32 57 67 
24 27 67 
16 28 67 
4 31 67 
17 54 68 
33 44 68 
16 24 68 
36 47 68 
24 28 69 
35 39 69 
28 30 69 
5 40 69 
8 56 70 
17 37 70 
2 53 70 
24 33 70 
3 42 71 
20 37 71 
35 51 71 
5 24 71 
9 33 72 
30 41 72 
1 24 72 
9 58 72 
5 20 73 
9 24 73 
33 42 73 
5 40 73 
36 50 74 
16 50 74 
33 39 74 
24 27 74 
