1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
3 22 24 
9 16 24 
6 19 24 
3 22 24 
19 24 25 
8 17 25 
6 24 25 
3 24 26 
8 17 26 
10 15 26 
8 17 27 
10 15 27 
24 25 27 
8 25 27 
24 27 28 
25 27 28 
10 27 28 
24 25 29 
19 24 29 
8 17 29 
3 24 29 
3 29 30 
8 25 30 
27 28 30 
8 17 30 
10 28 31 
8 27 31 
22 24 31 
8 25 32 
3 26 32 
3 24 32 
24 25 32 
10 26 33 
15 26 33 
3 24 33 
19 25 33 
22 24 34 
26 33 34 
6 19 34 
19 24 35 
17 26 35 
16 24 35 
16 24 36 
28 30 36 
28 31 36 
8 27 36 
25 33 37 
15 26 37 
6 24 37 
17 26 38 
3 30 38 
24 36 38 
6 24 38 
19 35 39 
2 23 39 
3 32 39 
22 24 39 
8 17 40 
33 37 40 
25 32 40 
3 29 40 
26 33 41 
3 26 41 
8 25 41 
3 24 41 
17 30 42 
25 33 42 
10 15 42 
24 25 42 
15 42 43 
19 24 43 
22 39 43 
22 24 44 
8 17 44 
25 33 44 
3 22 44 
37 40 45 
23 39 45 
6 19 45 
24 25 45 
27 36 46 
15 37 46 
25 32 46 
17 26 47 
3 22 47 
15 26 47 
30 42 48 
26 32 48 
3 29 48 
25 45 48 
8 26 49 
16 24 49 
23 39 49 
45 48 49 
17 26 50 
26 33 50 
19 25 50 
24 27 51 
24 27 51 
9 16 51 
32 40 52 
26 33 52 
3 32 52 
17 47 53 
27 28 53 
3 24 53 
8 26 53 
24 41 54 
24 25 54 
27 31 54 
11 14 54 
3 40 55 
45 49 55 
8 17 55 
25 27 56 
25 30 56 
3 26 56 
10 42 56 
3 39 57 
25 46 57 
8 30 57 
24 27 57 
15 42 58 
3 40 58 
24 37 58 
3 22 59 
6 19 59 
32 48 59 
11 14 59 
10 27 60 
24 29 60 
25 32 60 
8 27 60 
14 54 61 
3 39 61 
27 51 61 
