1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
11 14 24 
1 24 24 
1 24 24 
10 15 24 
1 24 25 
7 18 25 
2 23 25 
1 24 25 
7 18 26 
5 20 26 
10 24 26 
1 24 26 
2 25 27 
2 25 27 
6 19 27 
10 24 27 
7 26 28 
14 24 28 
15 24 28 
6 19 28 
6 28 29 
25 27 29 
24 26 29 
24 25 29 
2 23 30 
11 24 30 
7 28 30 
19 28 30 
4 21 31 
6 28 31 
8 17 31 
10 15 31 
2 25 32 
8 17 32 
1 24 32 
24 25 32 
24 28 33 
14 24 33 
2 25 33 
6 28 33 
2 33 34 
10 26 34 
8 32 34 
7 28 34 
8 17 35 
14 24 35 
32 34 35 
10 31 35 
10 24 36 
26 29 36 
2 23 36 
24 28 36 
11 14 37 
10 26 37 
14 28 37 
25 32 37 
25 37 38 
8 17 38 
32 37 38 
24 32 38 
2 25 39 
8 35 39 
10 26 39 
8 17 39 
11 37 40 
10 15 40 
24 28 40 
2 39 40 
11 37 41 
27 29 41 
10 24 41 
14 37 41 
1 24 42 
1 24 42 
19 27 42 
10 37 42 
1 24 43 
1 24 43 
15 24 43 
25 37 43 
2 23 44 
24 43 44 
10 40 44 
7 28 44 
25 32 45 
24 44 45 
1 24 45 
8 35 45 
28 34 46 
14 24 46 
10 24 46 
14 37 46 
14 41 47 
6 28 47 
28 31 47 
7 28 47 
2 33 48 
2 33 48 
32 38 48 
34 46 48 
1 24 49 
2 39 49 
43 44 49 
25 37 49 
9 16 50 
24 36 50 
28 34 50 
14 24 50 
15 43 51 
23 30 51 
17 35 51 
28 46 51 
5 26 52 
8 39 52 
11 14 52 
27 29 52 
28 33 53 
28 31 53 
8 17 53 
28 29 53 
23 36 54 
8 35 54 
34 46 54 
10 40 54 
1 25 55 
36 54 55 
2 33 55 
6 19 55 
29 52 56 
24 36 56 
15 51 56 
7 28 56 
25 32 57 
34 46 57 
15 24 57 
1 24 57 
24 24 58 
1 55 58 
17 38 58 
19 28 58 
10 40 59 
23 30 59 
29 41 59 
24 43 59 
36 55 60 
8 35 60 
33 34 60 
2 33 60 
1 55 61 
10 26 61 
7 44 61 
24 46 61 
3 22 62 
1 24 62 
8 35 62 
26 39 62 
39 62 63 
28 47 63 
24 28 63 
8 35 63 
7 56 64 
46 57 64 
38 58 64 
14 24 64 
29 52 65 
28 44 65 
1 24 65 
1 32 65 
32 35 66 
9 16 66 
19 27 66 
1 24 66 
24 35 67 
24 28 67 
14 28 67 
1 24 67 
30 59 68 
1 24 68 
44 61 68 
31 47 68 
24 35 69 
24 29 69 
43 51 69 
35 60 69 
10 40 70 
46 64 70 
27 66 70 
11 37 70 
46 57 71 
6 55 71 
24 45 71 
27 42 71 
37 38 72 
17 53 72 
8 39 72 
4 31 72 
23 30 73 
24 30 73 
17 53 73 
18 26 73 
24 24 74 
32 38 74 
46 71 74 
10 24 74 
2 48 75 
2 60 75 
41 59 75 
37 42 75 
2 25 76 
14 33 76 
52 56 76 
24 40 76 
28 63 77 
9 16 77 
31 47 77 
1 25 77 
25 27 78 
38 48 78 
25 32 78 
8 35 78 
43 49 79 
57 64 79 
28 31 79 
5 52 79 
48 75 80 
8 39 80 
35 67 80 
17 38 80 
34 60 81 
28 47 81 
24 58 81 
25 32 81 
15 28 82 
35 69 82 
1 32 82 
11 14 82 
44 65 83 
28 34 83 
28 81 83 
1 25 83 
23 36 84 
7 44 84 
11 37 84 
24 69 84 
37 43 85 
5 52 85 
39 52 85 
23 73 85 
33 60 86 
27 78 86 
27 52 86 
46 64 86 
11 14 87 
11 37 87 
8 54 87 
10 34 87 
48 80 88 
11 37 88 
24 46 88 
10 24 88 
30 59 89 
8 52 89 
1 55 89 
43 85 89 
24 40 90 
54 55 90 
30 73 90 
64 86 90 
46 88 91 
1 24 91 
24 28 91 
19 27 91 
4 72 92 
8 39 92 
7 61 92 
32 34 92 
10 39 93 
28 81 93 
24 46 93 
11 37 93 
1 65 94 
1 43 94 
1 24 94 
28 50 94 
2 23 95 
25 29 95 
29 56 95 
1 55 95 
1 24 96 
10 24 96 
28 65 96 
27 78 96 
9 16 97 
24 44 97 
24 46 97 
56 64 97 
14 67 98 
9 16 98 
52 65 98 
15 31 98 
8 52 99 
28 63 99 
31 53 99 
39 40 99 
38 72 100 
7 25 100 
35 69 100 
24 36 100 
4 21 101 
37 72 101 
28 30 101 
27 86 101 
28 34 102 
9 97 102 
32 38 102 
6 71 102 
17 80 103 
8 45 103 
8 31 103 
11 37 103 
28 94 104 
28 102 104 
35 67 104 
2 39 104 
1 61 105 
1 91 105 
6 33 105 
1 77 105 
29 59 106 
4 21 106 
39 40 106 
14 87 106 
5 26 107 
10 39 107 
46 88 107 
55 61 107 
57 64 108 
8 103 108 
8 32 108 
17 32 108 
19 27 109 
7 28 109 
6 31 109 
11 14 109 
28 63 110 
7 61 110 
28 67 110 
28 104 110 
55 71 111 
33 76 111 
53 73 111 
11 87 111 
1 43 112 
27 52 112 
5 85 112 
37 72 112 
57 64 113 
24 41 113 
34 60 113 
24 74 113 
35 62 114 
8 54 114 
7 44 114 
28 31 114 
6 105 115 
24 35 115 
14 98 115 
9 16 115 
28 50 116 
34 60 116 
52 65 116 
6 28 116 
1 24 117 
46 64 117 
6 29 117 
48 80 117 
26 73 118 
35 45 118 
7 44 118 
27 101 118 
1 61 119 
30 101 119 
5 26 119 
16 66 119 
28 58 120 
1 55 120 
30 101 120 
7 28 120 
24 29 121 
15 51 121 
30 101 121 
6 105 121 
1 89 122 
10 24 122 
8 34 122 
28 104 122 
102 104 123 
8 34 123 
103 108 123 
36 55 123 
15 24 124 
24 29 124 
33 60 124 
10 40 124 
7 25 125 
36 84 125 
17 32 125 
2 25 125 
25 29 126 
103 108 126 
28 31 126 
10 34 126 
1 58 127 
14 82 127 
8 34 127 
48 78 127 
11 37 128 
11 40 128 
10 74 128 
17 53 128 
59 89 129 
19 109 129 
15 43 129 
31 126 129 
29 41 130 
7 30 130 
11 128 130 
1 94 130 
23 85 131 
101 121 131 
34 81 131 
28 31 131 
27 42 132 
24 97 132 
14 52 132 
1 24 132 
1 49 133 
29 41 133 
24 63 133 
33 60 133 
11 128 134 
55 60 134 
19 30 134 
28 104 134 
10 128 135 
27 52 135 
24 100 135 
7 44 135 
46 64 136 
28 47 136 
35 69 136 
31 47 136 
8 52 137 
102 104 137 
1 24 137 
35 66 137 
57 64 138 
24 44 138 
9 77 138 
4 21 138 
30 101 139 
10 44 139 
59 89 139 
103 126 139 
30 120 140 
19 30 140 
27 71 140 
6 109 140 
24 58 141 
4 92 141 
24 100 141 
24 91 141 
1 89 142 
35 51 142 
17 58 142 
1 130 142 
10 24 143 
28 63 143 
39 40 143 
24 46 143 
34 83 144 
28 91 144 
38 48 144 
40 59 144 
35 67 145 
64 108 145 
2 55 145 
48 75 145 
28 67 146 
10 40 146 
34 46 146 
35 60 146 
2 32 147 
14 24 147 
33 60 147 
24 71 147 
35 82 148 
28 47 148 
49 133 148 
29 65 148 
8 34 149 
7 28 149 
10 42 149 
1 132 149 
8 17 150 
15 56 150 
26 118 150 
23 30 150 
17 53 151 
47 77 151 
10 24 151 
59 89 151 
48 144 152 
14 132 152 
7 114 152 
4 72 152 
4 72 153 
8 38 153 
23 36 153 
28 44 153 
48 117 154 
102 123 154 
24 46 154 
1 24 154 
19 30 155 
33 147 155 
8 92 155 
35 69 155 
30 101 156 
1 61 156 
8 35 156 
24 29 156 
100 135 157 
19 129 157 
52 56 157 
19 66 157 
2 76 158 
28 40 158 
80 88 158 
102 104 158 
24 97 159 
5 20 159 
7 28 159 
35 60 159 
17 103 160 
49 133 160 
23 30 160 
14 152 160 
6 28 161 
52 56 161 
2 60 161 
10 37 161 
28 53 162 
42 71 162 
37 41 162 
1 25 162 
10 15 163 
2 23 163 
7 92 163 
20 159 163 
27 78 164 
2 55 164 
48 154 164 
24 58 164 
43 59 165 
24 24 165 
69 136 165 
37 49 165 
34 146 166 
52 116 166 
1 55 166 
1 24 166 
2 44 167 
30 130 167 
10 24 167 
17 80 167 
25 125 168 
24 97 168 
35 78 168 
28 31 168 
32 34 169 
1 43 169 
6 115 169 
1 122 169 
32 34 170 
27 78 170 
1 154 170 
33 34 170 
32 78 171 
24 36 171 
25 37 171 
7 159 171 
33 86 172 
46 71 172 
57 64 172 
30 101 172 
48 88 173 
24 28 173 
63 77 173 
28 31 173 
28 134 174 
2 27 174 
38 144 174 
1 137 174 
86 172 175 
25 83 175 
2 39 175 
28 153 175 
35 168 176 
6 19 176 
28 65 176 
77 138 176 
48 154 177 
28 136 177 
46 74 177 
117 154 177 
8 34 178 
1 32 178 
41 75 178 
40 59 179 
1 133 179 
36 54 179 
49 160 179 
80 158 180 
10 70 180 
37 103 180 
133 179 180 
1 149 181 
6 105 181 
64 86 181 
25 27 181 
31 129 182 
24 26 182 
24 28 182 
46 57 182 
10 39 183 
28 104 183 
56 150 183 
24 25 183 
25 95 184 
24 46 184 
48 127 184 
10 180 184 
7 28 185 
24 26 185 
43 59 185 
94 104 185 
6 28 186 
43 94 186 
32 169 186 
104 122 186 
37 42 187 
2 55 187 
1 49 187 
34 46 187 
5 26 188 
24 46 188 
14 98 188 
41 133 188 
7 185 189 
32 170 189 
8 31 189 
47 136 189 
8 108 190 
43 89 190 
44 138 190 
28 65 190 
25 27 191 
85 131 191 
7 159 191 
54 179 191 
7 92 192 
63 77 192 
44 153 192 
28 63 192 
14 24 193 
20 26 193 
19 27 193 
63 173 193 
31 47 194 
46 188 194 
37 41 194 
10 24 194 
28 53 195 
26 193 195 
40 76 195 
24 24 195 
1 55 196 
8 39 196 
29 95 196 
