1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
9 16 24 
2 23 24 
3 22 24 
3 22 24 
4 21 24 
9 24 25 
2 23 25 
2 23 25 
22 24 25 
3 22 26 
2 24 26 
5 20 26 
2 23 26 
22 25 27 
2 26 27 
2 25 27 
23 25 27 
4 21 28 
4 24 28 
2 25 28 
22 26 28 
2 27 29 
10 15 29 
21 28 29 
7 18 29 
9 24 30 
2 27 30 
2 29 30 
25 27 30 
2 23 31 
2 29 31 
2 23 31 
22 26 31 
4 24 32 
25 27 32 
25 27 32 
29 31 32 
2 26 32 
2 23 33 
26 28 33 
2 30 33 
21 29 33 
10 15 34 
6 19 34 
23 25 34 
4 21 34 
21 24 35 
3 24 35 
2 31 35 
21 28 35 
9 25 36 
2 23 36 
24 25 36 
31 32 36 
21 33 37 
4 34 37 
9 25 37 
29 33 37 
2 27 38 
33 37 38 
2 29 38 
2 25 38 
24 32 39 
26 28 39 
9 16 39 
9 25 39 
25 32 40 
12 13 40 
10 15 40 
23 34 40 
2 26 40 
23 33 41 
24 28 41 
10 15 41 
2 35 41 
5 20 42 
2 31 42 
22 26 42 
24 28 42 
25 27 43 
26 33 43 
2 31 43 
24 39 43 
5 20 44 
23 25 44 
29 31 44 
22 25 44 
25 44 45 
11 14 45 
23 34 45 
29 31 45 
2 31 46 
26 40 46 
33 37 46 
4 34 46 
28 42 47 
33 37 47 
8 17 47 
22 25 47 
32 40 47 
4 21 48 
31 46 48 
3 22 48 
24 28 48 
25 30 49 
23 31 49 
7 18 49 
24 41 49 
25 27 50 
22 25 50 
4 21 50 
22 25 50 
33 37 50 
9 24 51 
5 44 51 
26 43 51 
31 49 51 
25 39 52 
9 30 52 
44 45 52 
32 40 52 
23 31 53 
25 32 53 
24 32 53 
32 39 53 
10 34 54 
24 32 54 
31 51 54 
28 42 54 
32 53 55 
27 32 55 
9 24 55 
28 54 55 
28 35 56 
31 54 56 
29 31 56 
25 52 56 
29 33 57 
2 27 57 
28 33 57 
28 56 57 
22 26 58 
28 42 58 
22 26 58 
22 50 58 
11 45 58 
32 54 59 
3 48 59 
28 54 59 
15 29 59 
26 27 60 
2 23 60 
