1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
2 23 24 
4 21 24 
4 24 25 
8 17 25 
9 16 25 
4 21 26 
2 23 26 
4 24 26 
4 26 27 
4 24 27 
4 21 27 
24 26 28 
24 25 28 
21 24 29 
12 13 29 
4 26 29 
26 27 30 
4 21 30 
4 21 30 
21 30 31 
12 29 31 
4 26 31 
4 21 32 
12 29 32 
26 30 32 
12 29 33 
1 24 33 
4 21 33 
12 29 34 
4 30 34 
12 33 34 
26 27 35 
12 13 35 
24 28 35 
12 31 36 
4 26 36 
26 31 37 
28 35 37 
4 26 37 
4 24 38 
5 20 38 
12 29 38 
12 13 39 
29 33 39 
5 20 39 
29 31 40 
10 15 40 
25 28 40 
21 30 41 
12 13 41 
25 28 42 
26 36 42 
10 15 42 
29 39 43 
29 34 43 
12 34 44 
15 42 44 
9 16 44 
21 24 45 
24 38 45 
4 30 45 
3 22 46 
29 39 46 
25 28 46 
2 26 47 
25 28 47 
12 33 47 
4 26 48 
4 30 48 
26 27 48 
21 41 49 
21 30 49 
12 13 50 
5 39 50 
4 26 50 
3 46 51 
21 27 51 
35 37 51 
1 24 52 
8 25 52 
24 33 52 
4 38 53 
12 13 53 
10 15 53 
26 35 54 
37 51 54 
4 45 54 
26 31 55 
4 30 55 
2 26 55 
9 16 56 
10 15 56 
31 55 56 
4 24 57 
4 21 57 
21 31 58 
21 29 58 
4 26 58 
10 15 59 
26 36 59 
2 26 59 
33 52 60 
12 53 60 
4 21 60 
33 34 61 
1 33 61 
4 31 61 
4 30 62 
24 33 62 
26 47 62 
39 50 63 
12 31 63 
21 31 64 
28 46 64 
26 47 64 
25 28 65 
26 36 65 
3 51 66 
26 27 66 
12 35 66 
25 28 67 
4 24 67 
4 30 67 
26 47 68 
26 31 68 
3 46 68 
35 51 69 
7 18 69 
21 32 69 
2 23 70 
12 35 70 
4 45 70 
4 54 71 
37 54 71 
4 21 71 
26 48 72 
27 48 72 
39 50 73 
23 70 73 
29 39 73 
26 48 74 
4 57 74 
26 36 74 
12 31 75 
29 31 75 
4 57 75 
21 30 76 
33 61 76 
12 75 76 
4 21 77 
13 29 77 
4 30 77 
21 41 78 
21 30 78 
47 64 78 
39 73 79 
10 15 79 
23 26 79 
27 72 80 
