1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
6 19 24 
6 19 24 
11 14 25 
2 23 25 
8 17 26 
6 24 26 
1 24 27 
12 13 27 
6 19 28 
23 25 28 
7 18 29 
3 22 29 
1 24 30 
22 29 30 
7 29 30 
4 21 31 
18 29 31 
25 28 32 
2 25 32 
3 22 33 
6 19 33 
18 29 33 
7 30 34 
2 25 34 
11 14 34 
2 34 35 
1 30 35 
5 20 35 
7 34 36 
10 15 36 
3 29 37 
6 19 37 
6 19 37 
2 23 38 
6 19 38 
3 22 39 
25 28 39 
19 37 39 
10 36 40 
29 31 40 
25 28 41 
6 19 41 
29 37 42 
3 29 42 
19 24 43 
29 42 43 
6 26 44 
19 38 44 
25 28 45 
12 13 45 
10 15 45 
25 28 46 
19 37 46 
22 29 47 
19 41 47 
6 24 48 
4 21 48 
19 43 49 
7 18 49 
29 42 50 
19 37 50 
18 49 50 
4 21 51 
1 27 51 
6 26 52 
6 26 52 
4 48 53 
5 35 53 
22 39 54 
3 29 54 
29 42 55 
1 24 55 
7 34 55 
19 43 56 
6 19 56 
3 22 57 
17 26 57 
37 46 57 
6 24 58 
10 15 58 
1 24 58 
21 48 59 
28 46 59 
19 50 60 
29 54 60 
12 13 61 
3 22 61 
38 44 62 
24 48 62 
