1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
7 18 24 
8 17 24 
6 19 25 
7 18 25 
8 24 25 
7 18 26 
4 21 26 
19 25 27 
6 25 27 
11 14 28 
6 25 28 
18 25 29 
24 25 29 
24 29 30 
21 26 30 
24 29 31 
8 24 31 
6 19 32 
25 29 32 
6 25 33 
6 25 33 
29 32 33 
25 27 34 
24 29 34 
25 27 34 
24 25 35 
27 34 35 
6 19 36 
27 35 36 
25 27 36 
25 33 37 
27 36 37 
19 25 38 
7 25 38 
24 29 39 
8 31 39 
19 36 39 
21 26 40 
27 35 40 
7 25 41 
18 29 41 
25 37 42 
8 39 42 
11 28 42 
25 41 43 
25 29 43 
24 25 44 
25 38 44 
7 26 45 
29 43 45 
8 31 46 
27 40 46 
24 39 47 
34 35 47 
11 28 48 
4 21 48 
4 26 49 
27 34 49 
4 21 50 
8 31 50 
24 39 51 
21 40 51 
4 50 52 
8 42 52 
25 29 52 
27 37 53 
25 34 53 
8 24 54 
6 36 54 
6 25 55 
27 35 55 
4 50 56 
8 17 56 
26 30 56 
27 40 57 
25 32 57 
8 17 58 
25 33 58 
29 34 59 
31 39 59 
8 17 59 
