1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
8 17 24 
1 24 24 
3 22 24 
5 20 24 
11 14 24 
2 23 24 
11 24 25 
5 20 25 
8 24 25 
3 22 25 
11 24 25 
3 22 25 
20 25 26 
1 24 26 
6 19 26 
8 24 26 
17 24 26 
11 14 26 
9 16 27 
11 24 27 
22 25 27 
14 24 27 
3 22 27 
2 23 27 
5 24 28 
11 14 28 
8 17 28 
23 27 28 
8 24 28 
5 20 28 
24 27 29 
11 14 29 
5 20 29 
5 28 29 
8 24 29 
20 28 29 
23 27 30 
5 20 30 
11 28 30 
28 29 30 
24 25 30 
27 29 30 
20 25 31 
2 23 31 
17 28 31 
28 29 31 
11 24 31 
28 29 31 
5 20 32 
28 31 32 
5 20 32 
1 26 32 
8 26 32 
11 14 32 
17 24 33 
11 29 33 
8 17 33 
5 32 33 
3 27 33 
14 32 33 
24 27 34 
16 27 34 
24 24 34 
17 28 34 
22 27 34 
5 20 34 
24 25 35 
8 25 35 
29 31 35 
22 27 35 
28 29 35 
14 28 35 
23 27 36 
9 16 36 
14 32 36 
29 35 36 
20 32 36 
20 28 36 
25 35 37 
8 26 37 
20 32 37 
24 25 37 
22 27 37 
5 32 37 
8 29 38 
28 31 38 
17 28 38 
22 25 38 
11 25 38 
23 27 38 
28 30 39 
25 35 39 
27 37 39 
8 17 39 
2 23 39 
3 22 39 
8 29 40 
29 35 40 
24 34 40 
22 27 40 
1 26 40 
24 31 40 
17 33 41 
23 36 41 
14 32 41 
3 22 41 
11 25 41 
22 38 41 
27 37 42 
8 26 42 
27 36 42 
5 24 42 
2 39 42 
11 28 42 
27 33 43 
6 19 43 
14 28 43 
11 33 43 
23 27 43 
22 27 43 
29 36 44 
11 14 44 
26 37 44 
11 27 44 
5 20 44 
25 38 44 
27 43 45 
27 37 45 
11 25 45 
25 26 45 
14 41 45 
8 32 45 
35 39 46 
8 25 46 
9 16 46 
6 19 46 
5 20 46 
25 30 46 
17 28 47 
27 36 47 
28 38 47 
11 27 47 
14 28 47 
22 38 47 
11 33 48 
14 29 48 
28 32 48 
11 47 48 
27 42 48 
14 27 48 
25 45 49 
39 46 49 
38 44 49 
11 14 49 
20 24 49 
29 31 49 
6 43 50 
11 27 50 
12 13 50 
28 43 50 
11 27 50 
8 24 50 
2 24 51 
19 43 51 
6 43 51 
8 17 51 
5 24 51 
