1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
3 22 24 
4 21 24 
7 18 25 
1 24 26 
4 21 26 
6 19 27 
4 21 27 
6 19 28 
10 15 28 
6 28 29 
4 21 29 
1 24 30 
6 19 30 
1 30 31 
6 19 31 
22 24 32 
24 26 32 
2 23 33 
10 15 33 
28 29 34 
10 28 34 
9 16 35 
4 21 36 
24 32 36 
24 32 37 
9 35 37 
24 32 38 
6 27 38 
18 25 39 
22 24 39 
28 34 40 
10 28 40 
11 14 41 
2 23 41 
1 24 42 
11 14 42 
4 24 43 
24 32 43 
27 38 44 
6 19 44 
10 15 45 
34 40 45 
2 23 46 
4 21 46 
4 29 47 
19 44 47 
10 40 48 
23 41 48 
9 35 49 
32 36 49 
4 24 50 
4 46 50 
34 45 51 
35 49 51 
6 38 52 
6 27 52 
24 43 53 
24 37 53 
27 44 54 
1 26 54 
44 54 55 
9 16 55 
10 40 56 
4 29 56 
10 15 57 
6 19 57 
29 34 58 
21 46 58 
4 24 59 
24 32 59 
4 21 60 
36 49 60 
38 44 61 
24 43 61 
34 58 62 
11 41 62 
6 57 63 
27 44 63 
25 39 64 
44 47 64 
28 29 65 
24 43 65 
19 31 66 
2 41 66 
6 19 67 
34 62 67 
28 29 68 
11 41 68 
19 27 69 
24 39 69 
1 31 70 
26 54 70 
4 50 71 
19 27 71 
18 39 72 
9 16 72 
21 29 73 
27 63 73 
32 36 74 
5 20 74 
27 38 75 
21 27 75 
4 46 76 
15 28 76 
4 29 77 
11 41 77 
6 19 78 
4 24 78 
24 78 79 
37 53 79 
4 24 80 
6 27 80 
27 44 81 
27 81 82 
11 77 82 
11 14 83 
58 62 83 
24 59 84 
19 67 84 
2 41 85 
6 29 85 
35 49 86 
21 27 86 
27 63 87 
4 43 87 
27 44 88 
6 27 88 
18 39 89 
11 68 89 
26 70 90 
6 31 90 
31 90 91 
4 21 91 
1 24 92 
19 44 92 
36 74 93 
39 64 93 
27 63 94 
27 80 94 
4 24 95 
19 44 95 
26 54 96 
24 26 96 
