1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
7 18 24 
12 13 24 
10 15 25 
9 16 25 
7 18 26 
10 15 26 
16 25 26 
7 18 27 
10 15 27 
10 25 28 
16 26 28 
7 26 29 
7 26 29 
6 19 29 
7 18 30 
18 24 30 
6 29 31 
9 16 31 
10 15 32 
19 29 32 
7 18 33 
19 32 33 
16 26 34 
18 30 34 
26 28 35 
7 18 35 
12 13 36 
18 33 36 
25 28 36 
6 31 37 
26 28 37 
16 31 38 
19 33 38 
29 31 39 
19 32 39 
5 20 40 
19 29 40 
10 27 41 
12 13 41 
25 26 41 
6 29 42 
4 21 42 
6 31 43 
30 34 43 
19 33 43 
25 28 44 
16 26 44 
28 37 45 
34 43 45 
7 30 46 
19 33 46 
25 26 46 
25 41 47 
19 33 47 
26 46 47 
41 47 48 
32 33 48 
32 33 48 
7 18 49 
6 31 49 
32 33 50 
12 13 50 
10 15 51 
34 45 51 
16 25 52 
34 43 52 
6 19 53 
7 26 53 
47 48 53 
6 49 54 
37 45 54 
7 33 54 
26 28 55 
7 33 55 
12 41 56 
6 19 56 
15 27 57 
25 28 57 
34 45 58 
15 26 58 
25 47 58 
25 47 59 
7 18 59 
25 28 60 
25 46 60 
25 41 60 
34 43 61 
4 21 61 
34 43 62 
31 43 62 
30 43 63 
33 36 63 
28 45 64 
19 29 64 
18 34 65 
25 26 65 
21 61 65 
10 25 66 
26 65 66 
7 46 66 
25 60 67 
33 36 67 
4 42 67 
6 29 68 
25 41 68 
60 67 69 
33 36 69 
12 56 69 
29 32 70 
6 29 70 
25 68 70 
7 26 71 
34 43 71 
41 48 72 
25 44 72 
31 38 72 
19 33 73 
16 44 73 
48 53 74 
26 71 74 
25 60 75 
25 52 75 
7 49 76 
32 33 76 
5 20 77 
34 43 77 
32 70 77 
7 18 78 
16 25 78 
16 44 78 
7 24 79 
6 68 79 
19 33 79 
18 35 80 
6 19 80 
28 37 81 
25 36 81 
25 46 82 
6 19 82 
60 67 82 
27 41 83 
33 54 83 
34 43 84 
10 15 84 
6 68 85 
34 43 85 
71 74 86 
48 74 86 
33 48 87 
18 80 87 
34 65 88 
42 67 88 
26 71 89 
45 64 89 
16 25 90 
28 37 90 
33 54 91 
19 33 91 
33 55 91 
32 70 92 
21 65 92 
46 66 93 
32 33 93 
34 65 94 
7 18 94 
6 19 95 
7 26 95 
25 65 95 
12 50 96 
16 25 96 
65 94 97 
7 18 97 
34 43 98 
12 13 98 
36 63 99 
45 51 99 
10 26 100 
37 54 100 
24 30 101 
29 68 101 
47 48 102 
13 36 102 
34 85 103 
48 53 103 
7 18 104 
18 30 104 
44 78 105 
19 46 105 
32 48 106 
26 41 106 
21 61 107 
28 64 107 
85 103 108 
18 30 108 
45 54 109 
32 33 109 
25 26 110 
6 42 110 
61 65 110 
7 18 111 
36 99 111 
34 43 112 
37 90 112 
25 59 113 
20 77 113 
21 65 113 
26 46 114 
7 49 114 
16 44 115 
26 114 115 
12 69 116 
25 36 116 
19 33 117 
16 44 117 
10 27 118 
16 115 118 
34 43 119 
6 53 119 
13 41 120 
16 26 120 
26 74 121 
64 107 121 
10 26 121 
12 41 122 
28 36 122 
18 33 123 
16 31 123 
41 48 124 
26 71 124 
7 78 125 
64 89 125 
6 19 126 
33 91 126 
32 39 126 
16 34 127 
10 118 127 
16 117 128 
41 48 128 
61 107 129 
34 43 129 
32 70 129 
43 63 130 
43 52 130 
48 128 130 
60 82 131 
115 118 131 
34 43 132 
71 124 132 
85 103 132 
6 19 133 
25 65 133 
63 130 134 
12 36 134 
26 58 135 
6 53 135 
25 68 136 
18 24 136 
33 69 136 
25 68 137 
16 25 137 
19 32 138 
19 79 138 
6 79 139 
7 97 139 
25 36 139 
18 136 140 
10 66 140 
16 127 141 
10 127 141 
7 76 142 
32 33 142 
26 114 143 
25 28 143 
6 19 144 
16 26 144 
10 15 144 
12 13 145 
16 73 145 
54 91 146 
33 48 146 
33 91 147 
34 43 147 
66 140 148 
10 15 148 
25 44 149 
10 28 149 
6 56 150 
26 28 150 
38 72 150 
16 120 151 
25 47 151 
48 146 152 
10 141 152 
26 65 153 
7 76 153 
33 93 154 
48 128 154 
46 114 155 
12 13 155 
7 71 155 
21 65 156 
34 43 156 
33 146 157 
34 127 157 
34 88 158 
6 19 158 
7 78 158 
10 100 159 
12 96 159 
30 46 160 
33 67 160 
29 68 160 
26 71 161 
7 18 161 
33 136 162 
118 131 162 
18 87 163 
32 106 163 
34 43 164 
25 116 164 
18 30 165 
16 115 165 
7 78 165 
68 101 166 
34 43 166 
4 42 167 
25 65 167 
10 41 168 
19 43 168 
10 15 168 
18 34 169 
15 26 169 
4 61 170 
118 127 170 
36 116 171 
31 62 171 
67 88 171 
26 53 172 
18 87 172 
34 51 173 
19 43 173 
65 94 173 
34 166 174 
21 61 174 
16 34 175 
103 108 175 
28 60 176 
6 53 176 
38 72 177 
25 57 177 
33 76 178 
25 78 178 
12 69 179 
16 78 179 
31 123 180 
32 48 180 
57 177 181 
7 97 181 
26 28 182 
48 152 182 
36 111 183 
33 55 183 
16 115 184 
6 135 184 
46 155 185 
7 18 185 
100 159 185 
135 184 186 
108 175 186 
32 70 186 
26 47 187 
37 90 187 
31 37 188 
34 65 188 
6 70 189 
15 168 189 
175 186 190 
33 160 190 
6 31 191 
16 118 191 
12 13 192 
16 78 192 
35 80 192 
34 71 193 
9 31 193 
4 170 194 
28 122 194 
10 168 194 
111 183 195 
30 101 195 
43 52 196 
7 18 196 
34 188 197 
32 48 197 
166 174 198 
71 89 198 
166 198 199 
71 132 199 
26 71 200 
16 127 200 
34 51 201 
66 93 201 
34 43 202 
46 93 202 
34 51 203 
13 120 203 
10 152 203 
19 32 204 
48 146 204 
117 128 204 
46 47 205 
6 31 205 
19 126 206 
10 66 206 
16 118 207 
7 18 207 
19 38 208 
19 91 208 
78 192 209 
106 163 209 
15 144 210 
25 28 210 
15 51 211 
61 107 211 
117 128 212 
6 42 212 
25 68 213 
10 25 213 
19 56 214 
6 53 214 
20 40 215 
32 33 215 
166 198 216 
32 180 216 
48 106 217 
19 29 217 
6 53 217 
26 169 218 
34 98 218 
28 122 219 
36 116 219 
71 124 220 
46 205 220 
25 143 221 
78 165 221 
78 125 221 
65 153 222 
36 63 222 
26 120 223 
