1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
10 15 24 
9 16 24 
10 15 24 
7 18 24 
9 16 24 
1 24 25 
9 16 25 
2 23 25 
9 16 25 
1 24 25 
15 24 25 
9 16 26 
9 16 26 
8 17 26 
1 24 26 
24 25 26 
11 14 27 
9 16 27 
24 25 27 
9 25 27 
15 24 27 
24 26 28 
8 17 28 
24 26 28 
10 24 28 
8 26 28 
24 25 29 
7 18 29 
8 26 29 
9 27 29 
8 17 29 
26 28 30 
15 24 30 
10 15 30 
2 23 30 
16 26 30 
25 27 31 
11 27 31 
8 28 31 
24 30 31 
8 26 31 
26 28 32 
25 26 32 
27 31 32 
9 24 32 
8 28 32 
8 28 33 
9 32 33 
16 27 33 
9 24 33 
15 24 33 
10 30 33 
27 33 34 
25 32 34 
17 26 34 
25 26 34 
9 16 34 
9 32 34 
8 28 35 
17 26 35 
27 31 35 
25 27 35 
32 34 35 
8 28 36 
8 29 36 
2 25 36 
25 31 36 
33 34 36 
26 32 36 
10 33 37 
24 28 37 
8 29 37 
7 18 37 
15 33 37 
34 36 37 
8 28 38 
26 30 38 
2 23 38 
25 31 38 
15 24 38 
27 32 39 
8 28 39 
8 28 39 
10 28 39 
31 35 39 
2 23 40 
9 16 40 
24 25 40 
3 22 40 
17 28 40 
8 29 41 
8 28 41 
2 36 41 
28 36 41 
16 40 41 
24 38 42 
7 29 42 
27 31 42 
2 25 42 
8 26 42 
26 28 42 
10 28 43 
18 37 43 
28 32 43 
1 24 43 
26 28 43 
7 18 43 
15 33 44 
26 30 44 
25 26 44 
15 38 44 
8 26 44 
9 16 45 
15 44 45 
9 16 45 
32 39 45 
25 26 45 
8 36 46 
27 31 46 
26 32 46 
25 26 46 
9 32 46 
8 17 47 
32 33 47 
9 34 47 
7 29 47 
26 29 47 
7 18 48 
30 33 48 
29 47 48 
24 25 48 
27 46 48 
25 29 48 
7 18 49 
31 38 49 
25 27 49 
10 28 49 
32 46 49 
29 42 49 
10 49 50 
32 34 50 
15 24 50 
42 49 50 
28 39 50 
26 36 50 
15 24 51 
16 25 51 
8 41 51 
25 48 51 
9 25 51 
2 41 52 
