1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
3 22 24 
2 23 24 
4 21 24 
12 13 24 
3 22 25 
2 23 25 
2 23 25 
2 24 25 
2 25 26 
22 25 26 
2 25 26 
8 17 26 
17 26 27 
2 23 27 
2 23 27 
7 18 27 
2 26 28 
4 21 28 
10 15 28 
17 26 28 
12 24 29 
2 26 29 
6 19 29 
23 27 29 
2 25 30 
3 24 30 
5 20 30 
2 25 30 
2 28 31 
2 27 31 
18 27 31 
20 30 31 
23 29 32 
12 29 32 
4 21 32 
2 25 32 
2 24 33 
22 25 33 
20 30 33 
26 27 33 
27 31 34 
26 27 34 
2 25 34 
21 24 34 
2 26 35 
23 29 35 
22 24 35 
27 31 35 
9 16 36 
2 34 36 
26 34 36 
27 31 36 
4 28 37 
2 34 37 
22 35 37 
21 24 37 
25 26 38 
26 33 38 
6 19 38 
25 30 38 
27 35 39 
10 15 39 
29 35 39 
2 25 39 
2 29 40 
23 25 40 
27 31 40 
2 27 40 
9 16 41 
27 39 41 
7 18 41 
29 32 41 
10 39 42 
2 34 42 
10 15 42 
2 25 42 
17 26 43 
23 27 43 
2 26 43 
21 24 43 
15 28 44 
25 39 44 
15 28 44 
9 36 44 
18 27 45 
12 32 45 
1 24 45 
26 29 45 
19 38 45 
21 32 46 
17 26 46 
2 23 46 
2 26 46 
16 36 47 
25 39 47 
11 14 47 
33 38 47 
15 28 48 
26 43 48 
26 38 48 
26 43 48 
25 33 49 
26 43 49 
23 29 49 
9 36 49 
17 28 50 
23 40 50 
12 13 50 
25 30 50 
2 25 51 
28 44 51 
9 36 51 
2 32 51 
2 26 52 
25 39 52 
29 45 52 
10 15 52 
2 36 53 
23 27 53 
10 42 53 
17 28 53 
2 25 54 
11 47 54 
26 38 54 
36 44 54 
2 52 54 
7 41 55 
38 47 55 
27 39 55 
25 38 55 
28 31 56 
22 25 56 
40 50 56 
11 14 56 
10 42 57 
22 26 57 
11 54 57 
27 36 57 
22 25 58 
27 55 58 
36 54 58 
23 25 58 
10 15 59 
34 36 59 
2 25 59 
36 54 59 
2 25 60 
3 22 60 
6 19 60 
2 25 60 
2 23 61 
6 19 61 
26 43 61 
21 32 61 
17 46 62 
11 14 62 
15 44 62 
21 32 62 
