1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
3 22 24 
6 19 24 
5 20 24 
5 24 25 
7 18 25 
2 23 25 
19 24 26 
3 22 26 
2 25 26 
20 24 27 
4 21 27 
2 23 27 
7 25 28 
6 19 28 
6 24 28 
8 17 29 
24 25 29 
3 24 29 
19 24 30 
5 24 30 
24 28 30 
6 19 31 
4 21 31 
22 26 31 
21 31 32 
17 29 32 
2 23 32 
20 27 33 
2 27 33 
4 31 33 
25 29 34 
19 24 34 
4 31 35 
9 16 35 
18 25 35 
3 24 36 
18 25 36 
7 25 36 
4 31 37 
19 26 37 
19 37 38 
24 30 38 
18 25 38 
17 29 39 
4 21 39 
25 26 39 
6 24 40 
17 39 40 
25 29 40 
24 30 41 
31 37 41 
19 24 41 
4 21 42 
9 16 42 
27 33 42 
19 24 43 
7 18 43 
25 40 43 
20 24 44 
24 29 44 
6 24 44 
7 43 45 
5 25 45 
9 16 45 
6 24 46 
24 40 46 
19 24 46 
2 25 47 
7 18 47 
24 30 47 
24 44 48 
4 21 48 
24 41 48 
5 24 49 
6 31 49 
25 29 49 
19 37 50 
6 46 50 
31 35 50 
9 35 51 
25 43 51 
33 42 52 
20 24 52 
37 41 52 
25 40 53 
35 50 53 
4 21 53 
25 51 54 
24 30 54 
24 43 54 
24 41 55 
12 13 55 
3 24 55 
19 24 56 
2 32 56 
29 32 56 
25 28 57 
27 33 57 
2 23 57 
9 16 58 
29 39 58 
19 24 58 
24 56 59 
24 26 59 
39 58 59 
29 56 60 
31 35 60 
29 40 60 
18 38 61 
7 43 61 
32 56 61 
31 41 62 
7 47 62 
6 19 63 
31 41 63 
17 32 63 
9 16 64 
38 61 64 
5 24 64 
9 51 65 
19 37 65 
2 23 66 
31 50 66 
24 40 66 
27 33 67 
23 27 67 
2 25 67 
4 21 68 
4 31 68 
25 38 68 
6 19 69 
21 53 69 
8 17 69 
19 37 70 
25 54 70 
35 53 70 
18 35 71 
29 40 71 
25 29 71 
31 35 72 
18 35 72 
31 41 72 
24 44 73 
24 40 73 
19 70 73 
24 55 74 
25 51 74 
39 40 74 
24 25 75 
3 24 75 
19 50 75 
29 71 76 
37 50 76 
20 27 76 
31 41 77 
25 34 77 
39 59 77 
25 29 78 
5 24 78 
7 18 78 
2 57 79 
4 21 79 
24 40 79 
4 21 80 
7 25 80 
25 29 80 
31 41 81 
4 42 81 
23 27 81 
19 46 82 
19 70 82 
5 24 82 
18 25 83 
23 57 83 
24 25 83 
7 25 84 
41 55 84 
6 19 84 
6 24 85 
51 54 85 
18 35 85 
5 25 86 
37 70 86 
9 16 86 
4 68 87 
33 67 87 
17 29 87 
24 28 88 
2 23 88 
32 63 88 
25 78 89 
5 25 89 
4 31 89 
9 42 90 
9 64 90 
27 76 90 
5 89 91 
6 84 91 
56 61 91 
29 78 92 
35 85 92 
16 42 92 
24 75 93 
2 25 93 
25 26 93 
25 77 94 
43 61 94 
7 18 94 
43 51 95 
4 21 95 
29 76 95 
23 83 96 
37 50 96 
19 82 96 
29 56 97 
6 44 97 
13 55 97 
20 76 98 
25 38 98 
29 78 98 
68 87 99 
41 55 99 
21 53 99 
6 31 100 
24 43 100 
29 32 100 
2 25 101 
25 35 101 
24 30 101 
3 24 102 
43 61 102 
21 53 102 
50 75 103 
24 27 103 
2 101 103 
24 75 104 
35 101 104 
24 40 104 
24 55 105 
6 31 105 
29 56 105 
24 30 106 
24 30 106 
20 76 106 
16 86 107 
4 21 107 
39 59 107 
9 65 108 
32 56 108 
4 42 108 
2 88 109 
25 51 109 
38 61 109 
19 24 110 
7 25 110 
7 36 110 
27 67 111 
24 56 111 
21 48 111 
19 24 112 
2 25 112 
34 77 112 
53 99 113 
