1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
10 15 24 
11 14 24 
6 19 24 
9 16 24 
1 24 25 
9 24 25 
10 24 25 
5 20 25 
16 24 26 
11 14 26 
6 19 26 
9 16 26 
7 18 27 
24 25 27 
1 24 27 
11 14 27 
24 25 28 
9 24 28 
18 27 28 
6 19 29 
24 25 29 
9 25 29 
10 25 30 
1 25 30 
9 24 30 
24 25 30 
16 24 31 
7 27 31 
6 19 31 
24 30 31 
11 14 32 
18 27 32 
18 28 32 
25 28 33 
5 20 33 
16 31 33 
27 31 33 
6 26 34 
11 24 34 
1 25 34 
25 29 35 
16 31 35 
5 20 35 
24 25 36 
5 20 36 
16 26 36 
25 29 37 
6 19 37 
16 35 37 
14 27 38 
19 31 38 
9 25 38 
9 28 38 
24 34 39 
14 27 39 
27 32 39 
1 34 39 
19 24 40 
9 24 40 
24 26 40 
16 37 40 
16 31 41 
5 20 41 
11 24 41 
9 29 41 
16 33 42 
18 27 42 
16 37 42 
6 24 42 
24 27 43 
24 25 43 
11 14 43 
30 31 44 
14 27 44 
29 41 44 
27 38 44 
25 28 45 
26 34 45 
18 27 45 
31 38 45 
9 16 46 
29 41 46 
9 41 46 
9 16 47 
5 33 47 
19 29 47 
28 32 48 
19 37 48 
9 46 48 
16 36 49 
24 30 49 
1 27 49 
29 41 50 
5 25 50 
25 29 50 
9 38 50 
34 39 51 
9 38 51 
14 27 51 
25 28 52 
29 44 52 
19 47 52 
19 26 53 
9 28 53 
29 46 53 
6 42 53 
38 51 54 
25 29 54 
19 31 54 
16 33 55 
25 33 55 
30 31 55 
16 24 55 
6 19 56 
25 38 56 
24 25 56 
9 28 56 
6 19 57 
6 24 57 
18 27 57 
11 14 57 
16 55 58 
30 44 58 
26 45 58 
28 32 59 
16 31 59 
19 37 59 
24 39 59 
24 55 60 
24 28 60 
1 24 60 
16 49 61 
24 43 61 
19 29 61 
9 41 61 
25 30 62 
11 27 62 
1 24 62 
10 25 63 
49 61 63 
31 55 63 
24 28 63 
6 26 64 
27 43 64 
10 24 64 
24 26 65 
30 62 65 
38 45 65 
27 43 66 
31 33 66 
16 61 66 
6 19 67 
30 31 67 
47 52 67 
24 64 67 
24 61 68 
24 64 68 
27 31 68 
14 43 68 
26 40 69 
9 41 69 
1 25 69 
25 36 69 
25 43 70 
24 26 70 
39 59 70 
24 49 71 
14 43 71 
25 30 71 
49 61 72 
16 36 72 
30 67 72 
29 35 73 
1 34 73 
24 25 73 
49 61 73 
29 50 74 
27 51 74 
1 24 74 
30 44 74 
1 24 75 
9 38 75 
31 33 75 
3 22 75 
35 37 76 
19 38 76 
33 55 76 
9 38 77 
18 28 77 
25 35 77 
30 44 77 
6 19 78 
29 41 78 
24 64 78 
16 55 78 
34 45 79 
44 52 79 
10 25 79 
14 27 79 
55 78 80 
18 28 80 
5 36 80 
36 69 80 
29 46 81 
9 24 81 
1 24 81 
9 16 82 
5 20 82 
25 28 82 
16 46 82 
19 31 83 
16 37 83 
61 63 83 
28 59 84 
27 66 84 
16 31 84 
10 24 84 
29 35 85 
24 28 85 
18 57 85 
24 40 85 
1 24 86 
25 33 86 
9 69 86 
31 33 86 
24 28 87 
24 85 87 
69 80 87 
64 78 87 
1 62 88 
25 43 88 
7 27 88 
27 44 88 
9 28 89 
14 27 89 
33 86 89 
30 55 89 
1 24 90 
24 28 90 
27 66 90 
24 30 90 
86 89 91 
34 79 91 
24 49 91 
38 77 91 
30 89 92 
30 55 92 
61 68 92 
29 74 92 
6 19 93 
29 46 93 
47 67 93 
32 39 93 
5 20 94 
36 69 94 
33 66 94 
29 54 94 
28 45 95 
25 88 95 
24 41 95 
52 79 95 
29 46 96 
31 83 96 
29 73 96 
24 64 97 
16 37 97 
33 55 97 
28 53 98 
1 24 98 
24 25 98 
1 24 99 
27 64 99 
29 44 99 
31 83 99 
27 64 100 
38 77 100 
31 55 100 
19 24 100 
24 64 101 
10 84 101 
25 62 101 
1 25 102 
34 39 102 
31 86 102 
29 50 102 
37 40 103 
30 31 103 
31 54 103 
16 36 103 
5 36 104 
34 73 104 
25 62 104 
25 29 104 
49 61 105 
55 78 105 
24 97 105 
62 104 105 
16 37 106 
24 78 106 
10 25 106 
27 42 106 
9 16 107 
28 38 107 
43 64 107 
6 19 107 
62 104 108 
16 35 108 
36 72 108 
30 89 109 
18 28 109 
34 51 109 
9 29 109 
41 44 110 
5 20 110 
25 52 110 
27 31 111 
35 37 111 
27 44 111 
1 34 111 
6 107 112 
26 34 112 
47 93 112 
24 64 113 
28 32 113 
29 41 113 
27 44 113 
66 94 114 
31 103 114 
24 95 114 
27 111 114 
37 48 115 
22 75 115 
6 19 115 
73 96 115 
61 66 116 
11 14 116 
78 87 116 
1 75 116 
43 107 117 
1 24 117 
6 31 117 
6 42 117 
11 32 118 
67 93 118 
75 115 118 
28 59 119 
9 29 119 
19 40 119 
9 38 120 
35 37 120 
33 89 120 
41 110 120 
5 47 121 
37 103 121 
9 41 121 
89 92 121 
24 28 122 
38 91 122 
9 46 122 
27 31 122 
24 91 123 
25 28 123 
29 46 123 
62 105 123 
25 30 124 
1 34 124 
28 123 124 
