1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
3 22 24 
3 22 24 
12 13 24 
1 24 24 
1 24 25 
22 24 25 
10 15 25 
3 22 25 
3 24 25 
1 24 26 
11 14 26 
3 24 26 
12 13 26 
8 17 27 
7 18 27 
11 14 27 
22 25 27 
14 26 27 
24 24 28 
22 25 28 
2 23 28 
24 26 28 
18 27 29 
13 26 29 
3 24 29 
3 26 29 
14 27 29 
8 17 30 
7 18 30 
13 26 30 
14 27 30 
3 22 30 
1 25 31 
14 30 31 
24 28 31 
14 26 31 
22 28 32 
8 17 32 
1 25 32 
26 30 32 
22 24 32 
13 29 33 
14 26 33 
5 20 33 
14 27 33 
3 22 34 
24 28 34 
1 31 34 
14 27 34 
24 26 35 
1 34 35 
24 25 35 
10 25 35 
1 25 36 
8 17 36 
24 26 36 
11 27 36 
22 32 36 
11 36 37 
7 18 37 
31 34 37 
7 18 37 
1 24 37 
3 30 38 
14 33 38 
8 27 38 
36 37 38 
1 25 39 
8 38 39 
24 36 39 
24 35 39 
22 32 40 
26 28 40 
7 37 40 
14 27 40 
25 35 40 
30 31 41 
8 27 41 
8 17 41 
10 15 41 
10 25 42 
24 29 42 
3 22 42 
22 24 42 
1 25 42 
8 30 43 
24 29 43 
17 32 43 
1 25 43 
22 28 44 
11 27 44 
8 39 44 
13 26 44 
1 32 45 
3 24 45 
22 36 45 
1 24 45 
26 32 46 
3 38 46 
27 36 46 
1 32 46 
28 44 46 
14 26 47 
3 22 47 
22 24 47 
22 24 47 
1 25 48 
35 40 48 
32 45 48 
3 46 48 
24 32 49 
8 41 49 
13 26 49 
39 44 49 
22 44 49 
22 45 50 
26 31 50 
24 24 50 
5 20 50 
3 45 50 
14 27 51 
22 32 51 
24 28 51 
1 25 51 
3 22 51 
14 27 52 
22 32 52 
36 39 52 
30 31 52 
24 45 53 
36 37 53 
8 38 53 
10 25 53 
26 50 54 
7 18 54 
1 48 54 
25 53 54 
32 43 55 
11 14 55 
26 27 55 
22 27 55 
8 38 56 
3 25 56 
37 38 56 
7 37 56 
24 28 56 
32 45 57 
10 35 57 
24 26 57 
14 33 57 
25 48 58 
8 41 58 
4 21 58 
25 53 58 
22 32 59 
22 34 59 
11 27 59 
25 31 59 
3 22 59 
30 31 60 
14 31 60 
22 44 60 
15 25 60 
14 31 61 
24 45 61 
25 42 61 
50 54 61 
36 52 61 
24 25 62 
45 50 62 
26 30 62 
30 31 62 
7 54 62 
24 24 63 
24 28 63 
24 34 63 
22 24 63 
42 61 64 
26 55 64 
22 24 64 
45 57 64 
26 46 64 
22 42 65 
41 49 65 
26 31 65 
25 32 65 
5 20 65 
24 45 66 
5 20 66 
32 46 66 
24 56 66 
27 40 67 
12 13 67 
22 32 67 
29 43 67 
14 61 67 
34 59 68 
10 57 68 
12 13 68 
45 61 68 
29 42 68 
14 33 69 
12 13 69 
8 17 69 
36 45 69 
25 27 70 
52 61 70 
41 58 70 
10 68 70 
26 55 70 
4 21 71 
12 68 71 
36 61 71 
14 67 71 
36 52 72 
32 45 72 
57 68 72 
5 20 72 
26 62 73 
27 51 73 
27 67 73 
25 35 73 
40 67 74 
5 33 74 
43 67 74 
24 24 74 
33 74 75 
24 49 75 
28 40 75 
38 39 75 
52 61 75 
23 28 76 
1 45 76 
10 68 76 
26 35 76 
37 56 77 
22 25 77 
27 29 77 
62 73 77 
32 52 78 
35 40 78 
26 47 78 
37 56 78 
3 22 79 
24 28 79 
37 78 79 
24 49 79 
32 78 80 
40 67 80 
25 43 80 
31 60 80 
8 39 80 
24 35 81 
3 42 81 
38 53 81 
37 56 81 
17 41 81 
32 46 82 
27 46 82 
26 30 82 
29 77 82 
14 33 82 
32 49 83 
28 34 83 
51 73 83 
61 64 83 
17 81 84 
31 80 84 
32 40 84 
28 79 84 
42 61 84 
29 77 85 
1 45 85 
24 24 85 
27 33 85 
2 28 86 
26 64 86 
24 35 86 
28 46 86 
32 43 86 
10 41 87 
1 76 87 
22 64 87 
43 55 87 
1 25 87 
22 79 88 
3 38 88 
24 45 88 
26 64 88 
57 72 89 
31 34 89 
45 64 89 
45 85 89 
4 21 90 
51 73 90 
32 46 90 
45 61 90 
11 26 91 
30 31 91 
64 89 91 
3 47 91 
26 49 91 
13 26 92 
1 25 92 
46 90 92 
8 38 92 
24 25 92 
8 39 93 
3 51 93 
15 60 93 
32 43 93 
8 56 93 
1 37 94 
8 41 94 
1 48 94 
39 44 94 
73 90 95 
31 62 95 
64 88 95 
25 31 95 
3 22 96 
26 28 96 
37 38 96 
40 80 96 
24 74 97 
17 41 97 
12 69 97 
29 67 97 
38 92 98 
13 26 98 
50 54 98 
1 25 98 
38 39 99 
32 67 99 
22 27 99 
22 96 99 
30 31 99 
22 55 100 
43 80 100 
32 67 100 
27 70 100 
28 31 101 
26 55 101 
41 58 101 
48 94 101 
52 75 101 
3 30 102 
20 66 102 
1 31 102 
10 57 102 
22 36 102 
5 20 103 
3 91 103 
17 32 103 
1 25 103 
24 28 103 
22 100 104 
26 49 104 
67 97 104 
32 59 104 
28 83 104 
13 30 105 
8 17 105 
10 57 105 
24 56 105 
28 75 105 
72 89 106 
45 50 106 
10 57 106 
24 56 106 
3 30 107 
22 25 107 
1 51 107 
3 81 107 
30 43 108 
25 92 108 
10 15 108 
24 45 108 
32 45 109 
61 84 109 
3 38 109 
29 33 109 
52 75 110 
32 45 110 
35 73 110 
17 81 110 
24 105 110 
41 49 111 
39 99 111 
57 68 111 
22 96 111 
28 84 111 
39 111 112 
37 56 112 
24 29 112 
3 45 112 
32 36 113 
60 80 113 
22 111 113 
26 91 113 
56 93 113 
38 109 114 
111 112 114 
1 24 114 
32 43 114 
27 51 115 
14 33 115 
17 110 115 
3 107 115 
61 68 116 
31 65 116 
28 76 116 
15 41 116 
32 104 117 
10 15 117 
25 27 117 
37 38 117 
3 25 117 
8 69 118 
32 45 118 
36 37 118 
22 42 118 
60 93 119 
111 112 119 
59 104 119 
24 42 119 
10 57 120 
24 45 120 
28 79 120 
3 46 120 
18 30 121 
26 55 121 
64 87 121 
2 28 121 
39 80 122 
26 64 122 
12 97 122 
28 75 122 
1 43 123 
32 86 123 
18 27 123 
