1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
4 21 24 
9 16 24 
3 22 24 
16 24 25 
3 22 25 
9 16 25 
16 25 26 
3 22 26 
25 26 27 
12 13 27 
9 16 27 
4 21 28 
16 27 28 
3 22 29 
9 16 29 
21 24 29 
16 27 30 
10 15 30 
1 24 30 
9 24 31 
22 26 31 
3 22 31 
22 24 32 
22 31 32 
1 30 32 
12 13 33 
16 27 33 
31 32 33 
9 29 34 
8 17 34 
22 24 34 
26 31 35 
22 31 35 
8 17 36 
29 34 36 
16 27 36 
9 27 37 
9 24 37 
22 24 37 
9 24 38 
16 36 38 
31 32 38 
29 34 39 
27 36 39 
9 16 39 
26 31 40 
22 25 40 
34 39 40 
29 34 41 
30 32 41 
24 32 41 
3 31 42 
2 23 42 
34 40 42 
30 41 43 
30 32 43 
31 32 43 
34 36 44 
17 36 44 
16 27 44 
27 33 45 
29 36 45 
22 34 45 
34 36 46 
29 36 46 
24 32 46 
16 44 47 
29 41 47 
16 44 48 
25 26 48 
12 13 48 
22 31 49 
31 40 49 
16 26 49 
25 48 50 
17 44 50 
4 24 50 
29 36 51 
21 28 51 
10 15 51 
9 31 52 
12 13 52 
36 46 53 
22 24 53 
12 48 53 
26 27 54 
31 35 54 
36 38 54 
32 46 55 
17 44 55 
25 26 56 
26 27 56 
27 33 57 
22 49 57 
12 53 58 
22 26 58 
34 39 58 
25 26 59 
32 41 59 
34 36 59 
9 16 60 
32 33 60 
39 40 60 
36 45 61 
26 27 61 
48 53 61 
16 25 62 
32 43 62 
3 25 63 
26 56 63 
12 52 63 
22 26 64 
40 60 64 
34 46 65 
8 17 65 
12 27 66 
27 33 66 
27 28 67 
31 32 67 
21 24 67 
3 22 68 
9 16 68 
22 35 68 
15 30 69 
10 30 69 
17 50 69 
16 62 70 
9 52 70 
9 16 70 
10 51 71 
38 54 71 
16 36 71 
39 58 72 
48 53 72 
22 25 73 
39 40 73 
45 61 74 
12 52 74 
31 40 75 
26 56 75 
29 36 75 
22 24 76 
31 32 76 
8 17 77 
56 63 77 
1 24 77 
26 63 78 
62 70 78 
16 44 78 
22 58 79 
12 13 79 
30 32 79 
8 17 80 
12 27 80 
22 57 80 
9 24 81 
4 24 81 
40 75 81 
45 61 82 
16 70 82 
49 57 82 
16 60 83 
17 50 83 
24 32 83 
22 32 84 
26 49 84 
26 35 84 
30 32 85 
36 59 85 
22 57 85 
40 75 86 
10 51 86 
4 24 87 
62 78 87 
44 55 87 
3 29 88 
30 69 88 
36 44 88 
8 77 89 
3 31 89 
16 62 90 
3 24 90 
16 62 90 
22 32 91 
60 64 91 
25 62 91 
27 36 92 
30 32 92 
8 80 92 
43 62 93 
22 58 93 
60 64 93 
22 25 94 
78 87 94 
12 52 94 
27 39 95 
16 78 95 
34 40 95 
12 13 96 
38 54 96 
34 46 96 
51 86 97 
43 62 97 
56 63 97 
24 32 98 
22 73 98 
22 34 99 
58 72 99 
26 63 99 
3 22 100 
9 24 100 
25 63 101 
22 57 101 
9 38 101 
39 95 102 
9 16 102 
33 57 102 
31 32 103 
8 17 103 
29 34 103 
48 53 104 
32 84 104 
22 25 104 
3 25 105 
25 27 105 
29 46 105 
78 94 106 
26 61 106 
41 59 106 
27 28 107 
34 40 107 
3 31 107 
24 37 108 
26 56 108 
12 13 108 
24 32 109 
52 70 109 
86 97 109 
27 36 110 
61 106 110 
25 59 110 
24 25 111 
40 64 111 
31 33 112 
16 24 112 
36 61 112 
30 92 113 
9 52 113 
9 16 113 
4 24 114 
16 78 114 
27 33 114 
4 87 115 
95 102 115 
33 45 116 
25 105 116 
13 96 117 
36 38 117 
3 100 117 
25 63 118 
9 29 118 
36 92 118 
16 49 119 
58 93 119 
36 71 119 
60 83 120 
56 97 120 
12 52 120 
35 54 121 
69 88 121 
38 71 122 
12 52 122 
31 49 122 
21 29 123 
40 75 123 
15 30 124 
17 36 124 
21 51 125 
27 66 125 
26 61 125 
39 40 126 
24 114 126 
36 59 126 
27 92 127 
2 23 127 
3 89 128 
16 90 128 
31 32 128 
16 62 129 
15 30 129 
29 103 130 
3 68 130 
17 83 130 
12 27 131 
22 85 131 
25 40 131 
15 124 132 
22 31 132 
32 83 133 
16 44 133 
16 28 134 
22 84 134 
34 39 134 
9 68 135 
26 108 135 
87 115 135 
27 125 136 
12 74 136 
12 52 136 
78 106 137 
63 78 137 
16 27 137 
24 32 138 
22 32 138 
22 53 138 
15 30 139 
48 53 139 
21 24 140 
13 96 140 
4 87 140 
12 52 141 
3 100 141 
10 86 141 
87 94 142 
13 108 142 
29 41 142 
22 100 143 
3 100 143 
68 130 144 
3 42 144 
64 93 144 
32 85 145 
32 133 145 
9 60 145 
9 24 146 
25 116 146 
22 73 146 
39 102 147 
26 35 147 
40 73 147 
56 75 148 
24 126 148 
24 114 149 
13 79 149 
16 129 149 
9 16 150 
54 71 150 
34 36 150 
4 24 151 
24 149 151 
15 51 151 
22 143 152 
26 27 152 
63 77 152 
3 141 153 
22 37 153 
40 147 153 
