1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
6 19 24 
12 13 24 
1 24 25 
6 19 25 
5 20 26 
6 19 26 
12 24 26 
1 25 27 
5 20 27 
4 21 27 
9 16 28 
3 22 28 
8 17 28 
11 14 29 
8 17 29 
1 25 29 
1 24 30 
19 24 30 
6 25 31 
20 26 31 
24 30 31 
5 20 32 
5 27 32 
24 30 32 
24 30 33 
20 26 33 
12 13 33 
4 21 34 
11 14 34 
30 32 34 
4 21 35 
19 30 35 
12 26 35 
30 32 36 
10 15 36 
20 26 36 
5 20 37 
19 24 37 
25 31 37 
25 31 38 
8 28 38 
4 21 38 
5 20 39 
7 18 39 
22 28 39 
20 32 40 
28 38 40 
5 26 40 
25 37 41 
20 33 41 
22 28 42 
32 40 42 
6 25 42 
17 29 43 
20 26 43 
6 19 43 
1 24 44 
5 20 44 
24 30 44 
6 19 45 
8 28 45 
17 28 46 
32 40 46 
20 26 46 
10 15 47 
26 40 47 
6 25 47 
24 33 48 
3 22 48 
7 18 48 
4 34 49 
6 19 49 
26 46 49 
28 46 50 
9 16 50 
30 36 51 
21 34 51 
9 50 51 
26 31 52 
16 50 52 
4 34 53 
19 30 53 
1 44 53 
11 14 54 
22 39 54 
12 35 55 
11 14 55 
46 50 56 
20 27 56 
10 15 56 
26 46 57 
26 46 57 
17 46 58 
24 30 58 
20 27 58 
20 37 59 
12 24 59 
11 14 59 
19 24 60 
14 54 60 
17 58 61 
19 25 61 
12 24 62 
3 28 62 
19 43 62 
26 46 63 
7 18 63 
22 42 63 
26 52 64 
6 19 64 
22 28 64 
37 59 65 
44 53 65 
30 58 65 
20 40 66 
4 21 66 
46 58 67 
46 63 67 
19 64 67 
30 51 68 
8 38 68 
24 60 69 
5 26 69 
53 65 69 
5 27 70 
5 69 70 
15 36 70 
11 14 71 
17 29 71 
46 63 71 
24 30 72 
24 59 72 
21 34 73 
9 50 73 
59 72 73 
46 50 74 
18 39 74 
59 72 74 
10 15 75 
9 50 75 
12 35 75 
24 31 76 
30 32 76 
19 60 76 
11 55 77 
11 14 77 
5 69 77 
19 35 78 
1 25 78 
5 27 78 
12 13 79 
8 45 79 
26 69 79 
20 27 80 
31 38 80 
19 30 81 
22 63 81 
15 36 81 
50 75 82 
1 25 82 
43 62 82 
69 77 83 
20 37 83 
7 18 84 
59 72 84 
8 38 84 
72 73 85 
21 34 85 
5 27 85 
31 52 86 
34 49 86 
12 35 87 
36 70 87 
50 51 87 
20 26 88 
6 42 88 
10 15 89 
6 88 89 
13 79 90 
12 24 90 
46 67 90 
36 81 91 
40 46 91 
24 62 92 
20 37 92 
14 60 93 
30 58 93 
6 19 93 
24 60 94 
17 46 94 
77 83 95 
16 50 95 
12 13 95 
24 69 96 
6 88 96 
20 36 96 
24 44 97 
88 89 97 
1 82 97 
19 64 98 
27 56 98 
25 82 98 
26 63 99 
36 91 99 
11 14 99 
12 55 100 
21 73 100 
27 56 100 
6 25 101 
5 70 101 
12 35 101 
30 36 102 
8 29 102 
28 50 102 
5 26 103 
11 77 103 
5 103 104 
15 70 104 
7 84 104 
24 30 105 
13 90 105 
20 83 105 
10 47 106 
5 44 106 
6 42 106 
12 35 107 
11 77 107 
24 69 108 
27 78 108 
27 85 109 
38 40 109 
6 19 109 
19 60 110 
4 66 110 
26 46 110 
1 25 111 
31 38 111 
63 71 111 
53 69 112 
54 60 112 
22 54 112 
30 31 113 
11 29 113 
60 76 113 
9 51 114 
60 94 114 
30 32 114 
6 89 115 
38 111 115 
4 66 115 
12 55 116 
24 108 116 
25 41 117 
50 51 117 
9 51 117 
24 30 118 
6 25 118 
12 75 119 
76 113 119 
11 77 120 
21 85 120 
20 44 120 
5 85 121 
19 43 121 
4 66 121 
30 51 122 
24 97 122 
22 42 122 
38 109 123 
38 40 123 
9 51 124 
26 52 124 
11 113 125 
30 72 125 
14 93 125 
19 24 126 
38 40 126 
1 78 126 
82 97 127 
11 14 127 
42 88 127 
24 90 128 
5 103 128 
1 44 129 
75 119 129 
15 36 129 
24 72 130 
26 64 130 
9 51 130 
24 62 131 
19 126 131 
32 40 132 
6 19 132 
69 77 132 
21 34 133 
18 39 133 
6 88 133 
24 30 134 
11 14 134 
1 24 134 
1 25 135 
7 18 135 
13 33 135 
30 32 136 
4 34 136 
50 74 136 
108 116 137 
19 126 137 
7 104 137 
19 126 138 
9 28 138 
52 64 138 
22 28 139 
24 62 139 
24 94 139 
50 73 140 
53 65 140 
26 46 140 
15 70 141 
24 97 141 
26 63 141 
72 73 142 
11 120 142 
4 66 142 
88 96 143 
76 113 143 
12 26 144 
