1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
8 17 24 
1 24 24 
1 24 24 
24 24 25 
1 24 25 
1 25 26 
1 24 26 
1 24 27 
1 25 27 
1 24 27 
24 27 28 
1 25 28 
1 27 29 
11 14 29 
24 27 29 
1 27 30 
24 27 30 
1 24 31 
1 30 31 
25 27 31 
7 18 32 
1 24 32 
24 25 33 
1 24 33 
1 25 34 
24 30 34 
24 33 35 
1 26 35 
1 31 35 
24 30 36 
1 24 36 
27 30 37 
1 24 37 
24 25 37 
1 27 38 
24 37 38 
1 26 38 
1 38 39 
24 30 39 
7 18 40 
1 31 40 
25 28 41 
27 30 41 
24 34 42 
24 27 42 
24 37 43 
30 39 43 
24 42 43 
25 37 44 
1 24 44 
24 31 45 
24 27 45 
10 15 45 
34 42 46 
1 24 46 
24 42 46 
1 26 47 
8 17 47 
1 24 47 
24 39 48 
42 46 48 
24 42 49 
27 42 49 
1 28 49 
24 46 50 
24 30 50 
1 26 51 
1 24 51 
1 24 51 
28 49 52 
24 42 52 
31 40 53 
1 51 53 
24 27 53 
1 31 54 
18 40 54 
30 39 54 
8 17 55 
27 29 55 
30 37 55 
1 27 56 
1 25 56 
24 25 56 
1 24 57 
1 28 57 
24 45 58 
4 21 58 
24 27 59 
25 31 59 
24 25 60 
8 17 60 
1 31 61 
1 24 61 
31 59 62 
24 27 62 
1 24 63 
1 38 63 
24 33 64 
24 57 64 
25 28 64 
25 64 65 
27 55 65 
42 46 65 
25 31 66 
28 49 66 
1 26 67 
1 44 67 
1 31 67 
7 18 68 
25 31 68 
1 30 68 
1 31 69 
24 57 69 
26 51 70 
24 27 70 
30 43 71 
10 15 71 
25 64 72 
24 61 72 
42 52 72 
42 48 73 
24 51 73 
24 59 74 
24 33 74 
1 31 74 
11 14 75 
25 37 75 
1 24 75 
24 59 76 
1 51 76 
8 24 77 
24 27 77 
1 26 78 
27 59 78 
24 39 78 
24 75 79 
24 27 79 
31 40 79 
24 69 80 
42 48 80 
31 68 80 
1 35 81 
39 43 81 
25 75 81 
3 22 82 
31 40 82 
1 67 83 
25 59 83 
24 59 83 
1 31 84 
24 33 84 
40 54 85 
24 70 85 
24 46 86 
40 85 86 
1 47 86 
1 24 87 
59 62 87 
24 25 87 
27 30 88 
27 29 88 
25 75 89 
24 38 89 
24 37 89 
1 68 90 
24 50 90 
30 50 91 
