1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
11 14 24 
2 23 24 
2 23 24 
6 19 24 
9 16 25 
19 24 25 
1 24 25 
3 22 25 
9 16 26 
19 25 26 
23 24 26 
11 24 26 
24 26 27 
1 25 27 
25 26 27 
2 24 27 
1 27 28 
19 24 28 
25 26 28 
1 25 28 
3 22 29 
1 24 29 
23 26 29 
3 25 29 
14 24 30 
1 24 30 
16 25 30 
8 17 31 
23 24 31 
24 30 31 
19 28 31 
22 25 32 
14 24 32 
6 19 32 
26 27 32 
3 29 33 
24 25 33 
9 26 33 
19 28 33 
25 26 34 
9 26 34 
6 32 34 
1 24 34 
19 25 35 
24 26 35 
9 26 35 
23 26 35 
26 27 36 
2 23 36 
23 24 36 
25 26 37 
25 26 37 
23 29 37 
19 25 37 
28 31 38 
26 35 38 
2 24 38 
25 35 38 
2 24 39 
3 22 39 
4 21 39 
14 30 39 
6 19 40 
9 34 40 
6 19 40 
9 26 41 
3 39 41 
24 29 41 
23 26 41 
19 40 42 
4 21 42 
19 28 42 
29 41 42 
19 26 43 
16 30 43 
24 39 43 
24 30 44 
25 26 44 
24 25 44 
40 42 44 
41 42 45 
19 40 45 
23 24 45 
24 30 45 
29 37 46 
26 35 46 
2 24 46 
24 30 46 
19 40 47 
9 26 47 
25 35 47 
16 26 47 
25 35 48 
19 40 48 
19 42 48 
19 24 48 
42 48 49 
4 21 49 
6 19 49 
1 24 50 
2 23 50 
6 19 50 
6 19 50 
26 37 51 
31 38 51 
24 44 51 
1 25 51 
24 31 52 
26 32 52 
6 19 52 
6 19 52 
1 30 53 
19 48 53 
23 45 53 
21 42 53 
19 52 54 
2 23 54 
26 27 54 
6 19 54 
19 26 55 
26 36 55 
19 40 55 
23 26 55 
6 19 56 
9 25 56 
19 48 56 
1 28 56 
23 55 57 
23 50 57 
26 34 57 
19 53 57 
25 26 58 
26 37 58 
24 29 58 
40 42 59 
53 57 59 
40 55 59 
6 19 59 
1 24 60 
6 49 60 
12 13 60 
24 52 61 
9 26 61 
4 21 61 
6 32 61 
9 26 62 
19 40 62 
