1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
9 16 24 
1 24 24 
9 16 24 
9 24 25 
2 23 25 
1 24 25 
1 25 26 
9 16 26 
1 24 26 
1 24 27 
24 25 27 
1 26 27 
2 23 27 
9 24 28 
2 23 28 
9 16 28 
9 16 28 
1 24 29 
4 21 29 
2 27 29 
25 26 30 
23 28 30 
9 16 30 
11 14 31 
9 24 31 
9 28 31 
23 28 31 
16 24 32 
2 27 32 
24 27 32 
24 28 33 
2 27 33 
24 25 33 
9 24 33 
24 24 34 
2 27 34 
11 31 34 
24 26 34 
10 15 35 
2 27 35 
23 25 35 
4 29 36 
24 26 36 
27 33 36 
24 34 36 
24 31 37 
23 27 37 
24 36 37 
26 30 38 
1 24 38 
24 26 38 
2 28 38 
26 38 39 
28 30 39 
2 35 39 
24 26 40 
16 30 40 
3 22 40 
24 27 41 
24 33 41 
24 25 41 
6 19 42 
9 24 42 
4 36 42 
23 25 42 
28 30 43 
2 23 43 
24 26 43 
24 37 44 
27 34 44 
27 33 44 
16 28 44 
24 38 45 
26 30 45 
24 26 45 
30 38 45 
24 44 46 
9 30 46 
33 44 46 
27 36 46 
24 36 47 
33 44 47 
31 34 47 
1 26 47 
24 41 48 
26 30 48 
44 46 48 
1 27 49 
2 23 49 
24 27 49 
24 40 50 
9 16 50 
28 31 50 
27 46 50 
27 49 51 
11 31 51 
24 26 51 
23 43 51 
24 24 52 
24 36 52 
24 25 52 
28 31 53 
12 13 53 
22 40 53 
24 36 54 
1 24 54 
4 29 54 
26 30 55 
11 14 55 
23 27 55 
1 24 56 
24 33 56 
9 46 56 
24 40 56 
24 36 57 
9 26 57 
24 34 57 
24 36 57 
24 40 58 
1 24 58 
23 27 58 
33 44 58 
16 32 59 
46 50 59 
1 24 59 
26 57 59 
26 38 60 
26 59 60 
26 30 60 
1 27 60 
27 44 61 
26 30 61 
11 31 61 
28 33 62 
34 36 62 
32 59 62 
33 46 62 
24 37 63 
1 60 63 
3 22 63 
38 45 63 
27 46 64 
33 44 64 
16 28 64 
16 28 65 
12 13 65 
24 59 65 
1 25 65 
2 23 66 
1 54 66 
26 27 66 
24 34 66 
33 47 67 
22 40 67 
24 25 67 
49 51 67 
28 53 68 
24 57 68 
28 38 68 
35 39 68 
28 68 69 
11 14 69 
44 46 69 
2 34 69 
33 56 70 
28 38 70 
28 31 70 
24 45 70 
23 43 71 
26 45 71 
14 69 71 
44 58 71 
25 42 72 
24 26 72 
28 30 72 
1 24 72 
16 64 73 
2 28 73 
33 44 73 
16 26 74 
23 31 74 
1 58 74 
45 71 75 
24 37 75 
23 58 75 
