1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
5 20 24 
5 20 24 
12 13 24 
10 15 24 
10 15 25 
10 24 25 
12 24 25 
12 24 25 
5 24 26 
5 20 26 
12 24 26 
12 25 26 
5 24 27 
5 20 27 
12 26 27 
24 25 27 
5 20 28 
2 23 28 
20 24 28 
12 13 28 
24 26 29 
24 26 29 
12 26 29 
4 21 29 
5 24 30 
26 29 30 
26 27 30 
10 24 30 
23 28 31 
5 24 31 
25 26 31 
10 25 31 
10 24 32 
26 30 32 
5 26 32 
5 20 32 
12 26 33 
20 24 33 
12 24 33 
12 24 33 
12 25 33 
23 28 34 
24 29 34 
5 24 34 
9 16 34 
20 27 35 
23 28 35 
10 25 35 
20 33 35 
5 24 36 
5 20 36 
24 29 36 
10 24 36 
4 29 37 
10 25 37 
24 25 37 
5 24 37 
5 24 38 
10 25 38 
12 13 38 
16 34 38 
5 34 39 
33 35 39 
10 25 39 
5 24 39 
25 37 40 
4 29 40 
28 34 40 
28 34 40 
37 40 41 
10 25 41 
26 27 41 
25 37 41 
12 25 42 
26 30 42 
28 34 42 
24 36 42 
24 25 42 
25 35 43 
29 34 43 
29 40 43 
20 32 43 
12 24 44 
5 31 44 
12 13 44 
24 42 44 
10 25 45 
25 35 45 
26 29 45 
4 21 45 
25 37 46 
5 26 46 
24 37 46 
5 34 46 
5 24 47 
10 24 47 
5 24 47 
12 26 47 
12 24 48 
25 45 48 
13 44 48 
29 43 48 
24 25 49 
4 40 49 
10 25 49 
25 38 49 
24 25 50 
25 37 50 
24 25 50 
5 36 50 
25 38 51 
26 29 51 
25 37 51 
20 24 51 
5 32 52 
13 28 52 
10 24 52 
10 24 52 
24 25 53 
24 30 53 
24 33 53 
37 46 53 
20 24 53 
5 30 54 
5 24 54 
15 25 54 
28 34 54 
33 39 55 
25 50 55 
25 53 55 
12 26 55 
25 50 56 
26 51 56 
25 37 56 
24 36 56 
37 50 57 
20 27 57 
26 29 57 
2 23 57 
15 25 58 
24 53 58 
24 52 58 
12 13 58 
35 43 59 
26 47 59 
28 34 59 
5 24 59 
23 35 60 
15 25 60 
5 20 60 
24 36 60 
5 38 61 
35 60 61 
42 44 61 
29 57 61 
26 41 62 
13 52 62 
39 55 62 
24 31 62 
33 35 63 
27 30 63 
5 24 63 
4 40 63 
26 55 64 
24 58 64 
12 42 64 
24 25 64 
10 25 65 
20 28 65 
25 55 65 
24 48 65 
4 63 66 
26 55 66 
28 40 66 
5 46 66 
24 26 67 
20 24 67 
24 44 67 
28 52 67 
24 42 68 
55 65 68 
20 24 68 
24 38 68 
10 32 69 
51 56 69 
34 43 69 
24 36 69 
5 24 70 
58 64 70 
55 64 70 
4 29 70 
12 33 71 
24 60 71 
24 44 71 
5 34 71 
24 37 72 
24 47 72 
44 48 72 
25 55 72 
26 59 73 
24 26 73 
12 28 73 
5 46 73 
25 54 74 
37 46 74 
28 66 74 
26 56 74 
24 38 74 
64 70 75 
12 44 75 
5 31 75 
26 55 75 
34 43 75 
13 28 76 
12 26 76 
35 60 76 
35 45 76 
60 71 77 
10 15 77 
20 27 77 
26 41 77 
24 25 78 
29 43 78 
24 33 78 
30 32 78 
28 76 79 
25 78 79 
5 20 79 
34 75 79 
13 76 80 
55 68 80 
10 31 80 
25 40 80 
24 39 81 
29 61 81 
25 65 81 
10 25 81 
25 65 82 
5 24 82 
25 55 82 
20 60 82 
56 69 83 
60 76 83 
5 20 83 
28 76 83 
20 24 84 
25 60 84 
10 24 84 
26 32 84 
5 79 85 
20 57 85 
27 41 85 
13 38 85 
5 60 86 
10 41 86 
5 20 86 
5 60 86 
12 25 87 
32 52 87 
26 29 87 
25 72 87 
28 34 88 
26 55 88 
10 25 88 
37 51 88 
9 34 89 
26 33 89 
55 68 89 
5 24 89 
10 25 90 
9 16 90 
4 29 90 
25 60 90 
29 43 91 
12 87 91 
47 59 91 
26 29 91 
20 27 92 
24 25 92 
5 24 92 
30 32 92 
10 24 93 
20 24 93 
20 27 93 
5 75 93 
37 46 94 
29 36 94 
10 39 94 
24 33 94 
10 25 95 
52 87 95 
13 24 95 
24 25 95 
38 68 96 
26 62 96 
24 46 96 
46 66 96 
29 87 97 
52 87 97 
12 24 97 
12 48 97 
25 80 98 
34 46 98 
10 32 98 
24 30 98 
76 80 99 
33 35 99 
43 48 99 
29 61 99 
25 50 100 
26 29 100 
24 70 100 
4 29 100 
35 60 101 
46 96 101 
10 77 101 
4 45 101 
40 41 102 
4 21 102 
44 61 102 
24 52 102 
24 71 103 
36 60 103 
24 36 103 
12 24 103 
5 24 104 
4 63 104 
27 41 104 
10 25 104 
