1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
8 17 24 
9 16 24 
9 16 24 
7 18 25 
8 17 25 
7 18 25 
9 24 26 
6 19 26 
8 17 26 
11 14 27 
9 16 27 
9 16 27 
2 23 27 
16 24 28 
9 24 28 
16 27 28 
9 16 28 
9 16 29 
19 26 29 
16 27 29 
6 19 29 
18 25 30 
9 29 30 
27 28 30 
9 29 30 
9 24 31 
9 29 31 
9 29 31 
27 29 31 
9 30 32 
9 29 32 
9 28 32 
7 18 33 
8 26 33 
9 29 33 
26 33 34 
8 17 34 
9 27 34 
18 30 34 
1 24 35 
9 31 35 
2 23 35 
30 34 35 
9 33 36 
1 35 36 
14 27 36 
27 29 36 
30 34 37 
27 28 37 
9 16 37 
33 34 38 
16 28 38 
19 26 38 
9 29 38 
33 38 39 
9 16 39 
9 24 39 
1 24 39 
17 34 40 
9 33 40 
1 35 40 
9 16 40 
27 28 41 
24 28 41 
8 17 41 
17 40 41 
9 24 42 
8 26 42 
27 34 42 
14 27 42 
9 24 43 
6 19 43 
9 16 43 
2 27 43 
26 34 44 
8 25 44 
33 34 44 
29 31 45 
27 29 45 
27 30 45 
33 38 46 
7 18 46 
27 29 46 
9 31 46 
30 34 47 
24 31 47 
8 25 47 
34 35 47 
16 28 48 
29 33 48 
34 35 48 
26 33 49 
34 35 49 
27 34 49 
27 43 49 
27 28 50 
6 43 50 
28 32 50 
27 43 51 
9 29 51 
27 29 51 
24 41 51 
26 34 52 
9 29 52 
18 34 52 
9 28 52 
29 38 53 
26 44 53 
27 28 53 
9 30 53 
9 30 54 
27 29 54 
9 28 54 
11 14 54 
31 47 55 
9 29 55 
9 29 55 
7 25 56 
8 17 56 
27 28 56 
31 35 56 
7 33 57 
27 49 57 
29 33 57 
24 43 57 
8 17 58 
26 44 58 
9 28 58 
8 25 58 
26 53 59 
27 29 59 
2 35 59 
8 58 60 
16 27 60 
17 58 60 
18 25 60 
27 28 61 
9 29 61 
30 32 61 
28 50 61 
30 32 62 
8 25 62 
10 15 62 
8 25 62 
44 53 63 
9 36 63 
18 30 63 
23 35 64 
9 31 64 
7 25 64 
31 47 65 
30 34 65 
9 32 65 
24 47 66 
26 52 66 
27 29 66 
11 14 66 
30 47 67 
9 30 67 
9 16 67 
9 65 68 
