1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
4 21 24 
4 21 24 
7 18 25 
4 24 25 
7 18 26 
2 23 26 
21 24 26 
24 26 27 
24 25 27 
18 26 28 
21 24 28 
4 25 29 
7 18 29 
25 27 30 
4 21 30 
2 23 31 
7 26 31 
21 26 32 
25 27 32 
4 24 33 
25 27 33 
21 30 34 
2 31 34 
7 18 35 
24 27 35 
27 35 36 
27 32 36 
7 26 37 
21 24 37 
7 26 38 
27 36 38 
7 35 39 
21 24 39 
2 23 40 
4 21 40 
4 33 41 
25 33 41 
31 34 42 
7 18 42 
25 27 43 
5 20 43 
7 18 44 
24 39 44 
21 39 45 
4 21 45 
27 36 46 
7 31 46 
27 46 47 
2 34 47 
26 32 48 
39 44 48 
7 44 49 
25 33 49 
4 24 50 
21 28 50 
32 48 51 
21 40 51 
4 24 51 
31 46 52 
2 31 52 
21 32 53 
46 52 53 
7 18 54 
44 49 54 
7 31 55 
52 53 55 
4 24 55 
48 51 56 
21 28 56 
18 54 57 
7 18 57 
4 25 58 
27 32 58 
21 24 59 
32 58 59 
2 31 60 
4 24 60 
31 52 61 
31 34 61 
39 48 62 
26 27 62 
34 61 63 
2 23 63 
24 28 64 
2 23 64 
5 20 65 
39 62 65 
31 42 66 
26 37 66 
27 36 66 
4 45 67 
2 23 67 
27 36 68 
61 63 68 
34 42 69 
32 51 69 
7 18 70 
24 55 70 
21 37 71 
48 51 71 
44 48 72 
24 37 72 
26 38 72 
11 14 73 
2 52 73 
4 30 73 
4 24 74 
39 62 74 
39 74 75 
27 58 75 
25 33 76 
21 50 76 
24 50 77 
4 67 77 
7 49 78 
18 28 78 
36 66 79 
23 26 79 
32 51 80 
2 52 80 
18 29 81 
7 18 81 
7 78 82 
24 35 82 
24 25 82 
34 47 83 
25 27 83 
35 36 84 
24 37 84 
61 63 85 
25 27 85 
39 74 86 
4 21 86 
27 43 87 
4 21 87 
24 44 88 
23 26 88 
46 47 88 
7 18 89 
2 67 89 
36 68 90 
2 67 90 
24 27 91 
21 40 91 
61 63 91 
4 60 92 
31 61 92 
24 28 93 
2 23 93 
5 43 94 
4 60 94 
50 76 95 
21 86 95 
7 26 95 
7 78 96 
62 65 96 
32 58 97 
74 86 97 
31 61 98 
2 34 98 
7 18 99 
27 46 99 
7 70 100 
24 77 100 
7 57 101 
21 86 101 
7 18 101 
7 49 102 
4 24 102 
25 33 103 
39 62 103 
44 48 104 
23 88 104 
31 98 105 
37 66 105 
2 63 105 
7 18 106 
61 63 106 
48 51 107 
2 52 107 
2 52 108 
27 66 108 
7 18 109 
27 46 109 
7 18 110 
62 65 110 
7 25 111 
35 84 111 
32 51 112 
23 31 112 
2 52 113 
24 74 113 
5 94 114 
24 33 114 
32 97 114 
35 36 115 
24 72 115 
67 90 116 
35 36 116 
4 21 116 
25 33 117 
52 53 117 
24 60 118 
40 91 118 
7 54 119 
2 23 119 
18 44 119 
77 100 120 
27 46 120 
25 111 120 
25 85 121 
2 34 121 
51 56 122 
52 53 122 
27 33 123 
18 106 123 
7 101 123 
28 56 124 
21 24 124 
18 123 125 
38 72 125 
18 44 126 
24 25 126 
60 94 127 
27 83 127 
32 69 128 
53 122 128 
33 123 129 
24 59 129 
