1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
6 19 24 
9 16 24 
12 13 24 
2 23 24 
2 24 25 
1 24 25 
11 14 25 
16 24 25 
6 19 26 
24 25 26 
7 18 26 
2 23 27 
16 24 27 
1 24 27 
8 17 28 
24 26 28 
16 24 28 
6 26 28 
6 19 29 
26 28 29 
9 16 29 
24 26 30 
6 19 30 
12 24 30 
26 30 31 
6 29 31 
19 24 31 
9 29 32 
4 21 32 
5 20 32 
19 26 33 
1 24 33 
11 14 33 
2 23 34 
9 32 34 
12 30 34 
16 28 35 
6 30 35 
13 24 35 
7 26 36 
28 29 36 
6 26 36 
16 24 37 
6 29 37 
16 24 37 
6 31 38 
28 29 38 
28 29 38 
24 30 39 
28 36 39 
29 37 39 
21 32 40 
9 34 40 
12 13 40 
24 26 41 
13 24 41 
26 33 41 
24 37 41 
10 15 42 
28 38 42 
19 29 42 
13 35 43 
11 14 43 
11 14 43 
6 30 44 
32 40 44 
32 40 44 
19 29 45 
24 25 45 
10 15 45 
4 21 45 
26 36 46 
15 42 46 
21 32 46 
2 27 46 
2 27 47 
6 19 47 
1 24 47 
5 20 48 
11 43 48 
24 31 48 
24 26 49 
4 21 49 
1 24 49 
24 27 49 
