1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
10 15 24 
3 22 24 
12 13 24 
3 22 24 
1 24 25 
3 24 25 
12 24 25 
6 19 25 
3 25 26 
1 25 26 
13 24 26 
3 24 27 
12 13 27 
12 13 27 
10 15 27 
1 25 28 
10 27 28 
13 24 28 
10 27 28 
24 26 29 
1 24 29 
27 28 29 
12 25 29 
1 25 30 
12 27 30 
1 28 30 
24 25 30 
1 24 31 
1 25 31 
6 19 31 
15 27 31 
3 24 32 
1 29 32 
25 31 32 
10 15 32 
1 30 33 
19 25 33 
27 30 33 
10 28 33 
12 27 34 
19 33 34 
3 32 34 
24 26 34 
10 27 35 
10 15 35 
10 24 35 
6 19 36 
1 30 36 
24 25 36 
3 22 36 
26 29 37 
19 25 37 
6 36 37 
7 18 37 
26 29 38 
10 27 38 
24 27 38 
15 27 38 
1 30 39 
13 27 39 
24 26 39 
10 24 39 
10 15 40 
1 25 40 
15 32 40 
10 15 40 
27 34 41 
11 14 41 
24 26 41 
1 33 41 
24 36 42 
12 27 42 
7 37 42 
28 30 42 
12 13 43 
15 35 43 
29 32 43 
27 28 43 
24 36 44 
12 24 44 
3 24 44 
10 28 44 
24 34 45 
8 17 45 
35 43 45 
13 27 45 
3 24 46 
10 39 46 
15 43 46 
3 27 46 
3 26 47 
12 25 47 
39 46 47 
8 45 47 
1 26 48 
13 28 48 
6 19 48 
6 19 48 
1 30 49 
19 36 49 
28 30 49 
10 35 49 
6 36 50 
12 44 50 
3 46 50 
10 15 51 
24 26 51 
3 50 51 
27 34 51 
24 27 52 
24 39 52 
30 39 52 
3 47 52 
28 42 53 
1 33 53 
3 25 53 
8 45 53 
29 37 54 
10 28 54 
28 33 54 
1 40 54 
13 27 55 
6 48 55 
9 16 55 
19 25 55 
1 30 56 
24 38 56 
13 39 56 
8 45 56 
1 33 57 
3 25 57 
30 39 57 
32 40 57 
8 17 58 
3 50 58 
27 46 58 
19 31 58 
24 44 59 
19 55 59 
24 52 59 
50 51 59 
32 40 60 
27 43 60 
6 31 60 
13 56 60 
26 29 61 
6 37 61 
19 48 61 
3 27 61 
13 56 62 
24 44 62 
28 29 62 
27 42 62 
50 51 63 
1 41 63 
6 19 63 
26 29 63 
26 37 64 
25 36 64 
15 31 64 
36 42 64 
15 38 65 
17 58 65 
1 24 65 
10 49 65 
17 58 66 
1 32 66 
32 40 66 
10 39 66 
8 17 67 
30 39 67 
26 64 67 
18 37 67 
12 42 68 
8 56 68 
51 63 68 
10 35 68 
6 19 69 
13 62 69 
28 62 69 
10 51 69 
41 63 70 
24 25 70 
3 47 70 
25 37 70 
19 36 71 
12 25 71 
15 65 71 
