1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
3 22 24 
4 21 24 
6 19 24 
8 17 25 
3 22 25 
6 24 25 
8 17 26 
12 13 26 
3 24 26 
7 18 27 
8 17 27 
7 18 27 
4 21 28 
6 24 28 
10 15 28 
4 24 29 
10 28 29 
5 20 30 
3 22 30 
3 22 31 
3 24 31 
3 22 31 
3 22 32 
17 25 32 
5 20 33 
3 24 33 
7 18 33 
6 24 34 
25 32 34 
6 24 34 
22 31 35 
4 21 35 
6 24 35 
21 35 36 
3 31 36 
4 24 36 
17 25 37 
17 26 37 
21 28 37 
6 24 38 
3 31 38 
32 34 38 
5 33 39 
10 15 39 
3 22 39 
3 22 40 
8 25 40 
4 21 40 
3 22 41 
3 31 41 
5 30 41 
21 40 42 
3 30 42 
3 38 42 
6 28 43 
15 28 43 
4 21 43 
6 28 44 
3 22 44 
5 33 44 
21 37 45 
22 35 45 
22 44 45 
3 22 46 
4 40 46 
6 24 46 
17 26 47 
4 21 47 
3 31 47 
22 30 48 
10 28 48 
21 40 48 
4 21 49 
4 21 49 
3 31 50 
21 37 50 
20 30 50 
10 48 51 
31 41 51 
22 31 51 
7 33 52 
24 46 52 
40 42 52 
4 21 53 
22 39 53 
4 28 53 
21 40 54 
4 21 54 
4 21 55 
4 49 55 
22 41 55 
21 40 56 
31 47 56 
21 36 56 
21 56 57 
3 31 57 
24 31 57 
3 22 58 
37 50 58 
9 16 58 
4 47 59 
5 30 59 
31 56 60 
3 24 60 
24 46 60 
25 32 61 
20 50 61 
42 52 62 
25 40 62 
8 26 62 
3 31 63 
4 21 63 
10 28 63 
3 24 64 
10 39 64 
20 30 64 
7 18 65 
24 36 65 
15 28 66 
3 22 66 
24 25 66 
10 29 67 
26 62 67 
6 43 67 
12 13 68 
26 62 68 
22 30 68 
6 24 69 
17 27 69 
21 35 69 
20 61 70 
24 25 70 
3 31 70 
37 58 71 
48 51 71 
17 27 72 
24 28 72 
25 70 73 
17 25 73 
20 33 73 
21 63 74 
31 50 74 
42 52 74 
21 56 75 
31 35 75 
31 57 75 
21 69 76 
28 63 76 
27 72 76 
20 61 77 
48 71 77 
21 36 77 
3 46 78 
4 24 78 
17 37 78 
21 77 79 
3 22 79 
22 41 79 
31 60 80 
10 15 80 
21 48 80 
24 46 81 
17 47 81 
31 70 82 
58 71 82 
24 35 82 
3 50 83 
15 43 83 
22 35 83 
21 24 84 
21 76 84 
69 76 84 
24 81 85 
24 28 85 
48 51 85 
3 46 86 
7 18 86 
46 52 86 
21 55 87 
21 40 87 
24 28 87 
28 63 88 
3 31 88 
28 43 88 
63 74 89 
24 87 89 
46 86 89 
3 31 90 
30 48 90 
3 38 91 
31 41 91 
21 63 91 
7 18 92 
15 83 92 
4 49 92 
6 46 93 
22 40 93 
18 86 93 
38 42 94 
3 31 94 
6 24 95 
81 85 95 
3 24 95 
30 48 96 
3 22 96 
3 22 96 
17 25 97 
27 69 97 
27 76 97 
4 55 98 
69 97 98 
21 69 98 
76 97 99 
24 85 99 
6 28 99 
10 15 100 
3 42 100 
4 29 100 
48 77 101 
3 31 101 
6 93 101 
21 40 102 
3 38 102 
30 42 102 
24 35 103 
24 81 103 
20 33 103 
97 98 104 
21 56 104 
43 83 104 
21 36 105 
57 75 105 
4 24 105 
32 34 106 
22 93 106 
36 56 106 
21 91 107 
58 71 107 
31 47 107 
43 88 108 
4 78 108 
28 63 108 
3 22 109 
4 21 109 
36 77 109 
28 66 110 
70 73 110 
24 34 111 
30 50 111 
17 37 112 
21 48 112 
3 24 112 
15 100 113 
21 40 113 
21 24 113 
86 89 114 
15 43 114 
22 35 114 
24 35 115 
7 33 115 
6 69 115 
6 24 116 
40 93 116 
27 76 116 
27 76 117 
28 110 117 
30 41 117 
31 75 118 
17 37 118 
98 104 118 
5 41 119 
71 82 119 
3 38 119 
3 24 120 
21 24 120 
21 113 120 
38 91 121 
69 84 121 
24 60 121 
24 60 122 
31 47 122 
3 46 122 
85 99 123 
3 91 123 
42 52 123 
30 41 124 
4 49 124 
3 120 124 
47 59 125 
31 60 125 
58 71 125 
21 54 126 
21 77 126 
4 21 126 
17 25 127 
24 66 127 
20 77 127 
52 74 128 
3 96 128 
3 66 128 
24 65 129 
27 117 129 
21 36 129 
32 106 130 
10 64 130 
24 31 130 
22 106 131 
22 45 131 
32 38 132 
21 53 132 
21 126 132 
21 24 133 
24 103 133 
21 132 134 
77 126 134 
17 26 134 
24 35 135 
6 24 135 
17 118 135 
27 97 136 
6 69 136 
5 33 136 
24 66 137 
3 46 137 
17 112 137 
48 85 138 
71 77 138 
