1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
10 15 24 
10 15 24 
3 22 24 
7 18 24 
4 21 24 
21 24 25 
5 20 25 
6 19 25 
10 24 25 
10 24 25 
11 14 26 
19 25 26 
22 24 26 
8 17 26 
10 24 26 
20 25 27 
18 24 27 
6 19 27 
24 25 27 
25 26 28 
24 26 28 
24 25 28 
1 24 28 
5 25 29 
18 24 29 
5 20 29 
22 26 29 
22 26 30 
19 26 30 
26 28 30 
11 14 30 
24 28 30 
6 27 31 
21 25 31 
5 20 31 
21 24 31 
1 24 32 
24 28 32 
2 23 32 
22 24 32 
9 16 33 
8 26 33 
22 32 33 
26 30 33 
4 24 33 
2 23 34 
3 22 34 
19 26 34 
21 24 34 
20 29 35 
22 26 35 
24 25 35 
19 25 35 
28 32 35 
5 25 36 
22 34 36 
4 33 36 
22 24 36 
24 27 37 
6 27 37 
18 29 37 
26 30 37 
10 24 37 
28 30 38 
21 25 38 
18 24 38 
24 25 38 
11 14 38 
14 38 39 
16 33 39 
5 29 39 
28 32 39 
5 20 40 
25 27 40 
22 26 40 
5 20 40 
28 38 40 
2 23 41 
21 25 41 
21 25 41 
5 29 41 
24 25 41 
27 31 42 
23 32 42 
4 33 42 
24 27 42 
10 26 42 
24 28 43 
24 26 43 
18 37 43 
5 29 43 
38 39 44 
25 41 44 
26 30 44 
34 36 44 
27 37 44 
20 25 45 
6 31 45 
2 23 45 
19 25 45 
17 26 45 
9 16 46 
24 28 46 
1 28 46 
4 33 46 
25 40 46 
28 30 47 
27 37 47 
21 38 47 
26 30 47 
22 26 47 
23 45 48 
26 45 48 
25 40 48 
8 17 48 
10 26 48 
21 24 49 
25 27 49 
24 26 49 
22 35 49 
24 29 49 
1 32 50 
2 23 50 
28 39 50 
20 45 50 
17 26 50 
27 31 51 
30 44 51 
27 37 51 
31 45 51 
11 30 51 
20 29 52 
17 48 52 
27 44 52 
31 51 52 
4 42 52 
15 24 53 
24 43 53 
9 16 53 
2 23 53 
17 26 53 
19 26 54 
18 29 54 
3 22 54 
24 32 54 
9 16 54 
22 40 55 
17 50 55 
21 25 55 
19 26 55 
21 24 56 
5 25 56 
18 24 56 
23 50 56 
2 23 56 
25 35 57 
5 56 57 
27 52 57 
50 56 57 
1 32 57 
18 24 58 
1 32 58 
25 41 58 
27 52 58 
48 52 59 
5 25 59 
19 25 59 
24 28 59 
19 26 59 
26 43 60 
19 27 60 
20 50 60 
26 28 60 
27 42 61 
28 47 61 
25 56 61 
48 52 61 
22 32 62 
27 47 62 
17 26 62 
24 27 62 
38 39 63 
2 45 63 
16 33 63 
32 62 63 
33 42 63 
23 48 64 
20 29 64 
25 56 64 
56 61 64 
27 44 64 
8 17 65 
24 25 65 
28 39 65 
16 33 65 
24 53 65 
26 62 66 
2 53 66 
22 55 66 
4 21 66 
22 36 66 
28 47 67 
2 45 67 
32 62 67 
9 16 67 
62 66 67 
24 27 68 
10 26 68 
26 30 68 
24 37 68 
5 20 69 
55 66 69 
30 68 69 
5 29 69 
27 42 70 
45 48 70 
20 60 70 
62 67 70 
24 28 70 
5 69 71 
21 41 71 
1 57 71 
14 39 71 
22 40 71 
38 39 72 
31 42 72 
5 20 72 
26 48 72 
40 48 72 
2 56 73 
21 25 73 
17 48 73 
6 19 73 
2 23 73 
15 24 74 
23 48 74 
26 30 74 
24 27 74 
1 28 74 
23 34 75 
9 54 75 
33 42 75 
15 53 75 
50 55 76 
56 57 76 
45 50 76 
34 44 76 
20 40 76 
