1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
11 14 24 
11 14 24 
12 13 24 
12 13 24 
11 14 24 
14 24 25 
7 18 25 
10 15 25 
9 16 25 
7 18 25 
1 24 25 
8 17 26 
16 25 26 
12 13 26 
13 24 26 
12 24 26 
10 15 27 
11 24 27 
14 24 27 
9 16 27 
11 24 27 
11 24 28 
9 16 28 
11 24 28 
16 25 28 
9 25 28 
3 22 29 
11 14 29 
16 28 29 
11 14 29 
10 25 29 
16 28 29 
11 24 30 
12 13 30 
11 24 30 
11 28 30 
11 14 30 
11 24 30 
22 29 31 
12 13 31 
13 24 31 
11 27 31 
10 15 31 
11 24 31 
11 24 32 
25 26 32 
25 28 32 
12 26 32 
18 25 32 
14 27 32 
14 24 33 
11 14 33 
12 24 33 
25 29 33 
12 24 33 
11 29 34 
12 24 34 
11 14 34 
24 28 34 
13 24 34 
13 26 35 
14 24 35 
11 30 35 
12 26 35 
15 31 35 
12 26 35 
25 32 36 
2 23 36 
13 26 36 
12 13 36 
8 26 36 
11 24 36 
6 19 37 
24 27 37 
16 25 37 
22 31 37 
13 26 37 
29 33 37 
14 29 38 
1 24 38 
7 25 38 
22 29 38 
11 28 38 
11 14 38 
13 24 39 
8 17 39 
11 29 39 
8 26 39 
29 33 39 
13 26 39 
8 17 40 
29 33 40 
14 33 40 
11 27 40 
13 24 40 
12 26 40 
24 37 41 
15 31 41 
7 25 41 
14 34 41 
24 26 41 
24 39 42 
12 13 42 
17 39 42 
13 26 42 
29 31 42 
24 41 43 
30 35 43 
8 17 43 
31 41 43 
15 31 43 
27 37 43 
14 38 44 
8 17 44 
24 27 44 
13 36 44 
16 25 44 
13 24 44 
33 40 45 
11 39 45 
12 36 45 
25 37 45 
13 26 45 
11 30 45 
25 45 46 
29 33 46 
24 44 46 
3 22 46 
24 28 46 
31 41 46 
33 37 47 
24 36 47 
14 24 47 
14 30 47 
41 46 47 
22 37 48 
46 47 48 
13 36 48 
22 29 48 
8 17 48 
1 24 49 
32 36 49 
12 13 49 
24 33 49 
14 35 49 
13 44 49 
9 16 50 
29 40 50 
22 48 50 
7 25 50 
7 18 50 
11 27 51 
24 42 51 
15 41 51 
24 28 51 
37 41 51 
16 37 51 
3 46 52 
12 34 52 
13 24 52 
31 41 52 
12 45 52 
11 30 53 
24 26 53 
24 37 53 
16 25 53 
11 24 53 
26 39 54 
13 31 54 
29 39 54 
24 53 54 
24 37 54 
11 14 55 
13 26 55 
11 27 55 
8 17 55 
15 31 55 
18 25 56 
29 42 56 
33 46 56 
11 14 56 
25 26 56 
13 52 56 
12 13 57 
24 26 57 
9 16 57 
24 54 57 
25 28 57 
11 35 57 
24 27 58 
15 31 58 
7 38 58 
11 28 58 
11 24 58 
28 30 59 
36 48 59 
7 38 59 
24 30 59 
25 32 59 
29 39 60 
24 40 60 
11 30 60 
15 35 60 
33 47 60 
13 44 60 
24 30 61 
16 37 61 
24 26 61 
9 16 61 
16 29 61 
13 24 62 
9 27 62 
29 42 62 
15 58 62 
11 29 62 
37 41 63 
11 24 63 
24 53 63 
24 35 63 
3 29 63 
22 48 64 
26 39 64 
54 57 64 
8 17 64 
31 35 64 
13 37 65 
24 34 65 
17 44 65 
14 27 65 
25 29 65 
16 37 66 
31 41 66 
25 44 66 
11 14 66 
25 28 66 
31 43 67 
13 36 67 
24 53 67 
25 45 67 
11 24 67 
24 63 67 
32 59 68 
26 42 68 
33 40 68 
18 56 68 
9 16 68 
7 18 68 
24 37 69 
37 48 69 
1 49 69 
53 54 69 
7 18 69 
14 66 69 
35 64 70 
14 24 70 
3 29 70 
25 26 70 
35 63 70 
44 60 71 
27 40 71 
11 24 71 
11 14 71 
24 36 71 
3 63 72 
13 56 72 
24 67 72 
24 39 72 
24 60 72 
11 24 72 
14 47 73 
11 40 73 
58 62 73 
24 61 73 
42 56 73 
45 67 73 
12 26 74 
26 57 74 
24 58 74 
10 15 74 
8 17 74 
7 18 75 
11 24 75 
26 55 75 
48 59 75 
9 16 75 
27 40 75 
14 66 76 
25 70 76 
26 54 76 
39 42 76 
31 37 76 
9 16 77 
35 70 77 
39 42 77 
24 59 77 
25 50 77 
11 24 78 
17 65 78 
16 61 78 
25 45 78 
24 59 78 
24 37 79 
25 45 79 
13 26 79 
13 24 79 
29 60 79 
24 33 80 
1 69 80 
12 24 80 
15 31 80 
24 30 80 
8 26 80 
24 59 81 
33 40 81 
14 34 81 
11 40 81 
12 26 81 
7 18 81 
13 26 82 
27 71 82 
8 17 82 
3 52 82 
14 24 82 
11 40 82 
33 40 83 
27 40 83 
42 73 83 
26 32 83 
3 72 83 
11 30 83 
27 44 84 
7 18 84 
24 63 84 
14 34 84 
11 14 84 
6 19 85 
62 73 85 
9 27 85 
11 14 85 
16 37 85 
24 67 85 
16 66 86 
39 54 86 
33 40 86 
36 71 86 
40 81 86 
13 65 86 
11 78 87 
25 57 87 
3 83 87 
9 61 87 
31 46 87 
56 73 87 
