1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
4 21 24 
1 24 24 
10 15 25 
9 16 25 
2 23 25 
9 16 26 
8 17 26 
9 25 27 
3 22 27 
9 27 28 
25 27 28 
10 25 29 
10 15 29 
25 27 30 
9 27 30 
2 23 31 
27 30 31 
1 24 31 
2 25 32 
25 28 32 
10 29 33 
25 27 33 
27 28 34 
25 32 34 
27 30 35 
25 27 35 
2 23 36 
21 24 36 
1 31 36 
25 32 37 
25 32 37 
25 30 37 
10 15 38 
10 29 38 
29 33 39 
25 37 39 
27 34 39 
9 16 40 
25 32 40 
2 23 40 
25 32 41 
25 35 41 
2 23 41 
10 15 42 
25 35 42 
25 37 43 
2 23 43 
27 34 44 
23 43 44 
5 20 44 
21 36 45 
10 29 45 
23 40 46 
32 40 46 
23 31 47 
10 15 47 
27 34 47 
23 40 48 
40 46 48 
32 37 48 
27 34 49 
15 29 49 
25 32 50 
40 48 50 
20 44 50 
9 40 51 
9 27 51 
32 50 52 
21 24 52 
2 23 52 
15 29 53 
32 41 53 
27 35 53 
25 27 54 
40 46 54 
25 50 55 
10 33 55 
23 31 56 
25 35 56 
2 36 57 
32 52 57 
10 33 57 
2 23 58 
23 31 58 
2 23 58 
35 53 59 
24 36 59 
10 38 59 
25 32 60 
32 52 60 
3 27 61 
25 42 61 
52 57 61 
40 46 62 
35 53 62 
2 52 63 
25 37 63 
25 42 64 
32 41 64 
25 27 64 
20 44 65 
31 36 65 
27 54 65 
10 42 66 
10 42 66 
34 47 66 
9 40 67 
36 57 67 
3 27 68 
25 42 68 
25 37 68 
40 67 69 
23 58 69 
10 15 69 
32 50 70 
27 28 70 
25 43 71 
1 24 71 
2 52 72 
11 14 72 
15 38 72 
58 69 73 
27 34 73 
10 55 74 
25 42 74 
32 46 74 
34 73 75 
10 55 75 
25 32 76 
40 69 76 
2 23 76 
29 38 77 
9 27 77 
16 40 78 
55 75 78 
2 23 79 
9 27 79 
9 27 79 
25 50 80 
34 47 80 
25 27 80 
10 47 81 
10 38 81 
32 70 81 
9 16 82 
40 78 82 
23 31 83 
23 40 83 
25 80 84 
36 45 84 
10 69 85 
36 45 85 
27 70 86 
2 25 86 
10 55 86 
27 49 87 
25 55 87 
36 57 88 
40 51 88 
2 23 88 
23 58 89 
27 34 89 
40 76 89 
4 21 90 
55 87 90 
2 23 91 
38 72 91 
10 42 91 
21 36 92 
25 37 92 
9 40 92 
10 91 93 
2 36 93 
25 80 94 
45 84 94 
27 30 95 
15 29 95 
36 45 96 
25 35 96 
9 79 96 
10 86 97 
27 31 97 
25 32 98 
69 85 98 
15 29 99 
4 24 99 
45 94 100 
34 49 100 
38 77 101 
11 72 101 
10 33 102 
9 28 102 
35 41 103 
34 100 103 
23 69 103 
29 45 104 
25 32 104 
2 32 104 
25 80 105 
24 99 105 
23 56 106 
25 35 106 
29 33 107 
31 97 107 
42 61 107 
1 36 108 
4 24 108 
23 31 109 
52 60 109 
40 83 110 
42 66 110 
61 107 111 
32 52 111 
25 30 111 
86 97 112 
30 111 112 
34 100 112 
79 96 113 
42 66 113 
40 83 114 
41 53 114 
24 71 115 
9 79 115 
27 97 116 
29 38 116 
25 37 117 
27 30 117 
25 84 118 
15 53 118 
10 29 118 
69 98 119 
31 97 119 
35 106 120 
21 24 120 
8 26 121 
38 116 121 
25 30 122 
27 79 122 
40 92 123 
29 49 123 
32 41 124 
27 44 124 
9 79 125 
86 97 125 
1 24 125 
2 104 126 
25 80 126 
2 76 127 
15 99 127 
1 24 128 
69 85 128 
23 31 129 
2 52 129 
2 25 130 
57 61 130 
27 77 131 
28 32 131 
10 15 132 
25 64 132 
2 40 133 
20 65 133 
47 66 134 
35 106 134 
25 37 134 
21 45 135 
36 88 135 
9 27 136 
29 38 136 
30 37 137 
40 82 137 
25 61 137 
31 129 138 
2 93 138 
10 132 138 
9 27 139 
40 76 139 
10 86 140 
10 55 140 
69 73 140 
21 45 141 
79 113 141 
33 55 142 
24 99 142 
24 36 143 
24 24 143 
9 79 144 
25 35 144 
53 114 144 
32 46 145 
10 38 145 
40 67 145 
32 40 146 
57 130 146 
25 86 147 
52 61 147 
83 114 147 
55 140 148 
31 129 148 
25 132 149 
40 89 149 
31 36 149 
27 28 150 
46 145 150 
45 94 150 
61 130 151 
50 55 151 
98 119 151 
44 124 152 
2 23 152 
27 139 153 
25 80 153 
15 118 153 
40 62 154 
2 23 154 
80 105 155 
25 80 155 
23 58 156 
15 38 156 
10 140 157 
40 48 157 
7 18 158 
21 36 158 
9 79 159 
55 86 159 
106 134 159 
23 41 160 
80 155 160 
43 44 161 
28 32 161 
25 37 162 
12 13 162 
23 44 163 
28 150 163 
10 97 164 
9 159 164 
23 163 165 
32 46 165 
25 64 165 
10 75 166 
27 53 166 
21 158 166 
52 61 167 
20 133 167 
