1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
7 18 24 
9 16 24 
1 24 24 
3 22 24 
5 20 24 
12 13 25 
3 22 25 
18 24 25 
5 20 25 
20 24 25 
20 25 26 
3 22 26 
3 25 26 
3 22 26 
9 16 26 
1 24 27 
5 20 27 
12 13 27 
12 13 27 
3 25 28 
2 23 28 
3 22 28 
25 26 28 
3 26 28 
1 24 29 
20 26 29 
1 27 29 
12 13 29 
1 24 30 
24 25 30 
2 23 30 
24 25 30 
27 29 31 
12 13 31 
25 30 31 
24 30 31 
20 26 31 
12 29 32 
1 30 32 
9 16 32 
20 26 32 
1 27 33 
24 25 33 
1 27 33 
24 25 33 
26 29 33 
3 26 34 
16 26 34 
16 24 34 
1 33 34 
13 27 34 
24 25 35 
25 30 35 
16 24 35 
20 29 35 
9 16 35 
20 26 36 
22 24 36 
13 27 36 
20 26 36 
1 33 36 
1 33 37 
3 22 37 
27 36 37 
25 30 37 
20 24 38 
12 29 38 
20 26 38 
25 30 38 
24 30 38 
20 26 39 
9 32 39 
20 24 39 
16 35 39 
13 27 39 
12 29 40 
1 27 40 
29 33 40 
20 26 40 
27 36 41 
12 13 41 
27 29 41 
27 37 41 
12 13 41 
16 24 42 
1 30 42 
30 38 42 
9 32 42 
9 16 42 
4 21 43 
13 41 43 
8 17 43 
33 34 43 
16 24 43 
8 43 44 
1 24 44 
20 25 44 
3 22 44 
16 26 44 
24 39 45 
24 24 45 
26 29 45 
3 22 45 
29 33 46 
25 26 46 
25 26 46 
35 39 46 
27 33 46 
27 29 47 
9 16 47 
7 18 47 
27 40 47 
13 27 47 
16 35 48 
1 40 48 
22 24 48 
37 41 48 
20 24 48 
24 25 49 
20 26 49 
39 45 49 
20 29 49 
30 31 49 
29 49 50 
1 30 50 
1 27 50 
26 29 50 
29 32 50 
16 34 51 
25 26 51 
2 23 51 
24 36 51 
9 26 51 
24 34 52 
3 22 52 
29 49 52 
24 25 52 
27 37 52 
13 27 53 
20 25 53 
26 38 53 
22 24 53 
13 53 54 
33 43 54 
30 38 54 
24 34 54 
20 49 54 
24 30 55 
3 25 55 
25 28 55 
29 33 55 
1 50 56 
13 41 56 
9 42 56 
12 32 56 
29 33 56 
29 41 57 
20 27 57 
33 46 57 
12 29 57 
27 39 57 
29 33 58 
29 46 58 
27 34 58 
25 28 58 
18 47 58 
24 36 59 
12 29 59 
25 26 59 
24 34 59 
24 39 59 
27 37 60 
24 36 60 
30 42 60 
3 25 60 
1 24 61 
34 59 61 
1 24 61 
36 59 61 
20 26 61 
49 54 62 
20 44 62 
27 53 62 
20 38 62 
20 31 62 
22 24 63 
16 24 63 
29 33 63 
22 44 63 
26 46 63 
27 57 64 
35 39 64 
16 44 64 
3 45 64 
47 58 64 
20 26 65 
3 22 65 
26 61 65 
1 27 65 
25 28 66 
25 26 66 
27 37 66 
43 44 66 
46 63 66 
24 59 67 
24 60 67 
13 53 67 
27 46 67 
41 43 67 
24 34 68 
30 42 68 
3 28 68 
28 58 68 
24 45 68 
29 49 69 
1 24 69 
29 52 69 
9 42 69 
20 38 70 
2 23 70 
12 59 70 
27 67 70 
16 35 70 
29 69 71 
24 68 71 
20 27 71 
27 41 71 
20 25 71 
29 69 72 
60 67 72 
20 26 72 
12 41 72 
20 24 72 
41 57 73 
43 66 73 
27 58 73 
1 24 73 
30 32 73 
12 29 74 
