1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
4 21 24 
1 24 24 
7 18 24 
1 24 25 
18 24 25 
24 24 25 
4 21 26 
24 25 26 
1 24 26 
24 25 27 
24 26 27 
3 22 27 
1 24 28 
7 18 28 
11 14 28 
7 18 29 
24 25 29 
18 25 29 
3 27 30 
24 25 30 
4 24 30 
24 26 31 
1 25 31 
24 25 31 
24 26 31 
18 24 32 
11 28 32 
25 29 32 
7 29 33 
11 28 33 
24 25 33 
25 29 34 
1 24 34 
24 25 34 
1 24 34 
7 29 35 
24 27 35 
25 26 35 
4 24 36 
25 34 36 
25 27 36 
24 25 37 
24 24 37 
27 35 37 
25 36 38 
24 31 38 
7 33 38 
18 29 39 
24 25 39 
24 24 39 
24 39 40 
7 33 40 
25 26 40 
7 18 41 
24 39 41 
24 32 41 
24 26 42 
24 34 42 
1 24 42 
21 24 43 
24 25 43 
32 41 43 
1 24 44 
7 29 44 
18 24 44 
3 22 45 
11 28 45 
21 24 45 
24 39 45 
7 33 46 
39 45 46 
1 24 46 
25 35 47 
12 13 47 
29 34 47 
25 35 48 
25 26 48 
24 27 48 
25 35 49 
22 45 49 
24 45 49 
35 47 50 
2 23 50 
12 13 50 
25 35 51 
27 48 51 
24 39 51 
24 39 52 
18 24 52 
24 27 52 
1 31 53 
35 37 53 
32 41 53 
24 40 53 
25 39 54 
7 33 54 
25 38 54 
29 47 55 
11 45 55 
3 27 55 
1 24 56 
27 48 56 
22 27 56 
1 31 57 
29 47 57 
40 53 57 
25 35 58 
1 24 58 
25 31 58 
7 38 59 
40 57 59 
29 47 59 
18 44 60 
18 41 60 
18 24 60 
3 27 61 
24 27 61 
11 14 61 
1 25 62 
24 25 62 
7 33 62 
18 29 63 
29 47 63 
3 45 63 
25 29 64 
24 37 64 
26 27 64 
18 32 65 
3 27 65 
1 25 65 
7 29 66 
25 29 66 
1 24 66 
25 64 67 
25 29 67 
24 43 67 
29 47 68 
29 39 68 
11 28 68 
47 57 69 
24 25 69 
1 25 69 
1 26 70 
24 25 70 
24 25 70 
24 24 70 
22 27 71 
24 25 71 
26 64 71 
11 45 72 
1 70 72 
7 29 72 
12 13 73 
24 51 73 
1 24 73 
13 73 74 
24 34 74 
24 25 74 
24 37 74 
1 46 75 
25 29 75 
29 35 75 
47 63 76 
27 61 76 
24 25 76 
27 35 77 
24 25 77 
27 61 77 
33 40 78 
11 28 78 
11 32 78 
18 24 79 
14 61 79 
18 29 79 
4 21 80 
25 35 80 
24 41 80 
24 40 81 
25 75 81 
47 68 81 
70 72 81 
1 24 82 
40 53 82 
24 39 82 
24 25 83 
1 24 83 
25 66 83 
22 45 84 
1 24 84 
24 25 84 
25 29 85 
7 18 85 
29 34 85 
25 83 86 
29 35 86 
7 29 86 
29 32 87 
40 81 87 
3 22 87 
27 56 87 
25 67 88 
24 31 88 
4 24 88 
18 29 89 
45 84 89 
25 62 89 
22 45 90 
1 34 90 
1 31 90 
48 56 91 
4 36 91 
13 73 91 
39 46 92 
22 27 92 
24 51 92 
28 32 93 
22 71 93 
24 70 93 
40 57 94 
34 90 94 
25 54 94 
24 39 95 
25 39 95 
27 56 95 
24 25 96 
34 47 96 
24 27 96 
24 27 97 
29 57 97 
25 48 97 
24 70 97 
24 37 98 
24 27 98 
24 38 98 
7 41 99 
24 39 99 
25 85 99 
25 36 99 
7 18 100 
24 24 100 
7 18 100 
22 27 101 
27 61 101 
32 41 101 
45 84 102 
24 42 102 
1 24 102 
41 99 103 
24 37 103 
11 68 103 
1 24 104 
24 84 104 
24 30 104 
28 45 105 
40 57 105 
22 101 105 
25 58 106 
25 26 106 
24 37 106 
25 95 107 
18 65 107 
24 106 107 
47 63 107 
24 49 108 
7 33 108 
21 45 108 
24 24 109 
1 84 109 
21 26 109 
7 38 110 
28 68 110 
1 82 110 
45 84 111 
70 93 111 
25 38 111 
25 51 112 
57 69 112 
25 64 112 
24 37 113 
39 92 113 
22 27 113 
25 76 114 
7 108 114 
24 25 114 
24 24 115 
27 61 115 
24 39 115 
1 58 115 
7 33 116 
24 24 116 
24 83 116 
25 71 116 
18 100 117 
24 38 117 
29 63 117 
24 39 118 
24 25 118 
29 34 118 
22 92 119 
24 71 119 
25 29 119 
29 68 120 
29 85 120 
24 56 120 
21 24 121 
29 57 121 
26 31 121 
3 22 122 
1 25 122 
29 59 122 
26 109 123 
61 101 123 
33 116 123 
45 46 123 
22 90 124 
28 78 124 
25 47 124 
24 83 124 
25 64 125 
24 33 125 
29 55 125 
25 29 126 
85 120 126 
64 125 126 
18 24 127 
41 80 127 
25 32 127 
85 120 128 
28 32 128 
1 56 128 
24 117 129 
24 39 129 
25 29 129 
24 25 130 
37 74 130 
24 30 130 
35 58 131 
13 50 131 
1 24 131 
4 24 131 
3 27 132 
25 62 132 
7 33 132 
