1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
4 21 24 
4 21 24 
1 24 24 
11 14 25 
1 24 25 
1 24 25 
1 24 26 
5 20 26 
14 25 26 
21 24 26 
24 26 27 
4 21 27 
4 21 27 
1 24 27 
24 27 28 
21 26 28 
11 14 28 
14 28 29 
1 24 29 
20 26 29 
21 24 29 
1 24 30 
20 26 30 
27 28 30 
24 27 30 
5 20 31 
27 30 31 
24 30 31 
10 15 31 
20 26 32 
21 24 32 
20 31 32 
14 28 33 
1 25 33 
10 15 33 
21 24 34 
27 28 34 
14 33 34 
24 30 34 
26 27 35 
21 28 35 
1 25 35 
14 28 36 
1 24 36 
24 27 36 
21 28 36 
24 32 37 
1 25 37 
7 18 37 
4 24 37 
20 31 38 
14 26 38 
27 28 38 
2 23 38 
21 24 39 
9 16 39 
28 36 39 
14 26 39 
30 31 40 
26 35 40 
27 30 40 
1 29 41 
1 25 41 
28 36 41 
4 24 41 
32 37 42 
8 17 42 
9 39 42 
1 25 42 
4 41 43 
14 28 43 
24 27 43 
4 41 44 
4 41 44 
27 38 44 
31 32 44 
27 38 45 
21 24 45 
24 34 45 
8 17 45 
1 26 46 
4 24 46 
5 26 46 
1 24 47 
10 15 47 
20 29 47 
37 42 48 
10 15 48 
24 30 48 
24 48 49 
32 42 49 
20 26 49 
21 39 49 
7 18 50 
11 14 50 
20 26 50 
21 39 50 
27 38 51 
20 31 51 
2 23 51 
28 30 51 
27 28 52 
24 47 52 
24 27 52 
2 23 52 
8 17 53 
1 24 53 
26 28 53 
24 29 54 
20 26 54 
21 24 54 
14 25 54 
20 50 55 
27 38 55 
11 14 55 
5 20 55 
1 25 56 
24 54 56 
20 26 56 
26 32 57 
39 50 57 
9 39 57 
7 18 58 
28 30 58 
24 46 58 
30 48 58 
31 51 59 
24 46 59 
20 31 59 
23 52 60 
9 39 60 
4 44 60 
27 38 60 
11 50 61 
21 35 61 
12 13 61 
1 25 61 
14 28 62 
21 27 62 
1 26 62 
39 57 62 
12 13 63 
24 54 63 
5 55 63 
57 62 63 
38 51 64 
54 56 64 
28 34 64 
2 38 64 
2 64 65 
26 39 65 
11 55 65 
27 38 65 
11 14 66 
24 28 66 
21 24 66 
1 25 66 
20 26 67 
28 30 67 
7 18 67 
7 67 68 
9 39 68 
11 50 68 
23 52 68 
4 24 69 
27 30 69 
27 55 69 
