1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
2 23 24 
1 24 24 
2 23 24 
1 24 25 
1 24 25 
24 24 25 
1 24 26 
24 25 26 
1 25 26 
1 24 27 
9 16 27 
12 13 27 
11 14 27 
9 27 28 
1 26 28 
1 24 28 
9 16 29 
10 15 29 
24 25 29 
26 28 30 
1 26 30 
8 17 30 
1 26 31 
24 28 31 
8 17 31 
24 26 31 
24 24 32 
12 13 32 
1 24 32 
10 29 33 
25 26 33 
1 26 33 
24 25 34 
24 24 34 
25 33 34 
1 26 34 
11 27 35 
24 24 35 
9 27 35 
1 28 35 
24 27 36 
9 27 36 
11 14 36 
11 27 36 
8 17 37 
24 35 37 
26 30 37 
1 31 38 
25 33 38 
16 27 38 
9 27 38 
24 36 39 
35 37 39 
9 16 39 
2 23 39 
26 28 40 
35 37 40 
9 38 40 
10 29 40 
25 33 41 
24 37 41 
24 25 41 
29 40 41 
1 27 42 
38 40 42 
27 28 42 
1 26 42 
9 35 43 
9 40 43 
24 41 43 
1 24 43 
12 27 44 
25 34 44 
1 43 44 
9 43 45 
26 30 45 
24 24 45 
26 30 46 
35 40 46 
3 22 46 
26 28 47 
23 39 47 
1 26 47 
9 35 48 
24 25 48 
27 28 48 
15 29 49 
1 25 49 
3 46 49 
9 27 50 
26 30 50 
1 24 50 
26 30 50 
5 20 51 
10 29 51 
26 40 51 
24 25 51 
35 37 52 
9 38 52 
1 24 52 
1 35 53 
25 49 53 
40 41 53 
24 32 53 
22 46 54 
27 36 54 
46 49 54 
24 25 55 
13 27 55 
1 25 55 
9 35 55 
7 18 56 
1 26 56 
1 32 56 
1 26 57 
7 18 57 
9 38 57 
24 24 57 
29 40 58 
25 33 58 
10 33 58 
38 52 58 
8 37 59 
1 44 59 
29 40 59 
24 57 60 
24 29 60 
11 27 60 
1 55 60 
24 25 61 
12 13 61 
49 53 61 
24 35 62 
49 54 62 
9 40 62 
28 35 63 
9 27 63 
9 16 63 
9 40 63 
24 31 64 
1 27 64 
27 35 64 
24 34 65 
9 35 65 
1 42 65 
10 15 65 
28 47 66 
24 41 66 
8 17 66 
16 38 66 
10 40 67 
24 25 67 
27 38 67 
13 27 68 
9 29 68 
24 29 68 
1 35 69 
35 52 69 
24 57 69 
29 41 69 
13 27 70 
36 39 70 
37 41 70 
2 24 70 
24 60 71 
27 38 71 
3 22 71 
12 61 71 
29 59 72 
27 36 72 
23 39 72 
3 46 72 
1 44 73 
27 64 73 
24 50 73 
33 34 73 
9 39 74 
24 51 74 
9 16 74 
24 31 75 
27 72 75 
33 41 75 
35 52 75 
35 64 76 
1 24 76 
1 43 76 
26 30 77 
24 25 77 
35 65 77 
1 26 77 
1 52 78 
26 31 78 
24 24 78 
25 49 78 
