1 24
2 23
3 22
4 21
5 20
6 19
7 18
8 17
9 16
10 15
11 14
12 13
9 16 24 
7 18 24 
12 13 24 
6 19 25 
1 24 25 
18 24 25 
7 24 26 
8 17 26 
3 22 27 
7 26 27 
9 16 28 
7 26 28 
1 25 28 
9 16 29 
7 24 29 
9 16 29 
4 21 30 
10 15 30 
16 24 30 
7 24 31 
6 19 31 
17 26 31 
3 27 32 
22 27 32 
7 24 33 
3 22 33 
10 15 34 
24 31 34 
7 18 35 
8 17 35 
12 24 35 
7 31 36 
24 35 36 
16 24 37 
12 35 37 
8 26 37 
24 37 38 
8 26 38 
16 24 39 
24 31 39 
9 24 40 
9 28 40 
16 24 40 
16 24 41 
16 24 41 
24 40 42 
24 35 42 
7 35 42 
24 42 43 
16 29 43 
24 39 43 
4 21 44 
10 15 44 
17 35 45 
1 28 45 
16 29 45 
24 42 46 
9 28 46 
10 30 46 
8 17 47 
24 26 47 
10 46 48 
16 24 48 
16 24 48 
24 31 49 
37 38 49 
24 31 50 
4 44 50 
15 44 51 
27 32 51 
19 31 52 
9 16 52 
6 19 53 
5 20 53 
24 40 54 
35 45 54 
1 25 55 
3 22 55 
24 35 56 
24 33 56 
7 24 56 
8 47 57 
8 26 57 
3 27 58 
24 38 58 
10 46 59 
16 48 59 
24 38 59 
25 28 60 
42 46 60 
28 45 61 
12 37 61 
16 24 61 
16 24 62 
24 33 62 
7 18 63 
26 47 63 
3 55 64 
12 35 64 
16 39 64 
12 37 65 
31 49 65 
12 24 66 
31 50 66 
18 24 67 
10 15 67 
24 42 67 
16 29 68 
39 43 68 
1 55 68 
35 56 69 
1 25 69 
9 16 70 
39 64 70 
28 46 71 
24 31 71 
35 56 71 
31 39 72 
26 28 72 
24 31 73 
35 69 73 
12 37 74 
42 46 74 
12 37 74 
7 42 75 
3 22 75 
7 36 76 
7 42 76 
26 63 77 
31 65 77 
4 44 78 
19 53 78 
16 52 79 
22 27 79 
31 49 80 
38 49 80 
24 31 80 
24 38 81 
27 32 81 
7 18 81 
12 24 82 
32 81 82 
36 76 83 
9 52 83 
26 37 84 
35 71 84 
12 37 85 
27 32 85 
10 15 86 
24 31 86 
6 19 87 
7 76 87 
16 45 87 
28 60 88 
24 33 88 
12 37 89 
12 65 89 
35 71 90 
24 40 90 
35 69 91 
24 31 91 
24 33 92 
35 54 92 
22 32 93 
24 31 93 
40 54 94 
22 75 94 
31 86 95 
24 31 95 
9 70 95 
16 29 96 
24 33 96 
35 69 96 
16 45 97 
24 31 97 
18 67 97 
33 62 98 
17 26 98 
6 87 99 
24 31 99 
1 25 100 
24 31 100 
6 19 100 
31 77 101 
65 89 101 
7 31 101 
31 49 102 
10 15 102 
6 99 102 
15 34 103 
16 48 103 
24 35 104 
8 57 104 
7 24 105 
12 82 105 
46 59 106 
24 58 106 
6 25 106 
35 54 107 
15 67 107 
37 74 107 
7 28 108 
6 87 108 
16 29 108 
48 103 109 
24 42 109 
65 89 110 
8 57 110 
16 39 110 
16 39 111 
24 97 111 
24 31 111 
47 57 112 
24 105 112 
65 101 112 
9 70 113 
31 97 113 
7 56 114 
12 74 114 
29 68 115 
28 60 115 
12 35 116 
